,id_item,length,width,height,weight,nesting_height,stackability_code,forced_orientation,max_stackability
3249,I5775,1400,1200,1450,179.4,45,3,n,100
786,I0107,1400,1200,1450,179.4,45,3,n,100
2569,I1804,1200,1000,975,337.9,45,1,n,100
910,I1042,1200,1000,975,336.7,45,1,n,100
1148,I0620,1400,1200,1450,179.4,45,3,n,100
3983,I3370,1400,1200,1450,179.4,45,3,n,100
3710,I4788,1200,1000,975,156.15,45,1,n,100
3467,I3049,1200,1000,975,293.32,45,1,n,100
257,I8331,1200,1000,975,293.32,45,1,n,100
2431,I6740,1600,1200,1350,303.92,45,4,n,100
2844,I1574,1600,1200,975,180.2,45,4,n,100
3060,I1067,1200,1000,975,337.9,45,1,n,100
1724,I2149,1200,1000,975,156.15,45,1,n,100
400,I4848,1400,1200,1450,179.4,45,3,n,100
1180,I2871,1400,1200,1450,179.4,45,3,n,100
1116,I2872,1400,1200,1450,179.4,45,3,n,100
353,I7671,1600,1200,1350,207.72,45,4,n,100
3480,I5839,1400,1200,1450,179.4,45,3,n,100
856,I1358,1600,1200,930,438.4,45,4,n,100
390,I0993,1600,1200,930,438.4,45,4,n,100
1791,I4937,780,570,478,104.768,47,0,w,4
3600,I7907,1400,1200,1450,179.4,45,3,n,100
540,I4240,1600,1200,1350,207.72,45,4,n,100
444,I4090,1400,1200,1450,179.4,45,3,n,100
2927,I6411,1200,1000,975,294.46,45,1,n,100
3996,I7446,1400,1225,1160,317.0,0,2,n,100
2349,I7012,1600,1200,1350,207.72,45,4,n,100
3896,I5137,1400,1200,1450,179.4,45,3,n,100
2614,I2758,1600,1200,1350,303.92,45,4,n,100
1806,I6283,1400,1225,1160,278.5,0,2,n,100
3387,I6666,1200,1000,975,246.0,45,1,n,100
450,I0883,1400,1200,1450,179.4,45,3,n,100
2871,I6373,1600,1200,1350,205.16,45,4,n,100
2590,I7809,1600,1200,1350,303.92,45,4,n,100
371,I0108,1400,1200,1450,179.4,45,3,n,100
2006,I5160,1600,1200,1350,303.92,45,4,n,100
2568,I3547,1600,1200,1350,207.72,45,4,n,100
3664,I7872,1200,1000,975,527.4,45,1,n,100
3397,I4348,1600,1200,1350,207.72,45,4,n,100
1976,I8209,1600,1200,1350,303.92,45,4,n,100
2128,I3769,780,570,478,160.56,47,0,w,4
3830,I1085,1600,1200,1350,207.72,45,4,n,100
2908,I4939,780,570,478,104.768,47,0,w,4
1876,I4198,1200,1000,750,229.88,45,1,n,100
1339,I7705,1400,1225,1160,317.0,0,2,n,100
2298,I7373,1200,1000,750,229.88,45,1,n,100
174,I8392,1200,1000,975,384.74,45,1,n,100
3341,I4952,1600,1200,1350,207.72,45,4,n,100
3717,I0426,1400,1200,1450,179.4,45,3,n,100
3515,I7679,1600,1200,1350,207.72,45,4,n,100
1939,I7858,1400,1225,1160,278.5,0,2,n,100
3165,I1889,1600,1200,1350,303.92,45,4,n,100
1735,I6471,1600,1200,930,547.3,45,4,n,100
2292,I0715,1200,1000,1155,375.0,0,6,n,100
2140,I3250,1400,1200,1450,179.4,45,3,n,100
2191,I3752,1200,1000,975,183.84,45,1,n,100
683,I7763,1400,1225,1160,317.0,0,2,n,100
884,I2503,780,570,478,160.56,47,0,w,4
1597,I5282,1600,1200,975,611.224,45,4,n,100
484,I8244,1600,1200,1350,303.92,45,4,n,100
2674,I4604,1600,1200,930,547.3,45,4,n,100
3497,I6238,1600,1200,930,438.4,45,4,n,100
3426,I1478,1200,1000,975,293.32,45,1,n,100
2607,I8278,1200,1000,750,176.5,45,1,n,100
1460,I7771,1400,1225,1160,317.0,0,2,n,100
1710,I2488,1400,1200,1450,179.4,45,3,n,100
1108,I6528,1400,1200,1450,179.4,45,3,n,100
3001,I6587,1200,1000,750,227.528,45,1,n,100
750,I5710,1400,1225,1160,317.0,0,2,n,100
612,I4633,1400,1200,1450,179.4,45,3,n,100
92,I7645,1600,1200,975,180.2,45,4,n,100
2414,I7794,1400,1200,1450,179.4,45,3,n,100
1222,I8320,1200,1000,975,293.32,45,1,n,100
2712,I8299,780,570,478,160.56,47,0,w,4
3496,I6934,1400,1225,1160,278.5,0,2,n,100
976,I7916,1200,1000,975,293.32,45,1,n,100
1424,I3683,1600,1200,975,180.2,45,4,n,100
1793,I3282,1200,1000,975,293.32,45,1,n,100
3152,I7571,1200,1000,975,156.15,45,1,n,100
41,I3456,1200,1000,975,293.32,45,1,n,100
2746,I8347,1400,1225,1160,317.0,0,2,n,100
2296,I2708,1600,1200,1350,207.72,45,4,n,100
3816,I3096,1600,1200,975,180.2,45,4,n,100
329,I0508,780,570,478,100.96,47,0,w,4
2219,I7379,1600,1200,1350,207.72,45,4,n,100
3663,I5156,1400,1225,1160,317.0,0,2,n,100
2634,I0983,780,570,478,170.28,47,0,w,4
1601,I7841,1600,1200,1350,303.92,45,4,n,100
2453,I3412,1400,1225,1160,278.5,0,2,n,100
804,I3231,1400,1200,1450,179.4,45,3,n,100
3890,I0963,780,570,478,160.56,47,0,w,4
3612,I2887,1600,1200,1350,303.92,45,4,n,100
2689,I0509,780,570,478,100.96,47,0,w,4
1085,I0629,1400,1200,1450,179.4,45,3,n,100
2214,I6250,1400,1200,1450,179.4,45,3,n,100
132,I0809,1200,1000,975,165.375,45,1,n,100
3474,I3380,1400,1200,1450,179.4,45,3,n,100
372,I4713,1400,1200,1450,179.4,45,3,n,100
3386,I2367,1200,1000,558,127.408,0,6,n,100
17,I6121,1400,1200,1450,179.4,45,3,n,100
3768,I8385,1600,1200,930,547.3,45,4,n,100
1353,I5649,1600,1200,930,547.3,45,4,n,100
2405,I2387,1400,1225,1160,278.5,0,2,n,100
3321,I1912,1200,1000,975,169.0,45,1,n,100
2865,I3896,1400,1225,1160,317.0,0,2,n,100
3945,I2305,1600,1200,1350,303.92,45,4,n,100
324,I2926,1400,1225,1160,278.5,0,2,n,100
3970,I6099,1400,1200,1450,179.4,45,3,n,100
2143,I6081,780,570,478,270.08,47,0,w,4
3104,I0566,1200,1000,359,77.352,0,6,n,100
1011,I6504,1200,1000,975,165.375,45,1,n,100
1755,I5827,1200,1000,750,229.88,45,1,n,100
2838,I5533,1600,1200,1350,205.16,45,4,n,100
3571,I0251,1400,1200,1450,179.4,45,3,n,100
2196,I7893,1400,1200,1450,179.4,45,3,n,100
2310,I3116,1600,1200,975,180.2,45,4,n,100
2940,I5375,1600,1200,1350,303.92,45,4,n,100
1666,I0606,1400,1225,1160,278.5,0,2,n,100
3799,I1511,1200,1000,975,156.15,45,1,n,100
1411,I3816,1600,1200,1350,207.72,45,4,n,100
1122,I2029,1200,1000,975,259.6,45,1,n,100
3772,I1959,1200,1000,975,183.84,45,1,n,100
2932,I3060,1200,1000,975,293.32,45,1,n,100
1536,I3823,780,570,478,82.32,47,0,w,4
3048,I0389,1400,1225,1160,317.0,0,2,n,100
3798,I7828,1200,1000,975,577.8,45,1,n,100
3625,I0049,1400,1200,1450,179.4,45,3,n,100
3884,I4694,1400,1200,1450,179.4,45,3,n,100
2400,I5942,1200,1000,975,183.84,45,1,n,100
1119,I3254,1400,1200,1450,179.4,45,3,n,100
1661,I6457,1600,1200,1350,207.72,45,4,n,100
1525,I6156,1200,1000,975,337.45,45,1,n,100
3012,I5117,1200,1000,1057,164.04,0,6,n,100
3691,I5076,1600,1200,930,438.4,45,4,n,100
3977,I6394,1600,1200,1350,207.72,45,4,n,100
1810,I4153,1200,1000,1155,366.75,0,6,n,100
304,I7627,1400,1200,1450,179.4,45,3,n,100
3383,I0338,1600,1200,1350,207.72,45,4,n,100
610,I2180,1600,1200,1350,207.72,45,4,n,100
1576,I3961,1400,1200,1450,179.4,45,3,n,100
2505,I1611,1200,1000,975,165.375,45,1,n,100
3705,I5315,1600,1200,1350,207.72,45,4,n,100
2229,I5260,1200,1000,975,183.84,45,1,n,100
536,I7245,1400,1200,1450,179.4,45,3,n,100
382,I4716,1400,1200,1450,179.4,45,3,n,100
3292,I7962,1600,1200,1350,205.16,45,4,n,100
212,I6467,1600,1200,930,547.3,45,4,n,100
898,I0443,1400,1200,1450,179.4,45,3,n,100
2173,I1752,1600,1200,1350,303.92,45,4,n,100
439,I5838,780,570,478,270.08,47,0,w,4
3769,I2109,1400,1225,1160,278.5,0,2,n,100
3155,I5465,1400,1225,1160,317.0,0,2,n,100
1134,I7632,1400,1200,1450,179.4,45,3,n,100
1955,I5480,1200,1000,1155,366.75,0,6,n,100
1987,I8061,1200,1000,975,337.45,45,1,n,100
