id_item,length,width,height,weight,nesting_height,stackability_code,forced_orientation,max_stackability
I01,73,20,1,1,0,1,l,1
I02,84,31,1,1,0,2,l,1
I03,84,31,1,1,0,3,l,1
I04,77,37,1,1,0,4,l,1
I05,78,55,1,1,0,5,l,1
I06,71,33,1,1,0,6,l,1
I07,93,4,1,1,0,7,l,1
I08,76,13,1,1,0,8,l,1
I09,54,53,1,1,0,9,l,1
I10,2,98,1,1,0,10,l,1
I11,82,33,1,1,0,11,l,1
I12,65,82,1,1,0,12,l,1
I13,97,39,1,1,0,13,l,1
I14,70,21,1,1,0,14,l,1
I15,79,23,1,1,0,15,l,1
I16,26,74,1,1,0,16,l,1
I17,47,35,1,1,0,17,l,1
I18,82,8,1,1,0,18,l,1
I19,76,75,1,1,0,19,l,1
I20,99,55,1,1,0,20,l,1
