id_item,length,width,height,weight,nesting_height,stackability_code,forced_orientation,max_stackability
I01,71,74,1,1,0,1,l,1
I02,26,75,1,1,0,2,l,1
I03,48,48,1,1,0,3,l,1
I04,27,17,1,1,0,4,l,1
I05,84,36,1,1,0,5,l,1
I06,75,95,1,1,0,6,l,1
I07,89,16,1,1,0,7,l,1
I08,48,53,1,1,0,8,l,1
I09,8,98,1,1,0,9,l,1
I10,57,70,1,1,0,10,l,1
I11,18,27,1,1,0,11,l,1
I12,47,56,1,1,0,12,l,1
I13,31,80,1,1,0,13,l,1
I14,94,55,1,1,0,14,l,1
I15,91,70,1,1,0,15,l,1
I16,11,47,1,1,0,16,l,1
I17,76,40,1,1,0,17,l,1
I18,41,40,1,1,0,18,l,1
I19,96,69,1,1,0,19,l,1
I20,63,81,1,1,0,20,l,1
I21,97,66,1,1,0,21,l,1
I22,87,46,1,1,0,22,l,1
I23,56,77,1,1,0,23,l,1
I24,59,48,1,1,0,24,l,1
I25,85,80,1,1,0,25,l,1
I26,55,30,1,1,0,26,l,1
I27,27,85,1,1,0,27,l,1
I28,88,70,1,1,0,28,l,1
I29,60,38,1,1,0,29,l,1
I30,100,79,1,1,0,30,l,1
I31,96,15,1,1,0,31,l,1
I32,71,2,1,1,0,32,l,1
I33,80,28,1,1,0,33,l,1
I34,11,16,1,1,0,34,l,1
I35,88,21,1,1,0,35,l,1
I36,65,33,1,1,0,36,l,1
I37,31,73,1,1,0,37,l,1
I38,10,97,1,1,0,38,l,1
I39,56,94,1,1,0,39,l,1
I40,58,86,1,1,0,40,l,1
I41,38,28,1,1,0,41,l,1
I42,53,11,1,1,0,42,l,1
I43,90,55,1,1,0,43,l,1
I44,72,16,1,1,0,44,l,1
I45,55,83,1,1,0,45,l,1
I46,28,79,1,1,0,46,l,1
I47,12,59,1,1,0,47,l,1
I48,64,12,1,1,0,48,l,1
I49,72,59,1,1,0,49,l,1
I50,58,58,1,1,0,50,l,1
I51,78,96,1,1,0,51,l,1
I52,21,96,1,1,0,52,l,1
I53,10,13,1,1,0,53,l,1
I54,98,36,1,1,0,54,l,1
I55,77,88,1,1,0,55,l,1
I56,67,23,1,1,0,56,l,1
I57,24,32,1,1,0,57,l,1
I58,38,35,1,1,0,58,l,1
I59,30,90,1,1,0,59,l,1
I60,56,83,1,1,0,60,l,1
