id_item,length,width,height,weight,nesting_height,stackability_code,forced_orientation,max_stackability
I0,18,10,8,1,0,0,n,100
I1,18,10,8,1,0,0,n,100
I2,18,10,8,1,0,0,n,100
I3,18,10,8,1,0,0,n,100
I4,18,10,8,1,0,0,n,100
I5,18,10,8,1,0,0,n,100
I6,18,10,8,1,0,0,n,100
I7,18,10,8,1,0,0,n,100
I8,18,10,8,1,0,0,n,100
I9,18,10,8,1,0,0,n,100
I10,18,10,8,1,0,0,n,100
I11,18,10,8,1,0,0,n,100
I12,18,10,8,1,0,0,n,100
I13,18,10,8,1,0,0,n,100
I14,18,10,8,1,0,0,n,100
I15,18,10,8,1,0,0,n,100
I16,18,10,8,1,0,0,n,100
I17,18,10,8,1,0,0,n,100
I18,18,10,8,1,0,0,n,100
I19,18,10,8,1,0,0,n,100
I20,18,10,8,1,0,0,n,100
I21,18,10,8,1,0,0,n,100
I22,18,10,8,1,0,0,n,100
I23,18,10,8,1,0,0,n,100
I24,18,10,8,1,0,0,n,100
I25,18,10,8,1,0,0,n,100
I26,18,10,8,1,0,0,n,100
I27,18,10,8,1,0,0,n,100
I28,12,14,10,1,0,1,n,100
I29,12,14,10,1,0,1,n,100
I30,12,14,10,1,0,1,n,100
I31,12,14,10,1,0,1,n,100
I32,12,14,10,1,0,1,n,100
I33,12,14,10,1,0,1,n,100
I34,12,14,10,1,0,1,n,100
I35,12,14,10,1,0,1,n,100
I36,12,14,10,1,0,1,n,100
I37,12,14,10,1,0,1,n,100
I38,12,14,10,1,0,1,n,100
I39,12,14,10,1,0,1,n,100
I40,12,14,10,1,0,1,n,100
I41,12,14,10,1,0,1,n,100
I42,12,14,10,1,0,1,n,100
I43,12,14,10,1,0,1,n,100
I44,12,14,10,1,0,1,n,100
I45,12,14,10,1,0,1,n,100
I46,12,14,10,1,0,1,n,100
I47,12,14,10,1,0,1,n,100
I48,12,14,10,1,0,1,n,100
I49,12,14,10,1,0,1,n,100
I50,12,14,10,1,0,1,n,100
I51,12,14,10,1,0,1,n,100
I52,12,14,10,1,0,1,n,100
I53,12,14,10,1,0,1,n,100
I54,12,14,10,1,0,1,n,100
I55,12,14,10,1,0,1,n,100
I56,12,14,10,1,0,1,n,100
I57,12,14,10,1,0,1,n,100
I58,12,14,10,1,0,1,n,100
I59,12,14,10,1,0,1,n,100
I60,12,14,10,1,0,1,n,100
I61,12,14,10,1,0,1,n,100
I62,12,14,10,1,0,1,n,100
I63,12,14,10,1,0,1,n,100
I64,12,14,10,1,0,1,n,100
I65,6,10,8,1,0,2,n,100
I66,6,10,8,1,0,2,n,100
I67,6,10,8,1,0,2,n,100
I68,6,10,8,1,0,2,n,100
I69,6,10,8,1,0,2,n,100
I70,6,10,8,1,0,2,n,100
I71,6,10,8,1,0,2,n,100
I72,6,10,8,1,0,2,n,100
I73,6,10,8,1,0,2,n,100
I74,6,10,8,1,0,2,n,100
I75,6,10,8,1,0,2,n,100
I76,6,10,8,1,0,2,n,100
I77,6,10,8,1,0,2,n,100
I78,6,10,8,1,0,2,n,100
I79,6,10,8,1,0,2,n,100
I80,6,10,8,1,0,2,n,100
I81,6,10,8,1,0,2,n,100
I82,6,10,8,1,0,2,n,100
I83,6,10,8,1,0,2,n,100
I84,6,10,8,1,0,2,n,100
I85,6,10,8,1,0,2,n,100
I86,6,10,8,1,0,2,n,100
I87,6,10,8,1,0,2,n,100
I88,6,10,8,1,0,2,n,100
I89,6,10,8,1,0,2,n,100
I90,6,10,8,1,0,2,n,100
I91,6,10,8,1,0,2,n,100
I92,6,10,8,1,0,2,n,100
I93,6,10,8,1,0,2,n,100
I94,6,10,8,1,0,2,n,100
