id_item,length,width,height,weight,nesting_height,stackability_code,forced_orientation,max_stackability
I0,7,4,10,1,0,0,n,100
I1,7,4,10,1,0,0,n,100
I2,7,4,10,1,0,0,n,100
I3,7,4,10,1,0,0,n,100
I4,7,4,10,1,0,0,n,100
I5,7,4,10,1,0,0,n,100
I6,7,4,10,1,0,0,n,100
I7,7,4,10,1,0,0,n,100
I8,7,4,10,1,0,0,n,100
I9,7,4,10,1,0,0,n,100
I10,7,4,10,1,0,0,n,100
I11,7,4,10,1,0,0,n,100
I12,7,4,10,1,0,0,n,100
I13,7,4,10,1,0,0,n,100
I14,7,4,10,1,0,0,n,100
I15,3,5,11,1,0,1,n,100
I16,3,5,11,1,0,1,n,100
I17,3,5,11,1,0,1,n,100
I18,3,5,11,1,0,1,n,100
I19,3,5,11,1,0,1,n,100
I20,3,5,11,1,0,1,n,100
I21,3,5,11,1,0,1,n,100
I22,3,5,11,1,0,1,n,100
I23,3,5,11,1,0,1,n,100
I24,3,5,11,1,0,1,n,100
I25,3,5,11,1,0,1,n,100
I26,3,5,11,1,0,1,n,100
I27,6,9,12,1,0,2,n,100
I28,6,9,12,1,0,2,n,100
I29,6,9,12,1,0,2,n,100
I30,6,9,12,1,0,2,n,100
I31,6,9,12,1,0,2,n,100
I32,6,9,12,1,0,2,n,100
I33,6,9,12,1,0,2,n,100
I34,6,9,12,1,0,2,n,100
I35,6,9,12,1,0,2,n,100
I36,6,9,12,1,0,2,n,100
I37,6,9,12,1,0,2,n,100
I38,6,9,12,1,0,2,n,100
I39,6,9,12,1,0,2,n,100
I40,6,9,12,1,0,2,n,100
I41,6,9,12,1,0,2,n,100
I42,6,9,12,1,0,2,n,100
I43,6,9,12,1,0,2,n,100
I44,6,9,12,1,0,2,n,100
I45,6,9,12,1,0,2,n,100
I46,6,9,12,1,0,2,n,100
