id_item,length,width,height,weight,nesting_height,stackability_code,forced_orientation,max_stackability
I01,2,2,1,1,0,1,l,1
I02,2,2,1,1,0,2,l,1
I03,6,8,1,1,0,3,l,1
I04,10,2,1,1,0,4,l,1
I05,1,3,1,1,0,5,l,1
I06,8,4,1,1,0,6,l,1
I07,3,10,1,1,0,7,l,1
I08,1,9,1,1,0,8,l,1
I09,1,9,1,1,0,9,l,1
I10,1,5,1,1,0,10,l,1
I11,6,3,1,1,0,11,l,1
I12,1,1,1,1,0,12,l,1
I13,4,2,1,1,0,13,l,1
I14,9,2,1,1,0,14,l,1
I15,9,5,1,1,0,15,l,1
I16,4,7,1,1,0,16,l,1
I17,3,4,1,1,0,17,l,1
I18,9,7,1,1,0,18,l,1
I19,4,1,1,1,0,19,l,1
I20,9,8,1,1,0,20,l,1
