id_item,length,width,height,weight,nesting_height,stackability_code,forced_orientation,max_stackability
I01,67,49,1,1,0,1,l,1
I02,93,83,1,1,0,2,l,1
I03,16,44,1,1,0,3,l,1
I04,40,23,1,1,0,4,l,1
I05,40,23,1,1,0,5,l,1
I06,8,41,1,1,0,6,l,1
I07,39,41,1,1,0,7,l,1
I08,27,41,1,1,0,8,l,1
I09,91,86,1,1,0,9,l,1
I10,83,45,1,1,0,10,l,1
I11,47,10,1,1,0,11,l,1
I12,50,1,1,1,0,12,l,1
I13,5,11,1,1,0,13,l,1
I14,4,10,1,1,0,14,l,1
I15,16,41,1,1,0,15,l,1
I16,35,22,1,1,0,16,l,1
I17,30,48,1,1,0,17,l,1
I18,96,37,1,1,0,18,l,1
I19,47,33,1,1,0,19,l,1
I20,31,5,1,1,0,20,l,1
I21,17,46,1,1,0,21,l,1
I22,46,26,1,1,0,22,l,1
I23,39,37,1,1,0,23,l,1
I24,39,49,1,1,0,24,l,1
I25,15,6,1,1,0,25,l,1
I26,10,26,1,1,0,26,l,1
I27,96,3,1,1,0,27,l,1
I28,71,6,1,1,0,28,l,1
I29,25,28,1,1,0,29,l,1
I30,36,38,1,1,0,30,l,1
I31,9,30,1,1,0,31,l,1
I32,98,11,1,1,0,32,l,1
I33,23,12,1,1,0,33,l,1
I34,37,19,1,1,0,34,l,1
I35,33,67,1,1,0,35,l,1
I36,86,6,1,1,0,36,l,1
I37,80,47,1,1,0,37,l,1
I38,26,20,1,1,0,38,l,1
I39,38,44,1,1,0,39,l,1
I40,75,62,1,1,0,40,l,1
