id_item,length,width,height,weight,nesting_height,stackability_code,forced_orientation,max_stackability
I01,17,90,1,1,0,1,l,1
I02,68,76,1,1,0,2,l,1
I03,14,68,1,1,0,3,l,1
I04,22,76,1,1,0,4,l,1
I05,38,83,1,1,0,5,l,1
I06,29,87,1,1,0,6,l,1
I07,40,100,1,1,0,7,l,1
I08,39,83,1,1,0,8,l,1
I09,69,77,1,1,0,9,l,1
I10,1,99,1,1,0,10,l,1
I11,77,57,1,1,0,11,l,1
I12,17,100,1,1,0,12,l,1
I13,13,94,1,1,0,13,l,1
I14,90,27,1,1,0,14,l,1
I15,27,84,1,1,0,15,l,1
I16,56,83,1,1,0,16,l,1
I17,78,16,1,1,0,17,l,1
I18,31,78,1,1,0,18,l,1
I19,31,78,1,1,0,19,l,1
I20,38,71,1,1,0,20,l,1
I21,8,86,1,1,0,21,l,1
I22,90,3,1,1,0,22,l,1
I23,38,79,1,1,0,23,l,1
I24,10,66,1,1,0,24,l,1
I25,21,92,1,1,0,25,l,1
I26,14,66,1,1,0,26,l,1
I27,7,89,1,1,0,27,l,1
I28,45,68,1,1,0,28,l,1
I29,46,70,1,1,0,29,l,1
I30,4,73,1,1,0,30,l,1
I31,38,72,1,1,0,31,l,1
I32,41,80,1,1,0,32,l,1
I33,82,89,1,1,0,33,l,1
I34,6,88,1,1,0,34,l,1
I35,30,98,1,1,0,35,l,1
I36,99,48,1,1,0,36,l,1
I37,30,87,1,1,0,37,l,1
I38,19,77,1,1,0,38,l,1
I39,83,95,1,1,0,39,l,1
I40,78,37,1,1,0,40,l,1
I41,40,91,1,1,0,41,l,1
I42,44,73,1,1,0,42,l,1
I43,49,69,1,1,0,43,l,1
I44,49,92,1,1,0,44,l,1
I45,12,67,1,1,0,45,l,1
I46,27,28,1,1,0,46,l,1
I47,42,66,1,1,0,47,l,1
I48,45,87,1,1,0,48,l,1
I49,30,91,1,1,0,49,l,1
I50,16,73,1,1,0,50,l,1
I51,46,83,1,1,0,51,l,1
I52,39,79,1,1,0,52,l,1
I53,40,77,1,1,0,53,l,1
I54,16,7,1,1,0,54,l,1
I55,12,73,1,1,0,55,l,1
I56,96,71,1,1,0,56,l,1
I57,12,71,1,1,0,57,l,1
I58,78,64,1,1,0,58,l,1
I59,40,71,1,1,0,59,l,1
I60,63,84,1,1,0,60,l,1
I61,45,73,1,1,0,61,l,1
I62,2,33,1,1,0,62,l,1
I63,85,18,1,1,0,63,l,1
I64,44,72,1,1,0,64,l,1
I65,44,72,1,1,0,65,l,1
I66,94,27,1,1,0,66,l,1
I67,38,75,1,1,0,67,l,1
I68,30,92,1,1,0,68,l,1
I69,35,97,1,1,0,69,l,1
I70,97,52,1,1,0,70,l,1
I71,85,55,1,1,0,71,l,1
I72,43,80,1,1,0,72,l,1
I73,38,96,1,1,0,73,l,1
I74,65,92,1,1,0,74,l,1
I75,17,76,1,1,0,75,l,1
I76,3,67,1,1,0,76,l,1
I77,97,42,1,1,0,77,l,1
I78,15,83,1,1,0,78,l,1
I79,67,21,1,1,0,79,l,1
I80,30,82,1,1,0,80,l,1
