,id_item,length,width,height,weight,nesting_height,stackability_code,forced_orientation,max_stackability
225,I0225,1400,1200,1450,179.4,45,3,n,100
163,I0163,1600,1200,1350,207.72,45,4,n,100
431,I0431,1400,1200,1450,179.4,45,3,n,100
22,I0022,780,570,478,100.96,47,0,w,4
161,I0161,1600,1200,1350,207.72,45,4,n,100
183,I0183,1400,1200,1450,179.4,45,3,n,100
377,I0377,1600,1200,1350,303.92,45,4,n,100
467,I0467,1600,1200,1350,207.72,45,4,n,100
369,I0369,1400,1225,1160,317.0,0,2,n,100
322,I0322,1400,1200,1450,179.4,45,3,n,100
128,I0128,1400,1200,1450,179.4,45,3,n,100
62,I0062,1600,1200,1350,303.92,45,4,n,100
376,I0376,1600,1200,1350,303.92,45,4,n,100
239,I0239,1400,1200,1450,179.4,45,3,n,100
27,I0027,1400,1200,1450,179.4,45,3,n,100
129,I0129,1400,1200,1450,179.4,45,3,n,100
38,I0038,1400,1200,1450,179.4,45,3,n,100
165,I0165,1600,1200,1350,207.72,45,4,n,100
113,I0113,1400,1200,1450,179.4,45,3,n,100
325,I0325,1400,1200,1450,179.4,45,3,n,100
164,I0164,1600,1200,1350,207.72,45,4,n,100
67,I0067,1400,1225,1160,317.0,0,2,n,100
365,I0365,1400,1225,1160,317.0,0,2,n,100
395,I0395,1400,1225,1160,317.0,0,2,n,100
500,I0500,780,570,478,100.96,47,0,w,4
354,I0354,1200,1000,975,156.15,45,1,n,100
405,I0405,1200,1000,1057,179.85,0,6,n,100
52,I0052,1400,1200,1450,179.4,45,3,n,100
204,I0204,1400,1200,1450,179.4,45,3,n,100
99,I0099,1200,1000,545,729.5,45,1,n,100
200,I0200,1400,1200,1450,179.4,45,3,n,100
481,I0481,1200,1000,975,165.375,45,1,n,100
189,I0189,1400,1200,1450,179.4,45,3,n,100
12,I0012,1400,1225,1160,278.5,0,2,n,100
466,I0466,1600,1200,1350,207.72,45,4,n,100
472,I0472,1200,1000,750,229.88,45,1,n,100
426,I0426,1400,1200,1450,179.4,45,3,n,100
156,I0156,1600,1200,1350,207.72,45,4,n,100
87,I0087,1600,1200,1350,303.92,45,4,n,100
441,I0441,1400,1200,1450,179.4,45,3,n,100
5,I0005,780,570,478,96.256,47,0,w,4
434,I0434,1400,1200,1450,179.4,45,3,n,100
334,I0334,1600,1200,1350,207.72,45,4,n,100
485,I0485,1600,1200,1350,303.92,45,4,n,100
350,I0350,1600,1200,930,547.3,45,4,n,100
449,I0449,1600,1200,930,514.24,45,4,n,100
68,I0068,1400,1225,1160,317.0,0,2,n,100
384,I0384,1200,1000,750,227.528,45,1,n,100
54,I0054,1400,1200,1450,179.4,45,3,n,100
176,I0176,1400,1200,1450,179.4,45,3,n,100
491,I0491,1600,1200,1350,303.92,45,4,n,100
194,I0194,1400,1200,1450,179.4,45,3,n,100
388,I0388,1400,1225,1160,317.0,0,2,n,100
496,I0496,1200,1000,975,165.375,45,1,n,100
39,I0039,1400,1200,1450,179.4,45,3,n,100
367,I0367,1400,1225,1160,317.0,0,2,n,100
411,I0411,1200,1000,750,227.528,45,1,n,100
115,I0115,1400,1200,1450,179.4,45,3,n,100
387,I0387,1400,1225,1160,317.0,0,2,n,100
320,I0320,1400,1200,1450,179.4,45,3,n,100
193,I0193,1400,1200,1450,179.4,45,3,n,100
206,I0206,1600,1200,930,438.4,45,4,n,100
254,I0254,1600,1200,1350,303.92,45,4,n,100
102,I0102,1200,1000,750,229.88,45,1,n,100
301,I0301,1400,1200,1450,179.4,45,3,n,100
223,I0223,1400,1200,1450,179.4,45,3,n,100
359,I0359,1600,1200,975,611.224,45,4,n,100
413,I0413,1600,1200,930,454.873,45,4,n,100
120,I0120,1600,1200,1350,303.92,45,4,n,100
44,I0044,1900,1200,750,713.62,45,5,n,100
146,I0146,1400,1200,1450,179.4,45,3,n,100
57,I0057,1600,1200,1350,303.92,45,4,n,100
324,I0324,1400,1200,1450,179.4,45,3,n,100
394,I0394,1400,1225,1160,317.0,0,2,n,100
366,I0366,1400,1225,1160,317.0,0,2,n,100
243,I0243,1400,1200,1450,179.4,45,3,n,100
421,I0421,1600,1200,1350,207.72,45,4,n,100
35,I0035,1400,1200,1450,179.4,45,3,n,100
406,I0406,780,570,478,82.32,47,0,w,4
237,I0237,1400,1200,1450,179.4,45,3,n,100
338,I0338,1600,1200,1350,207.72,45,4,n,100
429,I0429,1400,1200,1450,179.4,45,3,n,100
363,I0363,1400,1225,1160,317.0,0,2,n,100
330,I0330,1200,1000,750,405.72,45,1,n,100
464,I0464,1200,1000,975,652.0,45,1,n,100
271,I0271,780,570,478,96.256,47,0,w,4
473,I0473,1200,1000,750,229.88,45,1,n,100
32,I0032,1400,1200,1450,179.4,45,3,n,100
299,I0299,1400,1200,1450,179.4,45,3,n,100
309,I0309,1400,1200,1450,179.4,45,3,n,100
375,I0375,1600,1200,975,1471.6,45,4,n,100
242,I0242,1400,1200,1450,179.4,45,3,n,100
173,I0173,1200,1000,750,267.8,45,1,n,100
199,I0199,1400,1200,1450,179.4,45,3,n,100
468,I0468,1200,1000,750,229.88,45,1,n,100
21,I0021,1400,1225,1160,278.5,0,2,n,100
59,I0059,1600,1200,1350,303.92,45,4,n,100
248,I0248,1400,1200,1450,179.4,45,3,n,100
282,I0282,1200,1000,975,577.8,45,1,n,100
127,I0127,1400,1200,1450,179.4,45,3,n,100
168,I0168,1600,1200,1350,207.72,45,4,n,100
278,I0278,1200,1000,975,577.8,45,1,n,100
346,I0346,1200,1000,750,351.756,45,1,n,100
261,I0261,1600,1200,1350,207.72,45,4,n,100
89,I0089,1600,1200,1350,303.92,45,4,n,100
178,I0178,1400,1200,1450,179.4,45,3,n,100
88,I0088,1600,1200,1350,303.92,45,4,n,100
439,I0439,1400,1200,1450,179.4,45,3,n,100
94,I0094,1600,1200,930,547.3,45,4,n,100
459,I0459,1200,1000,975,577.8,45,1,n,100
63,I0063,1600,1200,1350,303.92,45,4,n,100
281,I0281,1200,1000,975,577.8,45,1,n,100
315,I0315,1400,1200,1450,179.4,45,3,n,100
358,I0358,1200,1000,975,156.15,45,1,n,100
135,I0135,1400,1200,1450,179.4,45,3,n,100
493,I0493,1200,1000,975,308.76,45,1,n,100
216,I0216,1600,1200,930,438.4,45,4,n,100
250,I0250,1400,1200,1450,179.4,45,3,n,100
171,I0171,1600,1200,1350,207.72,45,4,n,100
181,I0181,1400,1200,1450,179.4,45,3,n,100
207,I0207,1600,1200,930,438.4,45,4,n,100
42,I0042,1400,1200,1450,179.4,45,3,n,100
415,I0415,1600,1200,930,454.873,45,4,n,100
18,I0018,1400,1225,1160,278.5,0,2,n,100
492,I0492,1600,1200,1350,303.92,45,4,n,100
423,I0423,1600,1200,1350,207.72,45,4,n,100
221,I0221,1400,1200,1450,179.4,45,3,n,100
152,I0152,1400,1200,1450,179.4,45,3,n,100
217,I0217,1400,1200,1450,179.4,45,3,n,100
108,I0108,1400,1200,1450,179.4,45,3,n,100
262,I0262,1200,1000,930,324.1,45,1,n,100
66,I0066,1400,1225,1160,317.0,0,2,n,100
25,I0025,780,570,478,100.96,47,0,w,4
438,I0438,1400,1200,1450,179.4,45,3,n,100
141,I0141,1400,1200,1450,179.4,45,3,n,100
17,I0017,1400,1225,1160,278.5,0,2,n,100
14,I0014,1400,1225,1160,278.5,0,2,n,100
461,I0461,1200,1000,975,577.8,45,1,n,100
40,I0040,1400,1200,1450,179.4,45,3,n,100
235,I0235,1400,1200,1450,179.4,45,3,n,100
304,I0304,1400,1200,1450,179.4,45,3,n,100
391,I0391,1400,1225,1160,317.0,0,2,n,100
297,I0297,1900,1200,750,845.38,45,5,n,100
442,I0442,1400,1200,1450,179.4,45,3,n,100
425,I0425,1400,1200,1450,179.4,45,3,n,100
162,I0162,1600,1200,1350,207.72,45,4,n,100
72,I0072,1400,1225,1160,317.0,0,2,n,100
97,I0097,1200,1000,975,246.0,45,1,n,100
390,I0390,1400,1225,1160,317.0,0,2,n,100
253,I0253,1600,1200,1350,303.92,45,4,n,100
1,I0001,780,570,478,81.72,47,0,w,4
197,I0197,1400,1200,1450,179.4,45,3,n,100
476,I0476,1200,1000,975,183.84,45,1,n,100
147,I0147,1400,1200,1450,179.4,45,3,n,100
482,I0482,1200,1000,975,165.375,45,1,n,100
228,I0228,1400,1200,1450,179.4,45,3,n,100
130,I0130,1400,1200,1450,179.4,45,3,n,100
160,I0160,1600,1200,1350,207.72,45,4,n,100
