,id_item,length,width,height,weight,nesting_height,stackability_code,forced_orientation,max_stackability
5,I05,950,800,1100,200,100,0,n,100
45,I45,800,1200,800,100,100,1,n,100
9,I09,950,800,1100,100,100,0,n,100
28,I28,800,1200,800,200,100,1,n,100
22,I22,950,800,1100,100,100,0,n,100
43,I43,800,1200,800,200,100,1,n,100
13,I13,950,800,1100,100,100,0,n,100
40,I40,800,1200,800,100,100,1,n,100
42,I42,800,1200,800,200,100,1,n,100
31,I31,800,1200,800,100,100,1,n,100
47,I47,800,1200,800,100,100,1,n,100
48,I48,800,1200,800,200,100,1,n,100
29,I29,800,1200,800,100,100,1,n,100
19,I19,950,800,1100,200,100,0,n,100
12,I12,950,800,1100,100,100,0,n,100
3,I03,950,800,1100,200,100,0,n,100
44,I44,800,1200,800,100,100,1,n,100
6,I06,950,800,1100,200,100,0,n,100
11,I11,950,800,1100,200,100,0,n,100
35,I35,800,1200,800,200,100,1,n,100
