id_item,length,width,height,weight,nesting_height,stackability_code,forced_orientation,max_stackability
I01,78,82,1,1,0,1,l,1
I02,25,26,1,1,0,2,l,1
I03,40,88,1,1,0,3,l,1
I04,94,96,1,1,0,4,l,1
I05,79,86,1,1,0,5,l,1
I06,65,95,1,1,0,6,l,1
I07,96,92,1,1,0,7,l,1
I08,90,71,1,1,0,8,l,1
I09,92,50,1,1,0,9,l,1
I10,68,75,1,1,0,10,l,1
I11,64,63,1,1,0,11,l,1
I12,99,57,1,1,0,12,l,1
I13,76,29,1,1,0,13,l,1
I14,88,19,1,1,0,14,l,1
I15,45,98,1,1,0,15,l,1
I16,69,56,1,1,0,16,l,1
I17,51,67,1,1,0,17,l,1
I18,58,72,1,1,0,18,l,1
I19,36,42,1,1,0,19,l,1
I20,51,66,1,1,0,20,l,1
I21,99,68,1,1,0,21,l,1
I22,97,89,1,1,0,22,l,1
I23,40,48,1,1,0,23,l,1
I24,45,92,1,1,0,24,l,1
I25,57,80,1,1,0,25,l,1
I26,96,66,1,1,0,26,l,1
I27,54,65,1,1,0,27,l,1
I28,50,72,1,1,0,28,l,1
I29,29,68,1,1,0,29,l,1
I30,57,55,1,1,0,30,l,1
I31,81,96,1,1,0,31,l,1
I32,67,67,1,1,0,32,l,1
I33,60,90,1,1,0,33,l,1
I34,80,56,1,1,0,34,l,1
I35,69,87,1,1,0,35,l,1
I36,69,87,1,1,0,36,l,1
I37,46,82,1,1,0,37,l,1
I38,54,87,1,1,0,38,l,1
I39,64,69,1,1,0,39,l,1
I40,69,90,1,1,0,40,l,1
I41,86,93,1,1,0,41,l,1
I42,60,96,1,1,0,42,l,1
I43,60,94,1,1,0,43,l,1
I44,80,54,1,1,0,44,l,1
I45,88,73,1,1,0,45,l,1
I46,85,17,1,1,0,46,l,1
I47,68,80,1,1,0,47,l,1
I48,68,32,1,1,0,48,l,1
I49,2,76,1,1,0,49,l,1
I50,57,99,1,1,0,50,l,1
I51,88,77,1,1,0,51,l,1
I52,89,69,1,1,0,52,l,1
I53,77,68,1,1,0,53,l,1
I54,98,93,1,1,0,54,l,1
I55,85,69,1,1,0,55,l,1
I56,64,83,1,1,0,56,l,1
I57,50,99,1,1,0,57,l,1
I58,62,57,1,1,0,58,l,1
I59,94,81,1,1,0,59,l,1
I60,63,60,1,1,0,60,l,1
