id_item,length,width,height,weight,nesting_height,stackability_code,forced_orientation,max_stackability
I0,4,8,6,0,0,0,n,100
I1,4,8,6,0,0,0,n,100
I2,4,8,6,0,0,0,n,100
I3,4,8,6,0,0,0,n,100
I4,4,8,6,0,0,0,n,100
I5,4,8,6,0,0,0,n,100
I6,4,8,6,0,0,0,n,100
I7,4,8,6,0,0,0,n,100
I8,4,8,6,0,0,0,n,100
I9,4,8,6,0,0,0,n,100
I10,4,8,6,0,0,0,n,100
I11,4,8,6,0,0,0,n,100
I12,4,8,6,0,0,0,n,100
I13,4,8,6,0,0,0,n,100
I14,4,8,6,0,0,0,n,100
I15,4,8,6,0,0,0,n,100
I16,4,8,6,0,0,0,n,100
I17,4,8,6,0,0,0,n,100
I18,4,8,6,0,0,0,n,100
I19,4,8,6,0,0,0,n,100
I20,4,8,6,0,0,0,n,100
I21,4,8,6,0,0,0,n,100
I22,4,8,6,0,0,0,n,100
I23,4,8,6,0,0,0,n,100
I24,4,8,6,0,0,0,n,100
I25,10,12,6,0,0,1,n,100
I26,10,12,6,0,0,1,n,100
I27,10,12,6,0,0,1,n,100
I28,10,12,6,0,0,1,n,100
I29,10,12,6,0,0,1,n,100
I30,10,12,6,0,0,1,n,100
I31,10,12,6,0,0,1,n,100
I32,10,12,6,0,0,1,n,100
I33,10,12,6,0,0,1,n,100
I34,10,12,6,0,0,1,n,100
I35,10,12,6,0,0,1,n,100
I36,10,12,6,0,0,1,n,100
I37,10,12,6,0,0,1,n,100
I38,10,12,6,0,0,1,n,100
I39,10,12,6,0,0,1,n,100
I40,10,12,6,0,0,1,n,100
I41,10,12,6,0,0,1,n,100
I42,10,12,6,0,0,1,n,100
I43,10,12,6,0,0,1,n,100
I44,10,12,6,0,0,1,n,100
I45,10,12,6,0,0,1,n,100
I46,10,12,6,0,0,1,n,100
I47,10,12,6,0,0,1,n,100
I48,10,12,6,0,0,1,n,100
I49,10,12,6,0,0,1,n,100
I50,10,12,6,0,0,1,n,100
I51,10,12,6,0,0,1,n,100
I52,10,12,6,0,0,1,n,100
I53,10,12,6,0,0,1,n,100
I54,10,12,6,0,0,1,n,100
I55,10,12,6,0,0,1,n,100
I56,10,12,6,0,0,1,n,100
I57,14,14,8,0,0,2,n,100
I58,14,14,8,0,0,2,n,100
I59,14,14,8,0,0,2,n,100
I60,14,14,8,0,0,2,n,100
I61,14,14,8,0,0,2,n,100
I62,14,14,8,0,0,2,n,100
I63,14,14,8,0,0,2,n,100
I64,14,14,8,0,0,2,n,100
I65,14,14,8,0,0,2,n,100
I66,14,14,8,0,0,2,n,100
I67,14,14,8,0,0,2,n,100
I68,14,14,8,0,0,2,n,100
I69,14,14,8,0,0,2,n,100
I70,14,14,8,0,0,2,n,100
I71,14,14,8,0,0,2,n,100
I72,14,14,8,0,0,2,n,100
I73,14,14,8,0,0,2,n,100
I74,14,14,8,0,0,2,n,100
I75,14,14,8,0,0,2,n,100
I76,14,14,8,0,0,2,n,100
I77,14,14,8,0,0,2,n,100
I78,14,14,8,0,0,2,n,100
I79,14,14,8,0,0,2,n,100
I80,14,14,8,0,0,2,n,100
I81,14,14,8,0,0,2,n,100
I82,14,14,8,0,0,2,n,100
I83,14,14,8,0,0,2,n,100
I84,14,14,8,0,0,2,n,100
I85,14,14,8,0,0,2,n,100
I86,14,14,8,0,0,2,n,100
I87,14,14,8,0,0,2,n,100
I88,14,14,8,0,0,2,n,100
I89,14,14,8,0,0,2,n,100
I90,14,14,8,0,0,2,n,100
I91,14,14,8,0,0,2,n,100
I92,14,14,8,0,0,2,n,100
I93,14,14,8,0,0,2,n,100
I94,14,14,8,0,0,2,n,100
I95,14,14,8,0,0,2,n,100
I96,14,14,8,0,0,2,n,100
I97,14,14,8,0,0,2,n,100
I98,14,14,8,0,0,2,n,100
I99,14,14,8,0,0,2,n,100
I100,14,14,8,0,0,2,n,100
I101,14,14,8,0,0,2,n,100
