id_item,length,width,height,weight,nesting_height,stackability_code,forced_orientation,max_stackability
I01,54,92,1,1,0,1,l,1
I02,58,88,1,1,0,2,l,1
I03,51,91,1,1,0,3,l,1
I04,27,79,1,1,0,4,l,1
I05,51,68,1,1,0,5,l,1
I06,72,54,1,1,0,6,l,1
I07,55,73,1,1,0,7,l,1
I08,96,92,1,1,0,8,l,1
I09,61,55,1,1,0,9,l,1
I10,98,33,1,1,0,10,l,1
I11,70,66,1,1,0,11,l,1
I12,27,84,1,1,0,12,l,1
I13,83,55,1,1,0,13,l,1
I14,84,72,1,1,0,14,l,1
I15,48,81,1,1,0,15,l,1
I16,19,22,1,1,0,16,l,1
I17,65,66,1,1,0,17,l,1
I18,82,74,1,1,0,18,l,1
I19,86,89,1,1,0,19,l,1
I20,23,29,1,1,0,20,l,1
