id_item,length,width,height,weight,nesting_height,stackability_code,forced_orientation,max_stackability
I0,6,8,11,0,0,0,n,100
I1,6,8,11,0,0,0,n,100
I2,6,8,11,0,0,0,n,100
I3,6,8,11,0,0,0,n,100
I4,6,8,11,0,0,0,n,100
I5,6,8,11,0,0,0,n,100
I6,6,8,11,0,0,0,n,100
I7,6,8,11,0,0,0,n,100
I8,6,8,11,0,0,0,n,100
I9,6,8,11,0,0,0,n,100
I10,6,8,11,0,0,0,n,100
I11,6,8,11,0,0,0,n,100
I12,6,8,11,0,0,0,n,100
I13,6,8,11,0,0,0,n,100
I14,6,8,11,0,0,0,n,100
I15,6,8,11,0,0,0,n,100
I16,6,8,11,0,0,0,n,100
I17,6,8,11,0,0,0,n,100
I18,6,8,11,0,0,0,n,100
I19,6,8,11,0,0,0,n,100
I20,6,8,11,0,0,0,n,100
I21,6,8,11,0,0,0,n,100
I22,6,8,11,0,0,0,n,100
I23,6,8,11,0,0,0,n,100
I24,6,8,11,0,0,0,n,100
I25,6,8,11,0,0,0,n,100
I26,6,8,11,0,0,0,n,100
I27,6,8,11,0,0,0,n,100
I28,6,8,11,0,0,0,n,100
I29,6,8,11,0,0,0,n,100
I30,6,8,11,0,0,0,n,100
I31,6,8,11,0,0,0,n,100
I32,6,8,11,0,0,0,n,100
I33,6,8,11,0,0,0,n,100
I34,6,8,11,0,0,0,n,100
I35,6,8,11,0,0,0,n,100
I36,6,8,11,0,0,0,n,100
I37,6,8,11,0,0,0,n,100
I38,6,8,11,0,0,0,n,100
I39,6,8,11,0,0,0,n,100
I40,6,8,11,0,0,0,n,100
I41,6,8,11,0,0,0,n,100
I42,6,8,11,0,0,0,n,100
I43,5,15,9,0,0,1,n,100
I44,5,15,9,0,0,1,n,100
I45,5,15,9,0,0,1,n,100
I46,5,15,9,0,0,1,n,100
I47,5,15,9,0,0,1,n,100
I48,5,15,9,0,0,1,n,100
I49,5,15,9,0,0,1,n,100
I50,5,15,9,0,0,1,n,100
I51,5,15,9,0,0,1,n,100
I52,5,15,9,0,0,1,n,100
I53,5,15,9,0,0,1,n,100
I54,5,15,9,0,0,1,n,100
I55,5,15,9,0,0,1,n,100
I56,5,15,9,0,0,1,n,100
I57,5,15,9,0,0,1,n,100
I58,5,15,9,0,0,1,n,100
I59,5,15,9,0,0,1,n,100
I60,5,15,9,0,0,1,n,100
I61,5,15,9,0,0,1,n,100
I62,5,15,9,0,0,1,n,100
I63,5,15,9,0,0,1,n,100
I64,5,15,9,0,0,1,n,100
I65,4,13,7,0,0,2,n,100
I66,4,13,7,0,0,2,n,100
I67,4,13,7,0,0,2,n,100
I68,4,13,7,0,0,2,n,100
I69,4,13,7,0,0,2,n,100
I70,4,13,7,0,0,2,n,100
I71,4,13,7,0,0,2,n,100
I72,4,13,7,0,0,2,n,100
I73,4,13,7,0,0,2,n,100
I74,4,13,7,0,0,2,n,100
I75,4,13,7,0,0,2,n,100
I76,4,13,7,0,0,2,n,100
I77,4,13,7,0,0,2,n,100
I78,4,13,7,0,0,2,n,100
I79,4,13,7,0,0,2,n,100
I80,4,13,7,0,0,2,n,100
I81,4,13,7,0,0,2,n,100
I82,4,13,7,0,0,2,n,100
I83,4,13,7,0,0,2,n,100
I84,4,13,7,0,0,2,n,100
I85,4,13,7,0,0,2,n,100
I86,4,13,7,0,0,2,n,100
I87,4,13,7,0,0,2,n,100
I88,4,13,7,0,0,2,n,100
I89,4,13,7,0,0,2,n,100
I90,4,13,7,0,0,2,n,100
I91,4,13,7,0,0,2,n,100
I92,4,13,7,0,0,2,n,100
I93,4,13,7,0,0,2,n,100
I94,4,13,7,0,0,2,n,100
