id_item,length,width,height,weight,nesting_height,stackability_code,forced_orientation,max_stackability
I01,9,20,1,1,0,1,l,1
I02,23,1,1,1,0,2,l,1
I03,17,23,1,1,0,3,l,1
I04,12,12,1,1,0,4,l,1
I05,3,11,1,1,0,5,l,1
I06,33,5,1,1,0,6,l,1
I07,16,24,1,1,0,7,l,1
I08,20,6,1,1,0,8,l,1
I09,15,6,1,1,0,9,l,1
I10,23,20,1,1,0,10,l,1
I11,4,21,1,1,0,11,l,1
I12,35,27,1,1,0,12,l,1
I13,32,1,1,1,0,13,l,1
I14,25,20,1,1,0,14,l,1
I15,22,33,1,1,0,15,l,1
I16,8,1,1,1,0,16,l,1
I17,13,3,1,1,0,17,l,1
I18,11,23,1,1,0,18,l,1
I19,21,21,1,1,0,19,l,1
I20,21,21,1,1,0,20,l,1
I21,3,6,1,1,0,21,l,1
I22,2,32,1,1,0,22,l,1
I23,1,26,1,1,0,23,l,1
I24,1,26,1,1,0,24,l,1
I25,31,29,1,1,0,25,l,1
I26,30,26,1,1,0,26,l,1
I27,18,15,1,1,0,27,l,1
I28,25,1,1,1,0,28,l,1
I29,25,5,1,1,0,29,l,1
I30,2,23,1,1,0,30,l,1
I31,21,28,1,1,0,31,l,1
I32,22,3,1,1,0,32,l,1
I33,23,16,1,1,0,33,l,1
I34,20,4,1,1,0,34,l,1
I35,11,29,1,1,0,35,l,1
I36,20,35,1,1,0,36,l,1
I37,20,35,1,1,0,37,l,1
I38,22,23,1,1,0,38,l,1
I39,23,15,1,1,0,39,l,1
I40,25,10,1,1,0,40,l,1
I41,28,7,1,1,0,41,l,1
I42,27,15,1,1,0,42,l,1
I43,31,16,1,1,0,43,l,1
I44,22,9,1,1,0,44,l,1
I45,34,34,1,1,0,45,l,1
I46,3,7,1,1,0,46,l,1
I47,19,29,1,1,0,47,l,1
I48,8,3,1,1,0,48,l,1
I49,12,18,1,1,0,49,l,1
I50,17,35,1,1,0,50,l,1
I51,18,26,1,1,0,51,l,1
I52,24,13,1,1,0,52,l,1
I53,17,24,1,1,0,53,l,1
I54,31,34,1,1,0,54,l,1
I55,2,27,1,1,0,55,l,1
I56,20,34,1,1,0,56,l,1
I57,11,27,1,1,0,57,l,1
I58,17,26,1,1,0,58,l,1
I59,24,28,1,1,0,59,l,1
I60,27,4,1,1,0,60,l,1
I61,35,10,1,1,0,61,l,1
I62,31,6,1,1,0,62,l,1
I63,11,1,1,1,0,63,l,1
I64,19,13,1,1,0,64,l,1
I65,4,4,1,1,0,65,l,1
I66,32,17,1,1,0,66,l,1
I67,6,1,1,1,0,67,l,1
I68,15,22,1,1,0,68,l,1
I69,20,17,1,1,0,69,l,1
I70,29,8,1,1,0,70,l,1
I71,27,24,1,1,0,71,l,1
I72,10,3,1,1,0,72,l,1
I73,7,10,1,1,0,73,l,1
I74,2,7,1,1,0,74,l,1
I75,13,11,1,1,0,75,l,1
I76,24,16,1,1,0,76,l,1
I77,31,32,1,1,0,77,l,1
I78,8,7,1,1,0,78,l,1
I79,8,7,1,1,0,79,l,1
I80,27,6,1,1,0,80,l,1
