id_item,length,width,height,weight,nesting_height,stackability_code,forced_orientation,max_stackability
I0,7,8,3,0,0,0,n,100
I1,7,8,3,0,0,0,n,100
I2,7,8,3,0,0,0,n,100
I3,7,8,3,0,0,0,n,100
I4,7,8,3,0,0,0,n,100
I5,7,8,3,0,0,0,n,100
I6,7,8,3,0,0,0,n,100
I7,7,8,3,0,0,0,n,100
I8,7,8,3,0,0,0,n,100
I9,7,8,3,0,0,0,n,100
I10,7,8,3,0,0,0,n,100
I11,7,8,3,0,0,0,n,100
I12,7,8,3,0,0,0,n,100
I13,7,8,3,0,0,0,n,100
I14,7,8,3,0,0,0,n,100
I15,7,8,3,0,0,0,n,100
I16,7,8,3,0,0,0,n,100
I17,7,8,3,0,0,0,n,100
I18,7,8,3,0,0,0,n,100
I19,7,8,3,0,0,0,n,100
I20,7,8,3,0,0,0,n,100
I21,7,8,3,0,0,0,n,100
I22,7,8,3,0,0,0,n,100
I23,7,8,3,0,0,0,n,100
I24,7,8,3,0,0,0,n,100
I25,7,8,3,0,0,0,n,100
I26,7,8,3,0,0,0,n,100
I27,7,8,3,0,0,0,n,100
I28,7,8,3,0,0,0,n,100
I29,7,8,3,0,0,0,n,100
I30,7,8,3,0,0,0,n,100
I31,7,8,3,0,0,0,n,100
I32,7,8,3,0,0,0,n,100
I33,7,8,3,0,0,0,n,100
I34,7,8,3,0,0,0,n,100
I35,7,8,3,0,0,0,n,100
I36,7,8,3,0,0,0,n,100
I37,7,8,3,0,0,0,n,100
I38,7,8,3,0,0,0,n,100
I39,7,8,3,0,0,0,n,100
I40,7,8,3,0,0,0,n,100
I41,7,8,3,0,0,0,n,100
I42,7,8,3,0,0,0,n,100
I43,7,8,3,0,0,0,n,100
I44,7,8,3,0,0,0,n,100
I45,7,8,3,0,0,0,n,100
I46,7,8,3,0,0,0,n,100
I47,7,8,3,0,0,0,n,100
I48,7,8,3,0,0,0,n,100
I49,7,8,3,0,0,0,n,100
I50,7,8,3,0,0,0,n,100
I51,7,8,3,0,0,0,n,100
I52,7,8,3,0,0,0,n,100
I53,7,8,3,0,0,0,n,100
I54,7,8,3,0,0,0,n,100
I55,7,8,3,0,0,0,n,100
I56,12,11,4,0,0,1,n,100
I57,12,11,4,0,0,1,n,100
I58,12,11,4,0,0,1,n,100
I59,12,11,4,0,0,1,n,100
I60,12,11,4,0,0,1,n,100
I61,12,11,4,0,0,1,n,100
I62,12,11,4,0,0,1,n,100
I63,12,11,4,0,0,1,n,100
I64,12,11,4,0,0,1,n,100
I65,12,11,4,0,0,1,n,100
I66,12,11,4,0,0,1,n,100
I67,12,11,4,0,0,1,n,100
I68,12,11,4,0,0,1,n,100
I69,12,11,4,0,0,1,n,100
I70,12,11,4,0,0,1,n,100
I71,12,11,4,0,0,1,n,100
I72,12,11,4,0,0,1,n,100
I73,12,11,4,0,0,1,n,100
I74,12,11,4,0,0,1,n,100
I75,12,11,4,0,0,1,n,100
I76,12,11,4,0,0,1,n,100
I77,12,11,4,0,0,1,n,100
I78,12,11,4,0,0,1,n,100
I79,12,11,4,0,0,1,n,100
I80,12,11,4,0,0,1,n,100
I81,12,11,4,0,0,1,n,100
I82,12,11,4,0,0,1,n,100
I83,12,11,4,0,0,1,n,100
