id_item,length,width,height,weight,nesting_height,stackability_code,forced_orientation,max_stackability
I0,36,28,24,1,0,0,n,100
I1,36,28,24,1,0,0,n,100
I2,36,28,24,1,0,0,n,100
I3,36,28,24,1,0,0,n,100
I4,36,28,24,1,0,0,n,100
I5,36,28,24,1,0,0,n,100
I6,36,28,24,1,0,0,n,100
I7,36,28,24,1,0,0,n,100
I8,36,28,24,1,0,0,n,100
I9,36,28,24,1,0,0,n,100
I10,36,28,24,1,0,0,n,100
I11,36,28,24,1,0,0,n,100
I12,36,28,24,1,0,0,n,100
I13,36,28,24,1,0,0,n,100
I14,36,28,24,1,0,0,n,100
I15,36,28,24,1,0,0,n,100
I16,36,28,24,1,0,0,n,100
I17,36,28,24,1,0,0,n,100
I18,36,28,24,1,0,0,n,100
I19,36,28,24,1,0,0,n,100
I20,36,28,24,1,0,0,n,100
I21,36,28,24,1,0,0,n,100
I22,36,28,24,1,0,0,n,100
I23,36,28,24,1,0,0,n,100
I24,36,28,24,1,0,0,n,100
I25,36,28,24,1,0,0,n,100
I26,36,28,24,1,0,0,n,100
I27,36,28,24,1,0,0,n,100
I28,36,28,24,1,0,0,n,100
I29,36,28,24,1,0,0,n,100
I30,36,28,24,1,0,0,n,100
I31,36,28,24,1,0,0,n,100
I32,36,28,24,1,0,0,n,100
I33,36,28,24,1,0,0,n,100
I34,36,28,24,1,0,0,n,100
I35,36,28,24,1,0,0,n,100
I36,36,28,24,1,0,0,n,100
I37,36,28,24,1,0,0,n,100
I38,36,28,24,1,0,0,n,100
I39,36,28,24,1,0,0,n,100
I40,36,28,24,1,0,0,n,100
I41,36,28,24,1,0,0,n,100
I42,36,28,24,1,0,0,n,100
I43,36,28,24,1,0,0,n,100
I44,36,28,24,1,0,0,n,100
I45,36,28,24,1,0,0,n,100
I46,36,28,24,1,0,0,n,100
I47,36,28,24,1,0,0,n,100
I48,36,28,24,1,0,0,n,100
I49,36,28,24,1,0,0,n,100
I50,40,32,20,1,0,1,n,100
I51,40,32,20,1,0,1,n,100
I52,40,32,20,1,0,1,n,100
I53,40,32,20,1,0,1,n,100
I54,40,32,20,1,0,1,n,100
I55,40,32,20,1,0,1,n,100
I56,40,32,20,1,0,1,n,100
I57,40,32,20,1,0,1,n,100
I58,40,32,20,1,0,1,n,100
I59,40,32,20,1,0,1,n,100
I60,40,32,20,1,0,1,n,100
I61,40,32,20,1,0,1,n,100
I62,40,32,20,1,0,1,n,100
I63,40,32,20,1,0,1,n,100
I64,40,32,20,1,0,1,n,100
I65,40,32,20,1,0,1,n,100
I66,40,32,20,1,0,1,n,100
I67,40,32,20,1,0,1,n,100
I68,40,32,20,1,0,1,n,100
I69,40,32,20,1,0,1,n,100
I70,40,32,20,1,0,1,n,100
I71,40,32,20,1,0,1,n,100
I72,40,32,20,1,0,1,n,100
I73,40,32,20,1,0,1,n,100
I74,40,32,20,1,0,1,n,100
I75,40,32,20,1,0,1,n,100
I76,40,32,20,1,0,1,n,100
I77,40,32,20,1,0,1,n,100
I78,40,32,20,1,0,1,n,100
I79,40,32,20,1,0,1,n,100
I80,40,32,20,1,0,1,n,100
I81,40,32,20,1,0,1,n,100
I82,40,32,20,1,0,1,n,100
I83,40,32,20,1,0,1,n,100
I84,40,32,20,1,0,1,n,100
I85,40,32,20,1,0,1,n,100
I86,40,32,20,1,0,1,n,100
I87,40,32,20,1,0,1,n,100
I88,40,32,20,1,0,1,n,100
I89,40,32,20,1,0,1,n,100
I90,40,32,20,1,0,1,n,100
I91,40,32,20,1,0,1,n,100
I92,40,32,20,1,0,1,n,100
I93,40,32,20,1,0,1,n,100
I94,40,32,20,1,0,1,n,100
I95,40,32,20,1,0,1,n,100
I96,40,32,20,1,0,1,n,100
I97,40,32,20,1,0,1,n,100
I98,40,32,20,1,0,1,n,100
I99,40,32,20,1,0,1,n,100
I100,40,32,20,1,0,1,n,100
I101,40,32,20,1,0,1,n,100
I102,40,32,20,1,0,1,n,100
I103,40,32,20,1,0,1,n,100
I104,40,32,20,1,0,1,n,100
I105,40,32,20,1,0,1,n,100
I106,40,32,20,1,0,1,n,100
I107,40,32,20,1,0,1,n,100
I108,40,32,20,1,0,1,n,100
I109,40,32,20,1,0,1,n,100
