id_item,length,width,height,weight,nesting_height,stackability_code,forced_orientation,max_stackability
I0,6,6,9,0,0,0,n,100
I1,6,6,9,0,0,0,n,100
I2,6,6,9,0,0,0,n,100
I3,6,6,9,0,0,0,n,100
I4,6,6,9,0,0,0,n,100
I5,6,6,9,0,0,0,n,100
I6,6,6,9,0,0,0,n,100
I7,6,6,9,0,0,0,n,100
I8,6,6,9,0,0,0,n,100
I9,6,6,9,0,0,0,n,100
I10,6,6,9,0,0,0,n,100
I11,6,6,9,0,0,0,n,100
I12,6,6,9,0,0,0,n,100
I13,6,6,9,0,0,0,n,100
I14,6,6,9,0,0,0,n,100
I15,6,6,9,0,0,0,n,100
I16,6,6,9,0,0,0,n,100
I17,6,6,9,0,0,0,n,100
I18,6,6,9,0,0,0,n,100
I19,6,6,9,0,0,0,n,100
I20,6,6,9,0,0,0,n,100
I21,6,6,9,0,0,0,n,100
I22,6,6,9,0,0,0,n,100
I23,6,6,9,0,0,0,n,100
I24,6,6,9,0,0,0,n,100
I25,12,10,8,0,0,1,n,100
I26,12,10,8,0,0,1,n,100
I27,12,10,8,0,0,1,n,100
I28,12,10,8,0,0,1,n,100
I29,12,10,8,0,0,1,n,100
I30,12,10,8,0,0,1,n,100
I31,12,10,8,0,0,1,n,100
I32,12,10,8,0,0,1,n,100
I33,12,10,8,0,0,1,n,100
I34,12,10,8,0,0,1,n,100
I35,12,10,8,0,0,1,n,100
I36,12,10,8,0,0,1,n,100
I37,12,10,8,0,0,1,n,100
I38,12,10,8,0,0,1,n,100
I39,12,10,8,0,0,1,n,100
I40,12,10,8,0,0,1,n,100
I41,12,10,8,0,0,1,n,100
I42,12,10,8,0,0,1,n,100
I43,12,10,8,0,0,1,n,100
I44,12,10,8,0,0,1,n,100
I45,12,10,8,0,0,1,n,100
I46,12,10,8,0,0,1,n,100
I47,12,10,8,0,0,1,n,100
I48,12,10,8,0,0,1,n,100
I49,12,10,8,0,0,1,n,100
I50,4,7,5,0,0,2,n,100
I51,4,7,5,0,0,2,n,100
I52,4,7,5,0,0,2,n,100
I53,4,7,5,0,0,2,n,100
I54,4,7,5,0,0,2,n,100
I55,4,7,5,0,0,2,n,100
I56,4,7,5,0,0,2,n,100
I57,4,7,5,0,0,2,n,100
I58,4,7,5,0,0,2,n,100
I59,4,7,5,0,0,2,n,100
I60,4,7,5,0,0,2,n,100
I61,4,7,5,0,0,2,n,100
I62,4,7,5,0,0,2,n,100
I63,4,7,5,0,0,2,n,100
I64,4,7,5,0,0,2,n,100
I65,7,9,11,0,0,3,n,100
I66,7,9,11,0,0,3,n,100
I67,7,9,11,0,0,3,n,100
I68,7,9,11,0,0,3,n,100
I69,7,9,11,0,0,3,n,100
I70,7,9,11,0,0,3,n,100
I71,7,9,11,0,0,3,n,100
I72,7,9,11,0,0,3,n,100
I73,7,9,11,0,0,3,n,100
I74,7,9,11,0,0,3,n,100
I75,7,9,11,0,0,3,n,100
I76,7,9,11,0,0,3,n,100
I77,7,9,11,0,0,3,n,100
I78,7,9,11,0,0,3,n,100
I79,7,9,11,0,0,3,n,100
I80,7,9,11,0,0,3,n,100
I81,7,9,11,0,0,3,n,100
I82,7,9,11,0,0,3,n,100
I83,7,9,11,0,0,3,n,100
I84,7,9,11,0,0,3,n,100
