,id_item,length,width,height,weight,nesting_height,stackability_code,forced_orientation,max_stackability
5720,I5720,1000,800,615,387.0,100,3,w,4
861,I0861,1500,1000,615,142.0,100,7,n,4
1076,I1076,1500,800,615,357.0,100,5,n,4
351,I0351,800,500,615,417.0,100,1,n,3
2595,I2595,1200,800,615,318.0,100,4,n,4
3333,I3333,1200,800,615,0.0,100,4,n,4
1367,I1367,1200,1000,615,347.0,100,6,n,4
6451,I6451,800,600,615,379.0,100,2,n,3
758,I0758,800,500,615,332.0,100,1,w,3
3923,I3923,800,600,615,106.0,100,2,n,3
722,I0722,800,600,615,245.0,100,2,n,3
5111,I5111,1500,1000,615,375.0,100,7,n,4
5979,I5979,1500,800,615,361.0,100,5,n,4
3673,I3673,800,600,615,166.0,100,2,n,3
5415,I5415,1200,800,615,411.0,100,4,n,4
4455,I4455,800,600,615,309.0,100,2,n,3
5356,I5356,1500,800,615,358.0,100,5,n,4
6005,I6005,1500,800,615,260.0,100,5,n,4
6082,I6082,1500,800,615,285.0,100,5,w,4
2917,I2917,1500,800,615,0.0,100,5,n,4
5606,I5606,1500,800,615,174.0,100,5,w,4
4008,I4008,1200,1000,615,182.0,100,6,n,4
2581,I2581,1200,1000,615,0.0,100,6,n,4
4340,I4340,800,460,615,147.0,100,0,n,3
1067,I1067,800,460,615,342.0,100,0,l,3
1308,I1308,1500,1000,615,273.0,100,7,w,4
3647,I3647,800,460,615,382.0,100,0,n,3
4900,I4900,800,600,615,0.0,100,2,w,3
4503,I4503,1500,800,615,284.0,100,5,n,4
436,I0436,1200,800,615,396.0,100,4,n,4
3048,I3048,1500,1000,615,214.0,100,7,l,4
2063,I2063,1500,1000,615,288.0,100,7,n,4
2238,I2238,800,600,615,304.0,100,2,n,3
800,I0800,800,600,615,433.0,100,2,n,3
1487,I1487,800,500,615,322.0,100,1,n,3
734,I0734,1200,800,615,166.0,100,4,l,4
5492,I5492,1200,800,615,283.0,100,4,n,4
1629,I1629,800,460,615,344.0,100,0,n,3
5991,I5991,1000,800,615,195.0,100,3,n,4
338,I0338,1500,1000,615,185.0,100,7,n,4
5573,I5573,1200,800,615,0.0,100,4,n,4
5237,I5237,1200,800,615,0.0,100,4,l,4
4471,I4471,1200,800,615,352.0,100,4,n,4
4965,I4965,1000,800,615,311.0,100,3,w,4
3846,I3846,800,500,615,0.0,100,1,n,3
3303,I3303,1200,800,615,0.0,100,4,n,4
2574,I2574,1500,800,615,269.0,100,5,n,4
6111,I6111,800,600,615,159.0,100,2,n,3
6267,I6267,1200,1000,615,177.0,100,6,n,4
699,I0699,1500,800,615,369.0,100,5,w,4
383,I0383,1000,800,615,146.0,100,3,n,4
2758,I2758,1000,800,615,251.0,100,3,n,4
1512,I1512,1200,1000,615,332.0,100,6,l,4
2906,I2906,800,460,615,193.0,100,0,n,3
4057,I4057,1000,800,615,0.0,100,3,n,4
506,I0506,800,600,615,241.0,100,2,n,3
3141,I3141,800,500,615,298.0,100,1,n,3
2008,I2008,1500,800,615,263.0,100,5,l,4
5536,I5536,800,460,615,170.0,100,0,n,3
5996,I5996,1500,800,615,310.0,100,5,n,4
1188,I1188,1500,1000,615,380.0,100,7,n,4
6010,I6010,800,500,615,348.0,100,1,l,3
2253,I2253,800,500,615,431.0,100,1,l,3
625,I0625,1500,1000,615,244.0,100,7,n,4
5682,I5682,1000,800,615,252.0,100,3,n,4
2412,I2412,1500,1000,615,337.0,100,7,n,4
6393,I6393,800,600,615,173.0,100,2,n,3
3370,I3370,800,600,615,363.0,100,2,n,3
3490,I3490,1500,1000,615,0.0,100,7,l,4
3481,I3481,1500,1000,615,165.0,100,7,n,4
30,I0030,1500,1000,615,101.0,100,7,n,4
6404,I6404,800,500,615,198.0,100,1,n,3
1390,I1390,800,500,615,242.0,100,1,n,3
1500,I1500,800,500,615,235.0,100,1,n,3
638,I0638,1500,800,615,286.0,100,5,w,4
4508,I4508,800,600,615,130.0,100,2,n,3
2079,I2079,1200,1000,615,438.0,100,6,n,4
2594,I2594,800,500,615,390.0,100,1,l,3
3578,I3578,1500,1000,615,273.0,100,7,n,4
2334,I2334,800,500,615,279.0,100,1,n,3
4762,I4762,1500,1000,615,227.0,100,7,n,4
3748,I3748,800,460,615,216.0,100,0,l,3
3416,I3416,800,460,615,289.0,100,0,l,3
3841,I3841,1500,1000,615,375.0,100,7,n,4
2682,I2682,800,460,615,302.0,100,0,n,3
4957,I4957,1200,800,615,349.0,100,4,n,4
607,I0607,1500,800,615,0.0,100,5,n,4
1003,I1003,800,500,615,340.0,100,1,w,3
6133,I6133,1200,1000,615,335.0,100,6,w,4
