id_item,length,width,height,weight,nesting_height,stackability_code,forced_orientation,max_stackability
I01,365,185,1,1,0,1,l,1
I02,378,200,1,1,0,2,l,1
I03,410,165,1,1,0,3,l,1
I04,425,148,1,1,0,4,l,1
I05,425,296,1,1,0,5,l,1
I06,439,116,1,1,0,6,l,1
I07,464,1006,1,1,0,7,l,1
I08,520,205,1,1,0,8,l,1
I09,520,350,1,1,0,9,l,1
I10,540,530,1,1,0,10,l,1
I11,549,1413,1,1,0,11,l,1
I12,549,1882,1,1,0,12,l,1
I13,553,496,1,1,0,13,l,1
I14,555,755,1,1,0,14,l,1
I15,555,496,1,1,0,15,l,1
I16,555,659,1,1,0,16,l,1
I17,567,473,1,1,0,17,l,1
I18,572,592,1,1,0,18,l,1
I19,572,975,1,1,0,19,l,1
I20,572,1175,1,1,0,20,l,1
I21,572,1575,1,1,0,21,l,1
I22,572,1390,1,1,0,22,l,1
I23,572,1490,1,1,0,23,l,1
I24,572,1590,1,1,0,24,l,1
I25,572,1690,1,1,0,25,l,1
I26,572,1890,1,1,0,26,l,1
I27,610,625,1,1,0,27,l,1
I28,660,490,1,1,0,28,l,1
I29,690,447,1,1,0,29,l,1
I30,949,445,1,1,0,30,l,1
I31,949,478,1,1,0,31,l,1
I32,970,463,1,1,0,32,l,1
