id_item,length,width,height,weight,nesting_height,stackability_code,forced_orientation,max_stackability
I01,52,98,1,1,0,1,l,1
I02,11,35,1,1,0,2,l,1
I03,94,65,1,1,0,3,l,1
I04,47,72,1,1,0,4,l,1
I05,92,12,1,1,0,5,l,1
I06,11,39,1,1,0,6,l,1
I07,90,35,1,1,0,7,l,1
I08,53,69,1,1,0,8,l,1
I09,35,37,1,1,0,9,l,1
I10,24,68,1,1,0,10,l,1
I11,92,16,1,1,0,11,l,1
I12,71,91,1,1,0,12,l,1
I13,44,82,1,1,0,13,l,1
I14,98,81,1,1,0,14,l,1
I15,52,58,1,1,0,15,l,1
I16,2,82,1,1,0,16,l,1
I17,63,72,1,1,0,17,l,1
I18,83,70,1,1,0,18,l,1
I19,78,63,1,1,0,19,l,1
I20,43,19,1,1,0,20,l,1
