id_item,length,width,height,weight,nesting_height,stackability_code,forced_orientation,max_stackability
I01,76,28,1,1,0,1,l,1
I02,90,20,1,1,0,2,l,1
I03,50,66,1,1,0,3,l,1
I04,77,63,1,1,0,4,l,1
I05,12,27,1,1,0,5,l,1
I06,22,89,1,1,0,6,l,1
I07,1,69,1,1,0,7,l,1
I08,19,89,1,1,0,8,l,1
I09,78,37,1,1,0,9,l,1
I10,19,73,1,1,0,10,l,1
I11,15,81,1,1,0,11,l,1
I12,23,76,1,1,0,12,l,1
I13,38,72,1,1,0,13,l,1
I14,79,98,1,1,0,14,l,1
I15,89,100,1,1,0,15,l,1
I16,38,9,1,1,0,16,l,1
I17,19,44,1,1,0,17,l,1
I18,50,99,1,1,0,18,l,1
I19,26,93,1,1,0,19,l,1
I20,15,75,1,1,0,20,l,1
I21,11,93,1,1,0,21,l,1
I22,83,58,1,1,0,22,l,1
I23,24,94,1,1,0,23,l,1
I24,4,87,1,1,0,24,l,1
I25,65,96,1,1,0,25,l,1
I26,27,87,1,1,0,26,l,1
I27,34,68,1,1,0,27,l,1
I28,4,72,1,1,0,28,l,1
I29,87,15,1,1,0,29,l,1
I30,34,76,1,1,0,30,l,1
I31,69,29,1,1,0,31,l,1
I32,16,100,1,1,0,32,l,1
I33,8,97,1,1,0,33,l,1
I34,66,12,1,1,0,34,l,1
I35,39,76,1,1,0,35,l,1
I36,90,51,1,1,0,36,l,1
I37,48,92,1,1,0,37,l,1
I38,31,79,1,1,0,38,l,1
I39,34,75,1,1,0,39,l,1
I40,25,76,1,1,0,40,l,1
I41,48,95,1,1,0,41,l,1
I42,22,92,1,1,0,42,l,1
I43,41,82,1,1,0,43,l,1
I44,22,93,1,1,0,44,l,1
I45,11,71,1,1,0,45,l,1
I46,25,79,1,1,0,46,l,1
I47,9,45,1,1,0,47,l,1
I48,31,84,1,1,0,48,l,1
I49,35,35,1,1,0,49,l,1
I50,39,74,1,1,0,50,l,1
I51,39,85,1,1,0,51,l,1
I52,50,75,1,1,0,52,l,1
I53,21,82,1,1,0,53,l,1
I54,16,77,1,1,0,54,l,1
I55,30,81,1,1,0,55,l,1
I56,33,90,1,1,0,56,l,1
I57,18,82,1,1,0,57,l,1
I58,53,83,1,1,0,58,l,1
I59,34,86,1,1,0,59,l,1
I60,27,71,1,1,0,60,l,1
I61,27,91,1,1,0,61,l,1
I62,52,60,1,1,0,62,l,1
I63,48,98,1,1,0,63,l,1
I64,32,94,1,1,0,64,l,1
I65,99,11,1,1,0,65,l,1
I66,75,50,1,1,0,66,l,1
I67,83,27,1,1,0,67,l,1
I68,49,91,1,1,0,68,l,1
I69,30,98,1,1,0,69,l,1
I70,37,66,1,1,0,70,l,1
I71,62,68,1,1,0,71,l,1
I72,28,96,1,1,0,72,l,1
I73,24,96,1,1,0,73,l,1
I74,80,14,1,1,0,74,l,1
I75,13,80,1,1,0,75,l,1
I76,18,12,1,1,0,76,l,1
I77,30,67,1,1,0,77,l,1
I78,18,38,1,1,0,78,l,1
I79,25,37,1,1,0,79,l,1
I80,20,42,1,1,0,80,l,1
