,id_item,length,width,height,weight,nesting_height,stackability_code,forced_orientation,max_stackability
847,I34842,2350,1000,950,272.592,45,4,n,100
691,I15054,1600,1200,930,169.96,45,0,n,100
632,I32367,2030,1530,975,245.764,45,13,n,100
1418,I00323,1200,1000,975,129.0,45,2,n,100
1207,I17077,1600,1200,1350,205.16,45,0,n,100
2836,I32496,1200,1000,975,132.804,45,2,n,100
3895,I00290,1600,1200,930,149.322,45,0,n,100
3380,I48039,1600,1200,930,370.78,45,0,n,100
2942,I49724,1200,1000,975,131.366,45,2,n,100
2490,I17565,1200,1000,975,129.0,45,2,n,100
898,I04665,1600,1200,975,166.392,45,0,n,100
1793,I25239,1600,1200,930,169.96,45,0,n,100
157,I16781,1200,1000,459,64.8,0,1,n,100
194,I18065,1400,1200,1450,179.4,45,12,n,100
3268,I46529,2350,1000,950,286.656,45,4,n,100
3454,I48448,1600,1200,930,169.96,45,0,n,100
1457,I10658,1600,1200,975,187.72,45,0,n,100
3874,I38827,1600,1200,930,149.212,45,0,n,100
1176,I08876,1200,1000,930,140.0,45,2,n,100
3776,I00024,1600,1200,930,169.96,45,0,n,100
3949,I26071,1600,1200,930,227.0,45,0,n,100
818,I22026,2030,1530,1350,245.36,45,13,n,100
3996,I00586,1600,1200,930,149.322,45,0,n,100
2215,I05923,1600,1200,975,190.0,45,0,n,100
1894,I23774,1800,1400,1020,201.008,45,11,n,3
3246,I28446,1200,1000,750,119.08,45,2,n,100
1932,I10685,1600,1200,750,148.86,45,0,n,100
1604,I21660,1200,1000,975,142.59,45,2,n,100
3394,I14705,2350,1000,950,271.36,45,4,n,100
1492,I37195,1200,1000,1057,82.2,0,1,n,100
2005,I23904,1200,1000,975,168.796,45,2,n,100
1884,I00992,1200,1000,975,329.77,45,2,n,100
3456,I46712,1600,1200,930,227.0,45,0,n,100
2791,I40421,1600,1200,750,137.391,45,0,n,100
2944,I22162,1800,1400,1020,201.008,45,11,n,3
2235,I06654,1200,1000,975,129.0,45,2,n,100
3667,I48690,1200,1000,975,138.428,45,2,n,100
803,I11076,1200,1000,975,129.0,45,2,n,100
2621,I15110,1600,1200,930,169.96,45,0,n,100
316,I35546,1200,1000,975,129.0,45,2,n,100
1361,I18182,1910,1200,1295,613.59,45,19,n,100
2024,I08183,1600,1200,930,149.212,45,0,n,100
2891,I09019,1200,1000,930,129.2,45,2,n,100
1205,I45780,1200,1000,975,168.796,45,2,n,100
61,I19436,1600,1200,750,197.34,45,0,n,100
1734,I25181,1200,1000,975,129.0,45,2,n,100
1592,I05659,1200,1000,1057,108.3,0,1,n,100
2288,I39190,1400,1200,1450,179.4,45,12,n,100
2865,I23666,1800,1400,1020,201.008,45,11,n,3
2967,I43837,1200,1000,975,293.32,45,2,n,100
2886,I40574,1600,1200,930,149.212,45,0,n,100
3879,I22752,1200,1000,975,131.366,45,2,n,100
3168,I14030,1200,1000,1057,82.2,0,1,n,100
3323,I42354,1600,1200,930,149.322,45,0,n,100
471,I27351,2050,1550,1450,215.582,45,7,n,100
2359,I05165,1200,1000,1057,112.8,0,1,n,100
830,I15790,1600,1200,930,149.322,45,0,n,100
3369,I14304,1600,1200,930,169.96,45,0,n,100
2669,I48945,2350,1000,950,272.592,45,4,n,100
3339,I44667,1600,1200,750,197.34,45,0,n,100
2088,I19546,1600,1200,750,137.391,45,0,n,100
3768,I32716,2350,1000,950,272.592,45,4,n,100
2892,I33636,1800,1400,1020,201.008,45,11,n,3
557,I20688,1200,1000,975,160.68,45,2,n,100
3233,I41452,1600,1200,930,169.96,45,0,n,100
2019,I14131,1200,1000,975,129.0,45,2,n,100
2857,I45828,1200,1000,1057,114.48,0,1,n,100
442,I46998,1600,1200,930,781.25,45,0,n,100
1177,I21039,1400,1200,1450,179.4,45,12,n,100
3682,I30682,1400,1200,1450,179.4,45,12,n,100
2762,I07518,1200,1000,750,260.2,45,2,n,100
2885,I35012,780,570,478,81.72,47,8,w,4
1930,I25373,1600,1200,930,607.6,45,0,n,100
3715,I11948,1200,1000,750,135.8,45,2,n,100
1452,I00268,1600,1200,930,149.212,45,0,n,100
3848,I08189,1200,1000,545,526.75,45,2,n,100
431,I29859,1200,1000,758,71.28,0,1,n,100
932,I03890,2000,1200,545,408.88,45,5,n,100
3132,I40154,1200,1000,975,131.366,45,2,n,100
3111,I38082,780,570,478,104.768,47,8,w,4
1488,I08367,1600,1200,750,137.391,45,0,n,100
573,I23762,1800,1400,1020,303.45,45,11,n,100
1362,I06635,1200,1000,975,132.804,45,2,n,100
959,I23895,1200,1000,975,168.796,45,2,n,100
2573,I12107,2050,1550,1450,215.582,45,7,n,100
3379,I41832,1600,1200,975,212.2,45,0,n,100
47,I09747,1200,1000,975,134.92,45,2,n,100
1276,I11529,1200,1000,975,131.366,45,2,n,100
882,I28758,1600,1200,930,149.322,45,0,n,100
2702,I07915,1600,1200,1350,205.16,45,0,n,100
663,I00540,780,570,478,270.08,47,8,w,4
636,I07384,1200,1000,975,129.0,45,2,n,100
248,I41587,1200,1000,930,291.0,45,2,n,100
3131,I10852,1600,1200,930,149.212,45,0,n,100
3209,I43585,1200,1000,975,139.98,45,2,n,100
897,I15403,1400,1200,1450,179.4,45,12,n,100
2053,I49886,1600,1200,930,174.305,45,0,n,100
954,I36872,1600,1200,975,190.6,45,0,n,100
3884,I44636,1200,1000,975,149.31,45,2,n,100
2027,I16824,1600,1200,930,227.0,45,0,n,100
744,I28519,1200,1000,1057,148.8,0,1,n,100
831,I15253,1600,1200,1350,303.92,45,0,n,100
697,I31214,1600,1200,930,149.212,45,0,n,100
1771,I06813,1910,1200,1295,613.59,45,19,n,100
2688,I05853,1200,1000,975,138.428,45,2,n,100
3986,I30423,1200,1000,975,129.0,45,2,n,100
2723,I03692,1200,1000,1057,82.2,0,1,n,100
1537,I18984,1200,1000,975,131.366,45,2,n,100
1950,I37936,1200,1000,975,131.366,45,2,n,100
1799,I46433,1600,1200,930,356.56,45,0,n,100
1133,I05976,1200,1000,975,129.0,45,2,n,100
1833,I01280,1600,1200,930,227.0,45,0,n,100
2837,I27412,1200,1000,975,132.804,45,2,n,100
2441,I22304,2350,1000,950,286.656,45,4,n,100
3125,I18600,1800,1400,1020,201.008,45,11,n,3
1501,I01103,1200,1000,975,139.98,45,2,n,100
582,I03773,1200,1000,975,139.98,45,2,n,100
3898,I11340,2030,1530,1350,245.36,45,13,n,100
3957,I33225,1200,1000,459,47.148,0,1,n,100
2988,I43490,780,570,478,96.256,47,8,w,4
2032,I38314,1600,1200,975,181.96,45,0,n,100
1061,I21414,2050,1550,1450,215.582,45,7,n,100
2413,I19329,1200,1000,750,135.8,45,2,n,100
360,I11892,1200,1000,750,105.224,45,2,n,100
2258,I27441,1200,1000,930,291.0,45,2,n,100
649,I11184,1400,1200,1450,179.4,45,12,n,100
585,I03878,1200,1000,930,129.2,45,2,n,100
