id_item,length,width,height,weight,nesting_height,stackability_code,forced_orientation,max_stackability
I01,84,3,1,1,0,1,l,1
I02,76,50,1,1,0,2,l,1
I03,43,4,1,1,0,3,l,1
I04,67,34,1,1,0,4,l,1
I05,67,34,1,1,0,5,l,1
I06,74,33,1,1,0,6,l,1
I07,77,21,1,1,0,7,l,1
I08,89,41,1,1,0,8,l,1
I09,58,60,1,1,0,9,l,1
I10,72,26,1,1,0,10,l,1
I11,86,4,1,1,0,11,l,1
I12,91,39,1,1,0,12,l,1
I13,77,99,1,1,0,13,l,1
I14,18,29,1,1,0,14,l,1
I15,68,48,1,1,0,15,l,1
I16,2,48,1,1,0,16,l,1
I17,71,49,1,1,0,17,l,1
I18,92,45,1,1,0,18,l,1
I19,93,4,1,1,0,19,l,1
I20,85,20,1,1,0,20,l,1
I21,100,11,1,1,0,21,l,1
I22,80,22,1,1,0,22,l,1
I23,91,21,1,1,0,23,l,1
I24,77,2,1,1,0,24,l,1
I25,64,60,1,1,0,25,l,1
I26,47,50,1,1,0,26,l,1
I27,77,47,1,1,0,27,l,1
I28,78,19,1,1,0,28,l,1
I29,80,11,1,1,0,29,l,1
I30,78,41,1,1,0,30,l,1
I31,85,3,1,1,0,31,l,1
I32,97,16,1,1,0,32,l,1
I33,92,23,1,1,0,33,l,1
I34,100,44,1,1,0,34,l,1
I35,66,21,1,1,0,35,l,1
I36,34,82,1,1,0,36,l,1
I37,17,98,1,1,0,37,l,1
I38,95,57,1,1,0,38,l,1
I39,90,1,1,1,0,39,l,1
I40,89,45,1,1,0,40,l,1
