id_item,length,width,height,weight,nesting_height,stackability_code,forced_orientation,max_stackability
I01,53,36,1,1,0,1,l,1
I02,25,36,1,1,0,2,l,1
I03,97,43,1,1,0,3,l,1
I04,59,78,1,1,0,4,l,1
I05,32,97,1,1,0,5,l,1
I06,73,89,1,1,0,6,l,1
I07,70,75,1,1,0,7,l,1
I08,45,13,1,1,0,8,l,1
I09,55,90,1,1,0,9,l,1
I10,87,29,1,1,0,10,l,1
I11,64,85,1,1,0,11,l,1
I12,42,48,1,1,0,12,l,1
I13,10,39,1,1,0,13,l,1
I14,89,13,1,1,0,14,l,1
I15,36,61,1,1,0,15,l,1
I16,39,4,1,1,0,16,l,1
I17,20,97,1,1,0,17,l,1
I18,35,30,1,1,0,18,l,1
I19,73,25,1,1,0,19,l,1
I20,57,37,1,1,0,20,l,1
