id_item,length,width,height,weight,nesting_height,stackability_code,forced_orientation,max_stackability
I01,45,14,1,1,0,1,l,1
I02,33,81,1,1,0,2,l,1
I03,21,100,1,1,0,3,l,1
I04,4,16,1,1,0,4,l,1
I05,100,13,1,1,0,5,l,1
I06,3,74,1,1,0,6,l,1
I07,87,5,1,1,0,7,l,1
I08,86,12,1,1,0,8,l,1
I09,77,25,1,1,0,9,l,1
I10,90,14,1,1,0,10,l,1
I11,68,22,1,1,0,11,l,1
I12,78,19,1,1,0,12,l,1
I13,45,99,1,1,0,13,l,1
I14,85,27,1,1,0,14,l,1
I15,38,1,1,1,0,15,l,1
I16,77,38,1,1,0,16,l,1
I17,89,32,1,1,0,17,l,1
I18,89,2,1,1,0,18,l,1
I19,89,42,1,1,0,19,l,1
I20,28,19,1,1,0,20,l,1
I21,85,78,1,1,0,21,l,1
I22,100,39,1,1,0,22,l,1
I23,94,44,1,1,0,23,l,1
I24,66,12,1,1,0,24,l,1
I25,49,91,1,1,0,25,l,1
I26,85,37,1,1,0,26,l,1
I27,72,8,1,1,0,27,l,1
I28,90,16,1,1,0,28,l,1
I29,73,55,1,1,0,29,l,1
I30,69,97,1,1,0,30,l,1
I31,93,33,1,1,0,31,l,1
I32,81,81,1,1,0,32,l,1
I33,72,38,1,1,0,33,l,1
I34,80,19,1,1,0,34,l,1
I35,88,20,1,1,0,35,l,1
I36,92,9,1,1,0,36,l,1
I37,57,80,1,1,0,37,l,1
I38,89,3,1,1,0,38,l,1
I39,37,78,1,1,0,39,l,1
I40,71,49,1,1,0,40,l,1
I41,78,35,1,1,0,41,l,1
I42,78,35,1,1,0,42,l,1
I43,72,48,1,1,0,43,l,1
I44,67,29,1,1,0,44,l,1
I45,39,49,1,1,0,45,l,1
I46,39,66,1,1,0,46,l,1
I47,97,53,1,1,0,47,l,1
I48,79,51,1,1,0,48,l,1
I49,87,12,1,1,0,49,l,1
I50,23,29,1,1,0,50,l,1
I51,97,23,1,1,0,51,l,1
I52,91,36,1,1,0,52,l,1
I53,77,19,1,1,0,53,l,1
I54,69,3,1,1,0,54,l,1
I55,68,80,1,1,0,55,l,1
I56,67,22,1,1,0,56,l,1
I57,82,20,1,1,0,57,l,1
I58,84,44,1,1,0,58,l,1
I59,31,92,1,1,0,59,l,1
I60,86,20,1,1,0,60,l,1
I61,94,33,1,1,0,61,l,1
I62,73,48,1,1,0,62,l,1
I63,54,56,1,1,0,63,l,1
I64,79,29,1,1,0,64,l,1
I65,80,8,1,1,0,65,l,1
I66,69,13,1,1,0,66,l,1
I67,94,37,1,1,0,67,l,1
I68,79,50,1,1,0,68,l,1
I69,13,44,1,1,0,69,l,1
I70,13,40,1,1,0,70,l,1
I71,38,86,1,1,0,71,l,1
I72,88,32,1,1,0,72,l,1
I73,76,42,1,1,0,73,l,1
I74,31,28,1,1,0,74,l,1
I75,98,33,1,1,0,75,l,1
I76,70,27,1,1,0,76,l,1
I77,87,2,1,1,0,77,l,1
I78,73,28,1,1,0,78,l,1
I79,78,49,1,1,0,79,l,1
I80,96,32,1,1,0,80,l,1
