id_item,length,width,height,weight,nesting_height,stackability_code,forced_orientation,max_stackability
I01,46,48,1,1,0,1,l,1
I02,8,78,1,1,0,2,l,1
I03,9,46,1,1,0,3,l,1
I04,41,49,1,1,0,4,l,1
I05,25,22,1,1,0,5,l,1
I06,3,33,1,1,0,6,l,1
I07,93,75,1,1,0,7,l,1
I08,91,68,1,1,0,8,l,1
I09,15,7,1,1,0,9,l,1
I10,9,8,1,1,0,10,l,1
I11,40,17,1,1,0,11,l,1
I12,40,17,1,1,0,12,l,1
I13,4,66,1,1,0,13,l,1
I14,18,4,1,1,0,14,l,1
I15,26,46,1,1,0,15,l,1
I16,48,20,1,1,0,16,l,1
I17,77,94,1,1,0,17,l,1
I18,32,13,1,1,0,18,l,1
I19,6,45,1,1,0,19,l,1
I20,18,34,1,1,0,20,l,1
I21,12,49,1,1,0,21,l,1
I22,7,34,1,1,0,22,l,1
I23,98,6,1,1,0,23,l,1
I24,49,11,1,1,0,24,l,1
I25,9,76,1,1,0,25,l,1
I26,96,16,1,1,0,26,l,1
I27,49,29,1,1,0,27,l,1
I28,43,49,1,1,0,28,l,1
I29,18,44,1,1,0,29,l,1
I30,43,10,1,1,0,30,l,1
I31,14,13,1,1,0,31,l,1
I32,98,48,1,1,0,32,l,1
I33,38,34,1,1,0,33,l,1
I34,4,15,1,1,0,34,l,1
I35,40,9,1,1,0,35,l,1
I36,75,10,1,1,0,36,l,1
I37,20,90,1,1,0,37,l,1
I38,26,32,1,1,0,38,l,1
I39,27,77,1,1,0,39,l,1
I40,92,82,1,1,0,40,l,1
I41,13,49,1,1,0,41,l,1
I42,10,11,1,1,0,42,l,1
I43,27,36,1,1,0,43,l,1
I44,32,17,1,1,0,44,l,1
I45,18,25,1,1,0,45,l,1
I46,6,1,1,1,0,46,l,1
I47,38,16,1,1,0,47,l,1
I48,33,13,1,1,0,48,l,1
I49,35,11,1,1,0,49,l,1
I50,62,53,1,1,0,50,l,1
I51,11,9,1,1,0,51,l,1
I52,96,71,1,1,0,52,l,1
I53,14,10,1,1,0,53,l,1
I54,82,67,1,1,0,54,l,1
I55,97,13,1,1,0,55,l,1
I56,21,41,1,1,0,56,l,1
I57,68,20,1,1,0,57,l,1
I58,13,43,1,1,0,58,l,1
I59,41,29,1,1,0,59,l,1
I60,7,22,1,1,0,60,l,1
I61,6,41,1,1,0,61,l,1
I62,5,30,1,1,0,62,l,1
I63,49,7,1,1,0,63,l,1
I64,55,65,1,1,0,64,l,1
I65,19,25,1,1,0,65,l,1
I66,9,29,1,1,0,66,l,1
I67,18,46,1,1,0,67,l,1
I68,76,20,1,1,0,68,l,1
I69,45,20,1,1,0,69,l,1
I70,45,20,1,1,0,70,l,1
I71,25,39,1,1,0,71,l,1
I72,49,47,1,1,0,72,l,1
I73,37,91,1,1,0,73,l,1
I74,87,27,1,1,0,74,l,1
I75,2,11,1,1,0,75,l,1
I76,42,72,1,1,0,76,l,1
I77,20,14,1,1,0,77,l,1
I78,30,45,1,1,0,78,l,1
I79,41,97,1,1,0,79,l,1
I80,46,34,1,1,0,80,l,1
I81,15,4,1,1,0,81,l,1
I82,40,25,1,1,0,82,l,1
I83,41,41,1,1,0,83,l,1
I84,12,19,1,1,0,84,l,1
I85,21,5,1,1,0,85,l,1
I86,12,17,1,1,0,86,l,1
I87,4,48,1,1,0,87,l,1
I88,39,18,1,1,0,88,l,1
I89,28,17,1,1,0,89,l,1
I90,29,26,1,1,0,90,l,1
I91,19,43,1,1,0,91,l,1
I92,41,35,1,1,0,92,l,1
I93,13,98,1,1,0,93,l,1
I94,86,47,1,1,0,94,l,1
I95,10,29,1,1,0,95,l,1
I96,48,73,1,1,0,96,l,1
I97,10,39,1,1,0,97,l,1
I98,43,30,1,1,0,98,l,1
I99,75,27,1,1,0,99,l,1
I100,16,100,1,1,0,100,l,1
