id_item,length,width,height,weight,nesting_height,stackability_code,forced_orientation,max_stackability
I01,9,5,1,1,0,1,l,1
I02,4,1,1,1,0,2,l,1
I03,2,8,1,1,0,3,l,1
I04,9,4,1,1,0,4,l,1
I05,2,1,1,1,0,5,l,1
I06,6,4,1,1,0,6,l,1
I07,4,4,1,1,0,7,l,1
I08,6,1,1,1,0,8,l,1
I09,5,1,1,1,0,9,l,1
I10,5,4,1,1,0,10,l,1
I11,6,2,1,1,0,11,l,1
I12,10,9,1,1,0,12,l,1
I13,2,5,1,1,0,13,l,1
I14,2,5,1,1,0,14,l,1
I15,1,3,1,1,0,15,l,1
I16,10,7,1,1,0,16,l,1
I17,4,7,1,1,0,17,l,1
I18,6,6,1,1,0,18,l,1
I19,2,9,1,1,0,19,l,1
I20,8,7,1,1,0,20,l,1
