,id_item,length,width,height,weight,nesting_height,stackability_code,forced_orientation,max_stackability
19,I19,950,800,1100,200,100,0,n,100
37,I37,800,1200,800,200,100,1,n,100
45,I45,800,1200,800,100,100,1,n,100
48,I48,800,1200,800,200,100,1,n,100
41,I41,800,1200,800,200,100,1,n,100
25,I25,800,1200,800,100,100,1,n,100
14,I14,950,800,1100,200,100,0,n,100
17,I17,950,800,1100,100,100,0,n,100
13,I13,950,800,1100,100,100,0,n,100
23,I23,950,800,1100,100,100,0,n,100
47,I47,800,1200,800,100,100,1,n,100
30,I30,800,1200,800,100,100,1,n,100
5,I05,950,800,1100,200,100,0,n,100
16,I16,950,800,1100,100,100,0,n,100
11,I11,950,800,1100,200,100,0,n,100
24,I24,950,800,1100,100,100,0,n,100
15,I15,950,800,1100,100,100,0,n,100
10,I10,950,800,1100,100,100,0,n,100
