id_item,length,width,height,weight,nesting_height,stackability_code,forced_orientation,max_stackability
I01,7,25,1,1,0,1,l,1
I02,47,27,1,1,0,2,l,1
I03,13,24,1,1,0,3,l,1
I04,48,34,1,1,0,4,l,1
I05,21,1,1,1,0,5,l,1
I06,76,93,1,1,0,6,l,1
I07,33,6,1,1,0,7,l,1
I08,33,6,1,1,0,8,l,1
I09,97,88,1,1,0,9,l,1
I10,18,21,1,1,0,10,l,1
I11,64,99,1,1,0,11,l,1
I12,31,40,1,1,0,12,l,1
I13,85,87,1,1,0,13,l,1
I14,21,11,1,1,0,14,l,1
I15,8,4,1,1,0,15,l,1
I16,89,85,1,1,0,16,l,1
I17,34,48,1,1,0,17,l,1
I18,85,61,1,1,0,18,l,1
I19,13,20,1,1,0,19,l,1
I20,10,42,1,1,0,20,l,1
