,id_item,length,width,height,weight,nesting_height,stackability_code,forced_orientation,max_stackability
4442,I36270,1200,1000,750,318.7,45,2,n,100
4457,I36427,1800,1400,1020,303.45,45,11,n,100
4146,I34088,1200,1000,545,729.5,45,2,n,100
3057,I24700,1600,1200,930,307.13,45,0,n,100
6190,I49775,1800,1200,1350,820.48,45,9,n,100
591,I04553,1200,1000,975,401.2,45,2,n,100
1237,I10073,2000,1200,2350,367.608,45,22,n,100
4091,I33496,1600,1200,930,356.56,45,0,n,100
2200,I17573,1200,1000,750,351.944,45,2,n,100
1527,I12174,1600,1200,930,356.2,45,0,n,100
1816,I14246,1200,1000,930,347.0,45,2,n,100
5519,I44497,1200,1000,975,329.77,45,2,n,100
110,I01013,1600,1200,930,356.2,45,0,n,100
1382,I11106,1200,1000,975,329.77,45,2,n,100
6,I00073,1200,1000,750,405.72,45,2,n,100
2116,I16803,1600,1200,930,364.84,45,0,n,100
4447,I36301,1600,1200,930,784.6,45,0,n,100
6015,I48428,1600,1200,930,781.25,45,0,n,100
6104,I48913,1910,1200,1295,613.59,45,19,n,100
5801,I46563,1800,1400,1020,303.45,45,11,n,100
1937,I15273,1200,1000,930,414.14,45,2,n,100
3433,I27995,1800,1400,1020,303.45,45,11,n,100
4488,I36614,1200,1000,930,704.12,45,2,n,100
2979,I23822,1600,1200,930,547.3,45,0,n,100
5263,I42345,1800,1400,1020,303.45,45,11,n,100
441,I03327,1600,1200,930,663.22,45,0,n,100
675,I04948,1200,1000,975,401.2,45,2,n,100
2219,I17824,1600,1200,930,546.3,45,0,n,100
5981,I48034,1600,1200,1350,303.92,45,0,n,100
1793,I14029,1200,1000,930,347.0,45,2,n,100
4017,I32868,1200,1000,930,414.14,45,2,n,100
2420,I19548,1600,1200,930,307.13,45,0,n,100
4311,I35159,1200,1000,750,318.7,45,2,n,100
3442,I28042,1600,1200,930,387.3,45,0,n,100
5272,I42472,1200,1000,545,526.75,45,2,n,100
650,I04795,1600,1200,1350,303.92,45,0,n,100
2012,I16049,1600,1200,930,356.2,45,0,n,100
4812,I38721,2000,1200,2350,367.608,45,22,n,100
2386,I19129,1200,1000,975,384.74,45,2,n,100
3796,I30785,1600,1200,930,438.4,45,0,n,100
3333,I27105,1600,1200,930,307.13,45,0,n,100
3275,I26666,1910,1200,1295,613.59,45,19,n,100
2987,I23985,1200,1000,975,329.77,45,2,n,100
4662,I37691,1200,1000,645,330.5,0,1,n,100
5489,I44249,1600,1200,975,460.0,45,0,n,100
3219,I26337,1800,1400,1020,303.45,45,11,n,100
5830,I46797,1200,1000,750,351.756,45,2,n,100
169,I01432,1600,1200,1350,303.92,45,0,n,100
3353,I27275,1600,1200,930,607.6,45,0,n,100
2694,I21812,1600,1200,930,356.2,45,0,n,100
2825,I22778,1200,1000,750,405.72,45,2,n,100
1235,I10071,2000,1200,2350,367.608,45,22,n,100
504,I03766,1600,1200,930,438.4,45,0,n,100
2654,I21501,1910,1200,1295,613.59,45,19,n,100
5360,I43097,1910,1200,1295,613.59,45,19,n,100
1435,I11478,1600,1200,930,356.2,45,0,n,100
3385,I27489,1800,1200,1350,820.48,45,9,n,100
2365,I19010,1200,1000,750,351.944,45,2,n,100
4235,I34622,1910,1200,1295,613.59,45,19,n,100
1295,I10443,1800,1400,1020,303.45,45,11,n,100
2887,I23162,1600,1200,750,323.7,45,0,n,100
5501,I44342,1910,1200,1415,395.35,100,25,n,100
2848,I22929,1800,1400,1020,303.45,45,11,n,100
1415,I11349,1600,1200,1350,303.92,45,0,n,100
1938,I15317,1200,1000,545,526.75,45,2,n,100
1607,I12658,1600,1200,930,364.84,45,0,n,100
2212,I17764,1600,1200,930,356.2,45,0,n,100
4482,I36606,1600,1200,930,387.3,45,0,n,100
3486,I28459,1910,1200,1295,613.59,45,19,n,100
761,I05920,1200,1000,750,405.72,45,2,n,100
33,I00347,1600,1200,545,338.52,45,0,n,100
2082,I16557,1800,1400,1020,303.45,45,11,n,100
948,I07287,1200,1000,750,431.704,45,2,n,100
996,I07718,2000,1200,2350,367.608,45,22,n,100
2227,I17873,1600,1200,930,356.56,45,0,n,100
132,I01118,1600,1200,545,338.16,45,0,n,100
1582,I12560,1600,1200,1350,303.92,45,0,n,100
3849,I31182,1200,1000,975,401.2,45,2,n,100
3566,I28991,1600,1200,975,460.0,45,0,n,100
3196,I26046,1600,1200,930,356.2,45,0,n,100
3510,I28483,1910,1200,1295,613.59,45,19,n,100
6273,I50612,1200,1000,975,329.77,45,2,n,100
725,I05381,1200,1000,975,708.0,45,2,n,100
583,I04472,1600,1200,930,784.6,45,0,n,100
793,I06127,1910,1200,1295,613.59,45,19,n,100
3597,I29114,2000,1200,2350,367.608,45,22,n,100
941,I07167,1600,1200,930,830.32,45,0,n,100
500,I03723,1600,1200,930,358.48,45,0,n,100
1219,I09890,1200,1000,975,465.1,45,2,n,100
2552,I20727,1200,1000,975,401.2,45,2,n,100
2525,I20563,1600,1200,930,387.3,45,0,n,100
2109,I16730,1800,1400,1020,303.45,45,11,n,100
4758,I38316,1600,1200,930,551.56,45,0,n,100
2236,I17946,1600,1200,750,323.7,45,0,n,100
4892,I39265,1600,1200,930,307.13,45,0,n,100
4689,I37875,1600,1200,930,607.6,45,0,n,100
4706,I38055,1600,1200,545,338.52,45,0,n,100
6267,I50534,1600,1200,930,309.5,45,0,n,100
5449,I43795,1200,1000,750,405.72,45,2,n,100
3157,I25737,1200,1000,750,351.756,45,2,n,100
3986,I32605,1600,1200,930,454.873,45,0,n,100
3203,I26111,1600,1200,930,356.2,45,0,n,100
4115,I33770,1600,1200,930,387.3,45,0,n,100
816,I06322,1600,1200,930,396.2,45,0,n,100
647,I04787,1200,1000,545,526.75,45,2,n,100
3823,I31004,1800,1400,1020,303.45,45,11,n,100
940,I07166,1200,1000,930,340.0,45,2,n,100
3017,I24175,1800,1400,1020,303.45,45,11,n,100
1576,I12553,1800,1400,1020,303.45,45,11,n,100
476,I03653,1600,1200,750,323.7,45,0,n,100
4946,I39742,1800,1200,1350,820.48,45,9,n,100
3601,I29146,1600,1200,930,830.32,45,0,n,100
6208,I49978,1200,1000,930,704.12,45,2,n,100
2234,I17944,1600,1200,750,323.7,45,0,n,100
4807,I38716,2000,1200,2350,367.608,45,22,n,100
6225,I50130,1600,1200,930,358.48,45,0,n,100
4189,I34299,1600,1200,930,358.48,45,0,n,100
3138,I25361,1600,1200,930,356.2,45,0,n,100
5821,I46626,1600,1200,750,582.6,45,0,n,100
1612,I12677,1600,1200,930,307.13,45,0,n,100
112,I01023,1600,1200,930,356.2,45,0,n,100
5793,I46433,1600,1200,930,356.56,45,0,n,100
4839,I38841,1600,1200,930,364.84,45,0,n,100
959,I07455,1600,1200,930,547.3,45,0,n,100
5682,I45656,1600,1200,930,309.5,45,0,n,100
3026,I24226,1600,1200,930,364.84,45,0,n,100
2239,I17963,1600,1200,1350,303.92,45,0,n,100
3923,I31969,1200,1000,975,401.2,45,2,n,100
5095,I40916,2000,1200,2350,367.608,45,22,n,100
4815,I38724,2000,1200,2350,367.608,45,22,n,100
4068,I33359,1800,1400,1020,303.45,45,11,n,100
2795,I22399,1600,1200,930,358.48,45,0,n,100
246,I01975,1800,1400,1020,303.45,45,11,n,100
5029,I40292,1800,1200,1350,820.48,45,9,n,100
1452,I11634,1600,1200,930,356.2,45,0,n,100
213,I01758,1600,1200,930,438.4,45,0,n,100
880,I06805,1910,1200,1295,613.59,45,19,n,100
5045,I40379,1800,1400,1020,303.45,45,11,n,100
3808,I30822,1800,1200,1350,820.48,45,9,n,100
1815,I14245,1200,1000,930,347.0,45,2,n,100
6156,I49694,1910,1200,1295,613.59,45,19,n,100
1072,I08396,1600,1200,930,396.2,45,0,n,100
2181,I17399,1800,1400,1020,303.45,45,11,n,100
5314,I42838,1200,1000,930,704.12,45,2,n,100
1584,I12562,1600,1200,1350,303.92,45,0,n,100
2967,I23764,1800,1400,1020,303.45,45,11,n,100
1872,I14724,1600,1200,930,514.24,45,0,n,100
92,I00826,1800,1400,1020,303.45,45,11,n,100
2137,I17096,1600,1200,1350,303.92,45,0,n,100
3969,I32520,1600,1200,930,454.873,45,0,n,100
1359,I10915,1800,1400,1020,303.45,45,11,n,100
3776,I30590,1200,1000,930,347.0,45,2,n,100
4082,I33433,1600,1200,930,438.4,45,0,n,100
5274,I42474,1600,1200,930,607.6,45,0,n,100
2710,I21934,1600,1200,930,551.56,45,0,n,100
3768,I30457,1600,1200,930,663.22,45,0,n,100
1407,I11303,1600,1200,930,370.78,45,0,n,100
3457,I28253,1200,1000,930,413.58,45,2,n,100
83,I00807,1600,1200,975,808.3,45,0,n,100
1367,I10952,1600,1200,750,323.7,45,0,n,100
329,I02427,1800,1400,1020,303.45,45,11,n,100
5919,I47761,1200,1000,930,413.58,45,2,n,100
2888,I23163,1600,1200,750,323.7,45,0,n,100
2077,I16510,1600,1200,930,663.22,45,0,n,100
2275,I18195,1910,1200,1295,613.59,45,19,n,100
1978,I15702,1600,1200,930,356.56,45,0,n,100
2271,I18191,1910,1200,1295,613.59,45,19,n,100
