id_item,length,width,height,weight,nesting_height,stackability_code,forced_orientation,max_stackability
I01,3,1,1,1,0,1,l,1
I02,3,1,1,1,0,2,l,1
I03,4,4,1,1,0,3,l,1
I04,6,9,1,1,0,4,l,1
I05,9,9,1,1,0,5,l,1
I06,5,8,1,1,0,6,l,1
I07,10,7,1,1,0,7,l,1
I08,1,7,1,1,0,8,l,1
I09,1,7,1,1,0,9,l,1
I10,3,4,1,1,0,10,l,1
I11,9,6,1,1,0,11,l,1
I12,9,6,1,1,0,12,l,1
I13,9,6,1,1,0,13,l,1
I14,5,9,1,1,0,14,l,1
I15,4,5,1,1,0,15,l,1
I16,4,5,1,1,0,16,l,1
I17,4,5,1,1,0,17,l,1
I18,2,5,1,1,0,18,l,1
I19,2,5,1,1,0,19,l,1
I20,4,6,1,1,0,20,l,1
I21,4,6,1,1,0,21,l,1
I22,1,5,1,1,0,22,l,1
I23,8,2,1,1,0,23,l,1
I24,10,5,1,1,0,24,l,1
I25,6,6,1,1,0,25,l,1
I26,8,10,1,1,0,26,l,1
I27,1,6,1,1,0,27,l,1
I28,1,6,1,1,0,28,l,1
I29,1,6,1,1,0,29,l,1
I30,6,7,1,1,0,30,l,1
I31,3,8,1,1,0,31,l,1
I32,3,8,1,1,0,32,l,1
I33,8,8,1,1,0,33,l,1
I34,1,9,1,1,0,34,l,1
I35,1,10,1,1,0,35,l,1
I36,1,10,1,1,0,36,l,1
I37,2,1,1,1,0,37,l,1
I38,2,1,1,1,0,38,l,1
I39,10,6,1,1,0,39,l,1
I40,9,3,1,1,0,40,l,1
I41,9,4,1,1,0,41,l,1
I42,3,6,1,1,0,42,l,1
I43,3,6,1,1,0,43,l,1
I44,2,10,1,1,0,44,l,1
I45,2,10,1,1,0,45,l,1
I46,9,2,1,1,0,46,l,1
I47,9,2,1,1,0,47,l,1
I48,3,7,1,1,0,48,l,1
I49,7,4,1,1,0,49,l,1
I50,7,4,1,1,0,50,l,1
I51,1,8,1,1,0,51,l,1
I52,8,9,1,1,0,52,l,1
I53,5,10,1,1,0,53,l,1
I54,7,7,1,1,0,54,l,1
I55,5,3,1,1,0,55,l,1
I56,5,3,1,1,0,56,l,1
I57,6,1,1,1,0,57,l,1
I58,6,5,1,1,0,58,l,1
I59,4,8,1,1,0,59,l,1
I60,8,5,1,1,0,60,l,1
