id_item,length,width,height,weight,nesting_height,stackability_code,forced_orientation,max_stackability
I01,56,75,1,1,0,1,l,1
I02,97,77,1,1,0,2,l,1
I03,62,73,1,1,0,3,l,1
I04,98,84,1,1,0,4,l,1
I05,71,50,1,1,0,5,l,1
I06,76,93,1,1,0,6,l,1
I07,83,55,1,1,0,7,l,1
I08,83,55,1,1,0,8,l,1
I09,97,88,1,1,0,9,l,1
I10,67,71,1,1,0,10,l,1
I11,64,99,1,1,0,11,l,1
I12,80,89,1,1,0,12,l,1
I13,85,87,1,1,0,13,l,1
I14,70,60,1,1,0,14,l,1
I15,57,53,1,1,0,15,l,1
I16,89,85,1,1,0,16,l,1
I17,84,98,1,1,0,17,l,1
I18,85,61,1,1,0,18,l,1
I19,62,70,1,1,0,19,l,1
I20,10,42,1,1,0,20,l,1
