id_item,length,width,height,weight,nesting_height,stackability_code,forced_orientation,max_stackability
I0,5,11,14,0,0,0,n,100
I1,5,11,14,0,0,0,n,100
I2,5,11,14,0,0,0,n,100
I3,5,11,14,0,0,0,n,100
I4,5,11,14,0,0,0,n,100
I5,5,11,14,0,0,0,n,100
I6,5,11,14,0,0,0,n,100
I7,5,11,14,0,0,0,n,100
I8,5,11,14,0,0,0,n,100
I9,5,11,14,0,0,0,n,100
I10,5,11,14,0,0,0,n,100
I11,5,11,14,0,0,0,n,100
I12,5,11,14,0,0,0,n,100
I13,5,11,14,0,0,0,n,100
I14,5,11,14,0,0,0,n,100
I15,5,11,14,0,0,0,n,100
I16,5,11,14,0,0,0,n,100
I17,5,11,14,0,0,0,n,100
I18,5,11,14,0,0,0,n,100
I19,5,11,14,0,0,0,n,100
I20,5,11,14,0,0,0,n,100
I21,5,11,14,0,0,0,n,100
I22,5,11,14,0,0,0,n,100
I23,5,11,14,0,0,0,n,100
I24,5,11,14,0,0,0,n,100
I25,5,11,14,0,0,0,n,100
I26,5,11,14,0,0,0,n,100
I27,5,11,14,0,0,0,n,100
I28,5,11,14,0,0,0,n,100
I29,5,11,14,0,0,0,n,100
I30,9,12,10,0,0,1,n,100
I31,9,12,10,0,0,1,n,100
I32,9,12,10,0,0,1,n,100
I33,9,12,10,0,0,1,n,100
I34,9,12,10,0,0,1,n,100
I35,9,12,10,0,0,1,n,100
I36,9,12,10,0,0,1,n,100
I37,9,12,10,0,0,1,n,100
I38,9,12,10,0,0,1,n,100
I39,9,12,10,0,0,1,n,100
I40,9,12,10,0,0,1,n,100
I41,9,12,10,0,0,1,n,100
I42,9,12,10,0,0,1,n,100
I43,9,12,10,0,0,1,n,100
I44,9,12,10,0,0,1,n,100
I45,9,12,10,0,0,1,n,100
I46,9,12,10,0,0,1,n,100
I47,9,12,10,0,0,1,n,100
I48,9,12,10,0,0,1,n,100
I49,9,12,10,0,0,1,n,100
I50,9,12,10,0,0,1,n,100
I51,9,12,10,0,0,1,n,100
I52,9,12,10,0,0,1,n,100
I53,9,12,10,0,0,1,n,100
I54,9,12,10,0,0,1,n,100
I55,9,12,10,0,0,1,n,100
I56,9,12,10,0,0,1,n,100
I57,9,12,10,0,0,1,n,100
I58,7,13,17,0,0,2,n,100
I59,7,13,17,0,0,2,n,100
I60,7,13,17,0,0,2,n,100
I61,7,13,17,0,0,2,n,100
I62,7,13,17,0,0,2,n,100
I63,7,13,17,0,0,2,n,100
I64,7,13,17,0,0,2,n,100
I65,7,13,17,0,0,2,n,100
I66,7,13,17,0,0,2,n,100
I67,7,13,17,0,0,2,n,100
I68,7,13,17,0,0,2,n,100
I69,7,13,17,0,0,2,n,100
I70,7,13,17,0,0,2,n,100
I71,7,13,17,0,0,2,n,100
I72,7,13,17,0,0,2,n,100
I73,7,13,17,0,0,2,n,100
I74,7,13,17,0,0,2,n,100
I75,7,13,17,0,0,2,n,100
I76,7,13,17,0,0,2,n,100
I77,7,13,17,0,0,2,n,100
I78,7,13,17,0,0,2,n,100
I79,7,13,17,0,0,2,n,100
I80,7,13,17,0,0,2,n,100
I81,7,13,17,0,0,2,n,100
I82,7,13,17,0,0,2,n,100
I83,7,13,17,0,0,2,n,100
I84,7,13,17,0,0,2,n,100
I85,7,13,17,0,0,2,n,100
I86,7,13,17,0,0,2,n,100
I87,7,13,17,0,0,2,n,100
I88,7,13,17,0,0,2,n,100
I89,7,13,17,0,0,2,n,100
I90,7,13,17,0,0,2,n,100
I91,7,13,17,0,0,2,n,100
I92,7,13,17,0,0,2,n,100
I93,7,13,17,0,0,2,n,100
I94,7,13,17,0,0,2,n,100
I95,10,10,8,0,0,3,n,100
I96,10,10,8,0,0,3,n,100
I97,10,10,8,0,0,3,n,100
I98,10,10,8,0,0,3,n,100
I99,10,10,8,0,0,3,n,100
I100,10,10,8,0,0,3,n,100
I101,10,10,8,0,0,3,n,100
I102,10,10,8,0,0,3,n,100
I103,10,10,8,0,0,3,n,100
I104,10,10,8,0,0,3,n,100
I105,10,10,8,0,0,3,n,100
I106,10,10,8,0,0,3,n,100
I107,10,10,8,0,0,3,n,100
I108,10,10,8,0,0,3,n,100
I109,10,10,8,0,0,3,n,100
I110,10,10,8,0,0,3,n,100
I111,10,10,8,0,0,3,n,100
I112,10,10,8,0,0,3,n,100
I113,10,10,8,0,0,3,n,100
I114,10,10,8,0,0,3,n,100
I115,10,10,8,0,0,3,n,100
I116,10,10,8,0,0,3,n,100
I117,10,10,8,0,0,3,n,100
