,id_item,length,width,height,weight,nesting_height,stackability_code,forced_orientation,max_stackability
999,I02913,1800,1400,1020,303.45,45,11,n,100
468,I00468,2200,1600,1450,258.56,45,14,n,100
2327,I17894,2030,1530,1350,245.36,45,13,n,100
2313,I16993,2000,1200,545,408.88,45,5,n,100
1381,I05006,2050,1550,1450,215.582,45,7,n,100
49,I00049,1200,1000,930,152.366,45,2,n,100
504,I00520,780,570,478,100.96,47,8,w,4
854,I02299,1900,1200,750,257.46,45,6,n,100
47,I00047,1600,1200,975,155.8,45,0,n,100
1135,I03694,2050,1550,1450,215.582,45,7,n,100
1300,I04455,2350,1000,950,286.656,45,4,n,100
2663,I47278,800,600,445,16.67,0,3,n,100
26,I00026,1600,1200,975,155.8,45,0,n,100
1472,I05540,1800,1200,930,249.0,45,9,n,100
233,I00233,1200,1000,930,140.0,45,2,n,100
83,I00083,1900,1200,750,177.104,45,6,n,100
2101,I13416,1910,1200,1405,805.9,100,25,n,100
509,I00525,1600,1200,750,148.86,45,0,n,100
754,I01587,2000,1200,545,408.88,45,5,n,100
885,I02332,2350,1000,950,264.88,45,4,n,100
2022,I11545,1900,1200,750,177.104,45,6,n,100
1262,I04201,1800,1400,1020,201.008,45,11,n,3
22,I00022,1200,1000,943,94.68,0,1,n,100
1284,I04391,2050,1550,1450,215.582,45,7,n,100
1569,I06570,1900,1200,750,177.104,45,6,n,100
394,I00394,1400,1200,1450,179.4,45,12,n,100
1620,I06875,2050,1550,1450,215.582,45,7,n,100
1189,I03996,1900,1200,750,257.46,45,6,n,100
638,I01110,2350,1000,950,264.88,45,4,n,100
2155,I13829,2200,1600,1450,258.56,45,14,n,100
1764,I08632,1900,1200,750,177.104,45,6,n,100
2512,I28452,1910,1200,1295,613.59,45,19,n,100
591,I00971,1400,1200,1450,179.4,45,12,n,100
623,I01019,2050,1550,1450,215.582,45,7,n,100
437,I00437,1600,1200,975,460.0,45,0,n,100
1046,I03147,1400,1200,1450,179.4,45,12,n,100
155,I00155,2050,1550,1450,215.582,45,7,n,100
2435,I21495,1910,1200,1295,613.59,45,19,n,100
1200,I04095,1900,1200,750,177.104,45,6,n,100
128,I00128,1600,1200,975,187.72,45,0,n,100
43,I00043,1600,1200,1350,207.72,45,0,n,100
992,I02886,2200,1600,1450,258.56,45,14,n,100
883,I02328,2050,1550,1450,215.582,45,7,n,100
533,I00568,2350,1000,950,272.592,45,4,n,100
2391,I19239,2030,1530,975,245.764,45,13,n,100
683,I01362,1900,1200,750,257.46,45,6,n,100
