id_item,length,width,height,weight,nesting_height,stackability_code,forced_orientation,max_stackability
I01,82,40,1,1,0,1,l,1
I02,61,53,1,1,0,2,l,1
I03,29,95,1,1,0,3,l,1
I04,10,21,1,1,0,4,l,1
I05,57,19,1,1,0,5,l,1
I06,61,13,1,1,0,6,l,1
I07,43,57,1,1,0,7,l,1
I08,59,41,1,1,0,8,l,1
I09,98,87,1,1,0,9,l,1
I10,82,49,1,1,0,10,l,1
I11,67,19,1,1,0,11,l,1
I12,41,16,1,1,0,12,l,1
I13,27,98,1,1,0,13,l,1
I14,80,52,1,1,0,14,l,1
I15,90,1,1,1,0,15,l,1
I16,78,2,1,1,0,16,l,1
I17,99,41,1,1,0,17,l,1
I18,44,43,1,1,0,18,l,1
I19,34,61,1,1,0,19,l,1
I20,25,86,1,1,0,20,l,1
I21,5,40,1,1,0,21,l,1
I22,97,77,1,1,0,22,l,1
I23,56,87,1,1,0,23,l,1
I24,71,92,1,1,0,24,l,1
I25,65,48,1,1,0,25,l,1
I26,93,44,1,1,0,26,l,1
I27,43,1,1,1,0,27,l,1
I28,39,76,1,1,0,28,l,1
I29,35,56,1,1,0,29,l,1
I30,21,66,1,1,0,30,l,1
I31,19,59,1,1,0,31,l,1
I32,84,25,1,1,0,32,l,1
I33,5,86,1,1,0,33,l,1
I34,5,98,1,1,0,34,l,1
I35,38,49,1,1,0,35,l,1
I36,95,62,1,1,0,36,l,1
I37,96,92,1,1,0,37,l,1
I38,98,29,1,1,0,38,l,1
I39,90,94,1,1,0,39,l,1
I40,94,43,1,1,0,40,l,1
I41,64,65,1,1,0,41,l,1
I42,91,82,1,1,0,42,l,1
I43,91,82,1,1,0,43,l,1
I44,97,50,1,1,0,44,l,1
I45,36,57,1,1,0,45,l,1
I46,98,26,1,1,0,46,l,1
I47,6,12,1,1,0,47,l,1
I48,14,4,1,1,0,48,l,1
I49,11,25,1,1,0,49,l,1
I50,21,30,1,1,0,50,l,1
I51,97,8,1,1,0,51,l,1
I52,30,80,1,1,0,52,l,1
I53,41,4,1,1,0,53,l,1
I54,87,67,1,1,0,54,l,1
I55,55,92,1,1,0,55,l,1
I56,68,34,1,1,0,56,l,1
I57,82,82,1,1,0,57,l,1
I58,85,59,1,1,0,58,l,1
I59,100,19,1,1,0,59,l,1
I60,83,53,1,1,0,60,l,1
I61,22,81,1,1,0,61,l,1
I62,39,61,1,1,0,62,l,1
I63,90,79,1,1,0,63,l,1
I64,64,60,1,1,0,64,l,1
I65,83,58,1,1,0,65,l,1
I66,3,62,1,1,0,66,l,1
I67,12,95,1,1,0,67,l,1
I68,33,11,1,1,0,68,l,1
I69,21,100,1,1,0,69,l,1
I70,66,85,1,1,0,70,l,1
I71,88,20,1,1,0,71,l,1
I72,45,95,1,1,0,72,l,1
I73,25,31,1,1,0,73,l,1
I74,50,85,1,1,0,74,l,1
I75,76,45,1,1,0,75,l,1
I76,91,33,1,1,0,76,l,1
I77,17,5,1,1,0,77,l,1
I78,12,51,1,1,0,78,l,1
I79,62,91,1,1,0,79,l,1
I80,53,12,1,1,0,80,l,1
