id_item,length,width,height,weight,nesting_height,stackability_code,forced_orientation,max_stackability
I01,67,49,1,1,0,1,l,1
I02,43,89,1,1,0,2,l,1
I03,16,96,1,1,0,3,l,1
I04,90,73,1,1,0,4,l,1
I05,8,94,1,1,0,5,l,1
I06,39,94,1,1,0,6,l,1
I07,27,41,1,1,0,7,l,1
I08,41,91,1,1,0,8,l,1
I09,83,45,1,1,0,9,l,1
I10,47,10,1,1,0,10,l,1
I11,50,66,1,1,0,11,l,1
I12,5,73,1,1,0,12,l,1
I13,4,10,1,1,0,13,l,1
I14,16,94,1,1,0,14,l,1
I15,35,81,1,1,0,15,l,1
I16,30,99,1,1,0,16,l,1
I17,96,37,1,1,0,17,l,1
I18,47,88,1,1,0,18,l,1
I19,31,5,1,1,0,19,l,1
I20,17,98,1,1,0,20,l,1
I21,46,83,1,1,0,21,l,1
I22,39,91,1,1,0,22,l,1
I23,39,100,1,1,0,23,l,1
I24,64,55,1,1,0,24,l,1
I25,10,26,1,1,0,25,l,1
I26,96,3,1,1,0,26,l,1
I27,71,6,1,1,0,27,l,1
I28,25,85,1,1,0,28,l,1
I29,36,92,1,1,0,29,l,1
I30,9,86,1,1,0,30,l,1
I31,40,23,1,1,0,31,l,1
I32,98,11,1,1,0,32,l,1
I33,23,73,1,1,0,33,l,1
I34,37,79,1,1,0,34,l,1
I35,33,67,1,1,0,35,l,1
I36,86,6,1,1,0,36,l,1
I37,80,47,1,1,0,37,l,1
I38,26,79,1,1,0,38,l,1
I39,38,96,1,1,0,39,l,1
I40,25,74,1,1,0,40,l,1
I41,32,96,1,1,0,41,l,1
I42,27,33,1,1,0,42,l,1
I43,4,98,1,1,0,43,l,1
I44,32,87,1,1,0,44,l,1
I45,4,67,1,1,0,45,l,1
I46,40,70,1,1,0,46,l,1
I47,88,11,1,1,0,47,l,1
I48,50,73,1,1,0,48,l,1
I49,38,81,1,1,0,49,l,1
I50,14,95,1,1,0,50,l,1
I51,22,91,1,1,0,51,l,1
I52,30,67,1,1,0,52,l,1
I53,33,69,1,1,0,53,l,1
I54,50,93,1,1,0,54,l,1
I55,23,83,1,1,0,55,l,1
I56,22,69,1,1,0,56,l,1
I57,41,49,1,1,0,57,l,1
I58,47,99,1,1,0,58,l,1
I59,36,25,1,1,0,59,l,1
I60,25,79,1,1,0,60,l,1
I61,9,68,1,1,0,61,l,1
I62,7,20,1,1,0,62,l,1
I63,11,90,1,1,0,63,l,1
I64,41,98,1,1,0,64,l,1
I65,40,80,1,1,0,65,l,1
I66,27,67,1,1,0,66,l,1
I67,47,71,1,1,0,67,l,1
I68,17,90,1,1,0,68,l,1
I69,32,100,1,1,0,69,l,1
I70,10,97,1,1,0,70,l,1
I71,97,43,1,1,0,71,l,1
I72,6,90,1,1,0,72,l,1
I73,90,40,1,1,0,73,l,1
I74,53,51,1,1,0,74,l,1
I75,5,93,1,1,0,75,l,1
I76,6,98,1,1,0,76,l,1
I77,1,95,1,1,0,77,l,1
I78,10,79,1,1,0,78,l,1
I79,26,98,1,1,0,79,l,1
I80,77,20,1,1,0,80,l,1
