,id_item,length,width,height,weight,nesting_height,stackability_code,forced_orientation,max_stackability
2511,I2511,1500,1000,800,1020.0,110,1,n,4
1397,I1397,1500,800,800,0.0,110,0,n,4
252,I0252,1500,800,800,1280.0,110,0,n,4
3757,I3757,1500,1000,800,1173.0,110,1,n,4
229,I0229,1500,800,800,874.0,110,0,n,4
1465,I1465,1500,1000,800,0.0,110,1,n,4
4949,I4949,1500,800,800,0.0,110,0,n,4
705,I0705,1500,800,800,1034.0,110,0,n,4
1332,I1332,1500,1000,800,0.0,110,1,n,4
1750,I1750,1500,1000,800,1026.0,110,1,n,4
2491,I2491,1500,1000,800,0.0,110,1,n,4
646,I0646,1500,1000,800,912.0,110,1,n,4
766,I0766,1500,800,800,0.0,110,0,n,4
1322,I1322,1500,1000,800,0.0,110,1,n,4
2070,I2070,1500,800,800,0.0,110,0,n,4
537,I0537,1500,800,800,1077.0,110,0,n,4
2845,I2845,1500,1000,800,1326.0,110,1,n,4
3596,I3596,1500,1000,800,0.0,110,1,n,4
1167,I1167,1500,800,800,1119.0,110,0,n,4
2979,I2979,1500,1000,800,0.0,110,1,n,4
83,I0083,1500,1000,800,0.0,110,1,n,4
2254,I2254,1500,800,800,1453.0,110,0,n,4
711,I0711,1500,1000,800,0.0,110,1,n,4
1024,I1024,1500,1000,800,1170.0,110,1,n,4
1381,I1381,1500,1000,800,0.0,110,1,n,4
1387,I1387,1500,1000,800,0.0,110,1,n,4
4336,I4336,1500,800,800,0.0,110,0,n,4
3396,I3396,1500,1000,800,0.0,110,1,n,4
2003,I2003,1500,800,800,1533.0,110,0,n,4
803,I0803,1500,800,800,0.0,110,0,n,4
1274,I1274,1500,1000,800,839.0,110,1,n,4
4629,I4629,1500,1000,800,819.0,110,1,n,4
1070,I1070,1500,800,800,0.0,110,0,n,4
1245,I1245,1500,800,800,946.0,110,0,n,4
4128,I4128,1500,800,800,0.0,110,0,n,4
2213,I2213,1500,1000,800,1479.0,110,1,n,4
1668,I1668,1500,800,800,0.0,110,0,n,4
