id_item,length,width,height,weight,nesting_height,stackability_code,forced_orientation,max_stackability
I01,38,36,1,1,0,1,l,1
I02,74,74,1,1,0,2,l,1
I03,18,75,1,1,0,3,l,1
I04,38,48,1,1,0,4,l,1
I05,27,97,1,1,0,5,l,1
I06,4,49,1,1,0,6,l,1
I07,14,29,1,1,0,7,l,1
I08,14,29,1,1,0,8,l,1
I09,24,85,1,1,0,9,l,1
I10,28,16,1,1,0,10,l,1
I11,46,35,1,1,0,11,l,1
I12,20,6,1,1,0,12,l,1
I13,21,20,1,1,0,13,l,1
I14,41,48,1,1,0,14,l,1
I15,49,33,1,1,0,15,l,1
I16,39,44,1,1,0,16,l,1
I17,30,24,1,1,0,17,l,1
I18,15,43,1,1,0,18,l,1
I19,14,43,1,1,0,19,l,1
I20,19,44,1,1,0,20,l,1
I21,50,40,1,1,0,21,l,1
I22,1,99,1,1,0,22,l,1
I23,40,14,1,1,0,23,l,1
I24,11,69,1,1,0,24,l,1
I25,33,17,1,1,0,25,l,1
I26,49,16,1,1,0,26,l,1
I27,85,47,1,1,0,27,l,1
I28,27,6,1,1,0,28,l,1
I29,8,45,1,1,0,29,l,1
I30,28,42,1,1,0,30,l,1
I31,30,14,1,1,0,31,l,1
I32,32,69,1,1,0,32,l,1
I33,29,36,1,1,0,33,l,1
I34,39,48,1,1,0,34,l,1
I35,7,11,1,1,0,35,l,1
I36,100,18,1,1,0,36,l,1
I37,12,39,1,1,0,37,l,1
I38,12,16,1,1,0,38,l,1
I39,45,19,1,1,0,39,l,1
I40,78,92,1,1,0,40,l,1
I41,6,3,1,1,0,41,l,1
I42,47,46,1,1,0,42,l,1
I43,45,39,1,1,0,43,l,1
I44,19,27,1,1,0,44,l,1
I45,12,85,1,1,0,45,l,1
I46,44,37,1,1,0,46,l,1
I47,7,21,1,1,0,47,l,1
I48,21,25,1,1,0,48,l,1
I49,30,77,1,1,0,49,l,1
I50,2,40,1,1,0,50,l,1
I51,31,14,1,1,0,51,l,1
I52,35,33,1,1,0,52,l,1
I53,9,16,1,1,0,53,l,1
I54,22,5,1,1,0,54,l,1
I55,65,69,1,1,0,55,l,1
I56,11,4,1,1,0,56,l,1
I57,50,26,1,1,0,57,l,1
I58,3,31,1,1,0,58,l,1
I59,13,36,1,1,0,59,l,1
I60,48,36,1,1,0,60,l,1
