,id_item,length,width,height,weight,nesting_height,stackability_code,forced_orientation,max_stackability
5072,I5072,1200,1000,975,527.4,45,1,n,100
4588,I4588,1200,1000,750,227.528,45,1,n,100
7046,I7046,1200,1000,975,183.84,45,1,n,100
925,I0925,1400,1200,1450,179.4,45,3,n,100
4327,I4327,1600,1200,930,438.4,45,4,n,100
7693,I7693,1200,1000,975,577.8,45,1,n,100
7872,I7872,1200,1000,975,527.4,45,1,n,100
2645,I2645,1200,1000,750,229.88,45,1,n,100
6914,I6914,1400,1225,1160,317.0,0,2,n,100
8370,I8370,1400,1225,1160,278.5,0,2,n,100
4013,I4013,1200,1000,975,156.15,45,1,n,100
4738,I4738,1400,1200,1450,179.4,45,3,n,100
4476,I4476,1400,1225,1160,317.0,0,2,n,100
6053,I6053,1600,1200,975,180.2,45,4,n,100
3671,I3671,1600,1200,1350,207.72,45,4,n,100
4473,I4473,1200,1000,359,29.38,0,6,n,100
878,I0878,1400,1200,1450,179.4,45,3,n,100
2957,I2957,1600,1200,1350,303.92,45,4,n,100
761,I0761,1200,1000,975,293.32,45,1,n,100
3382,I3382,1400,1200,1450,179.4,45,3,n,100
7045,I7045,1200,1000,975,183.84,45,1,n,100
6953,I6953,780,570,478,104.768,47,0,w,4
2322,I2322,1200,1000,975,246.0,45,1,n,100
6521,I6521,1400,1200,1450,179.4,45,3,n,100
2971,I2971,1600,1200,1350,207.72,45,4,n,100
6628,I6628,1200,1000,975,183.84,45,1,n,100
7715,I7715,1600,1200,1350,205.16,45,4,n,100
6660,I6660,1200,1000,1057,179.85,0,6,n,100
2276,I2276,1200,1000,558,127.408,0,6,n,100
4730,I4730,1400,1200,1450,179.4,45,3,n,100
948,I0948,1400,1200,1450,179.4,45,3,n,100
2330,I2330,1600,1200,1350,303.92,45,4,n,100
1759,I1759,780,570,478,100.96,47,0,w,4
2311,I2311,1200,1000,750,227.528,45,1,n,100
4990,I4990,1400,1200,1450,179.4,45,3,n,100
8090,I8090,1200,1000,750,176.5,45,1,n,100
5624,I5624,1600,1200,1350,207.72,45,4,n,100
3202,I3202,1600,1200,1350,207.72,45,4,n,100
4463,I4463,1200,1000,975,336.7,45,1,n,100
3599,I3599,1200,1000,975,577.8,45,1,n,100
2287,I2287,1600,1200,1350,207.72,45,4,n,100
3604,I3604,1200,1000,975,577.8,45,1,n,100
5138,I5138,1400,1200,1450,179.4,45,3,n,100
8212,I8212,1600,1200,1350,303.92,45,4,n,100
6197,I6197,1400,1225,1160,317.0,0,2,n,100
1878,I1878,1600,1200,1350,207.72,45,4,n,100
46,I0046,1400,1200,1450,179.4,45,3,n,100
3606,I3606,1200,1000,975,183.84,45,1,n,100
7086,I7086,780,570,478,100.96,47,0,w,4
7292,I7292,1900,1200,750,845.38,45,5,n,100
562,I0562,780,570,478,100.96,47,0,w,4
104,I0104,780,570,478,160.56,47,0,w,4
1916,I1916,1400,1225,1160,278.5,0,2,n,100
2033,I2033,1600,1200,1350,207.72,45,4,n,100
4022,I4022,780,570,478,100.96,47,0,w,4
787,I0787,1200,1000,975,293.32,45,1,n,100
4802,I4802,780,570,478,81.72,47,0,w,4
8292,I8292,780,570,478,104.768,47,0,w,4
5450,I5450,1200,1000,750,229.88,45,1,n,100
5850,I5850,1400,1200,1450,179.4,45,3,n,100
3457,I3457,1200,1000,975,293.32,45,1,n,100
7889,I7889,1400,1200,1450,179.4,45,3,n,100
1851,I1851,1600,1200,1350,303.92,45,4,n,100
8268,I8268,1200,1000,975,156.15,45,1,n,100
8286,I8286,780,570,478,100.96,47,0,w,4
3010,I3010,1600,1200,1350,207.72,45,4,n,100
7684,I7684,1200,1000,750,305.32,45,1,n,100
4146,I4146,780,570,478,170.28,47,0,w,4
6851,I6851,1400,1200,1450,179.4,45,3,n,100
7408,I7408,1600,1200,1350,303.92,45,4,n,100
3407,I3407,1600,1200,930,438.4,45,4,n,100
6959,I6959,780,570,478,160.56,47,0,w,4
660,I0660,1400,1200,1450,179.4,45,3,n,100
153,I0153,1400,1200,1450,179.4,45,3,n,100
1106,I1106,1200,1000,975,293.32,45,1,n,100
4943,I4943,1600,1200,1350,207.72,45,4,n,100
2265,I2265,1400,1200,1450,179.4,45,3,n,100
2790,I2790,1600,1200,1350,207.72,45,4,n,100
2581,I2581,780,570,478,170.28,47,0,w,4
4772,I4772,1200,1000,975,527.4,45,1,n,100
5073,I5073,1200,1000,975,527.4,45,1,n,100
3496,I3496,1400,1225,1160,317.0,0,2,n,100
2209,I2209,1600,1200,1350,303.92,45,4,n,100
6058,I6058,1600,1200,975,180.2,45,4,n,100
574,I0574,1600,1200,930,454.873,45,4,n,100
2280,I2280,1200,1000,750,229.88,45,1,n,100
869,I0869,1200,1000,975,527.4,45,1,n,100
783,I0783,1200,1000,975,293.32,45,1,n,100
5915,I5915,1400,1200,1450,179.4,45,3,n,100
2519,I2519,1400,1200,1450,179.4,45,3,n,100
725,I0725,1600,1200,1350,205.16,45,4,n,100
7120,I7120,1400,1200,1450,179.4,45,3,n,100
5869,I5869,1600,1200,1350,303.92,45,4,n,100
3521,I3521,1200,1000,975,577.8,45,1,n,100
3422,I3422,1400,1225,1160,278.5,0,2,n,100
7401,I7401,1600,1200,930,547.3,45,4,n,100
5929,I5929,1400,1200,1450,179.4,45,3,n,100
5491,I5491,1200,1000,975,183.84,45,1,n,100
860,I0860,1200,1000,750,305.32,45,1,n,100
4450,I4450,1200,1000,750,229.88,45,1,n,100
2511,I2511,1400,1200,1450,179.4,45,3,n,100
5922,I5922,1400,1200,1450,179.4,45,3,n,100
809,I0809,1200,1000,975,165.375,45,1,n,100
2107,I2107,1400,1225,1160,278.5,0,2,n,100
3056,I3056,1200,1000,975,293.32,45,1,n,100
5874,I5874,1600,1200,1350,303.92,45,4,n,100
8207,I8207,1600,1200,1350,303.92,45,4,n,100
2819,I2819,1200,1000,975,527.4,45,1,n,100
7835,I7835,1600,1200,1350,312.72,45,4,n,100
744,I0744,1600,1200,1350,303.92,45,4,n,100
3360,I3360,1400,1200,1450,179.4,45,3,n,100
7436,I7436,1400,1225,1160,317.0,0,2,n,100
2862,I2862,1400,1200,1450,179.4,45,3,n,100
8245,I8245,1600,1200,1350,303.92,45,4,n,100
1964,I1964,780,570,478,100.96,47,0,w,4
4584,I4584,1400,1225,1160,278.5,0,2,n,100
2722,I2722,1400,1225,1160,317.0,0,2,n,100
7939,I7939,1200,1000,975,293.32,45,1,n,100
2334,I2334,1600,1200,1350,303.92,45,4,n,100
7508,I7508,1200,1000,975,248.88,45,1,n,100
1092,I1092,1200,1000,975,293.32,45,1,n,100
7885,I7885,1400,1200,1450,179.4,45,3,n,100
3961,I3961,1400,1200,1450,179.4,45,3,n,100
1604,I1604,1200,1000,975,225.6,45,1,n,100
4421,I4421,1200,1000,975,169.0,45,1,n,100
5435,I5435,1400,1200,1450,179.4,45,3,n,100
4194,I4194,1200,1000,975,165.375,45,1,n,100
5817,I5817,1200,1000,750,229.88,45,1,n,100
77,I0077,780,570,478,101.52,47,0,w,4
2149,I2149,1200,1000,975,156.15,45,1,n,100
444,I0444,1400,1200,1450,179.4,45,3,n,100
6935,I6935,1400,1225,1160,278.5,0,2,n,100
6728,I6728,1600,1200,1350,205.16,45,4,n,100
4827,I4827,1900,1200,750,713.62,45,5,n,100
2907,I2907,780,570,478,170.28,47,0,w,4
6471,I6471,1600,1200,930,547.3,45,4,n,100
1877,I1877,1600,1200,1350,207.72,45,4,n,100
356,I0356,1200,1000,975,156.15,45,1,n,100
5414,I5414,1200,1000,545,729.5,45,1,n,100
7786,I7786,1400,1200,1450,179.4,45,3,n,100
2046,I2046,1200,1000,975,527.4,45,1,n,100
4005,I4005,1400,1225,1160,317.0,0,2,n,100
7550,I7550,1200,1000,750,227.528,45,1,n,100
7687,I7687,1200,1000,975,169.0,45,1,n,100
4542,I4542,1400,1200,1450,179.4,45,3,n,100
6531,I6531,1400,1200,1450,179.4,45,3,n,100
3383,I3383,1400,1200,1450,179.4,45,3,n,100
2901,I2901,780,570,478,170.28,47,0,w,4
3316,I3316,1200,1000,975,293.32,45,1,n,100
89,I0089,1600,1200,1350,303.92,45,4,n,100
3821,I3821,1600,1200,1350,207.72,45,4,n,100
7241,I7241,1400,1200,1450,179.4,45,3,n,100
873,I0873,1200,1000,975,527.4,45,1,n,100
323,I0323,1400,1200,1450,179.4,45,3,n,100
8323,I8323,1200,1000,975,293.32,45,1,n,100
5400,I5400,1600,1200,1350,303.92,45,4,n,100
3058,I3058,1200,1000,975,293.32,45,1,n,100
7850,I7850,1200,1000,750,229.88,45,1,n,100
4836,I4836,1200,1000,975,336.7,45,1,n,100
152,I0152,1400,1200,1450,179.4,45,3,n,100
2467,I2467,1600,1200,1350,207.72,45,4,n,100
1776,I1776,1200,1000,750,229.88,45,1,n,100
579,I0579,780,570,478,100.96,47,0,w,4
7138,I7138,1200,1000,359,77.352,0,6,n,100
664,I0664,1400,1200,1450,179.4,45,3,n,100
620,I0620,1400,1200,1450,179.4,45,3,n,100
3566,I3566,1600,1200,930,454.873,45,4,n,100
3081,I3081,780,570,478,269.32,47,0,w,4
4820,I4820,1200,1000,975,527.4,45,1,n,100
1824,I1824,1600,1200,1350,303.92,45,4,n,100
2215,I2215,1600,1200,1350,207.72,45,4,n,100
1548,I1548,780,570,478,100.96,47,0,w,4
5876,I5876,1600,1200,1350,303.92,45,4,n,100
1519,I1519,1200,1000,975,156.15,45,1,n,100
7035,I7035,1600,1200,1350,207.72,45,4,n,100
1194,I1194,1600,1200,975,180.2,45,4,n,100
670,I0670,1400,1200,1450,179.4,45,3,n,100
7102,I7102,1600,1200,930,547.3,45,4,n,100
1493,I1493,1200,1000,975,225.6,45,1,n,100
4910,I4910,1400,1200,1450,179.4,45,3,n,100
777,I0777,1200,1000,975,293.32,45,1,n,100
7498,I7498,1600,1200,975,611.224,45,4,n,100
2897,I2897,1600,1200,930,438.4,45,4,n,100
3305,I3305,1200,1000,975,293.32,45,1,n,100
8311,I8311,1200,1000,975,293.32,45,1,n,100
345,I0345,1200,1000,750,351.756,45,1,n,100
8105,I8105,1400,1200,1450,179.4,45,3,n,100
713,I0713,1600,1200,1350,303.92,45,4,n,100
689,I0689,1600,1200,1350,303.92,45,4,n,100
1108,I1108,1200,1000,975,293.32,45,1,n,100
4760,I4760,1200,1000,359,72.704,0,6,n,100
7865,I7865,780,570,478,82.32,47,0,w,4
7561,I7561,1200,1000,750,229.88,45,1,n,100
5424,I5424,1200,1000,750,500.86,45,1,n,100
4220,I4220,1400,1200,1450,179.4,45,3,n,100
4999,I4999,1400,1200,1450,179.4,45,3,n,100
2616,I2616,1600,1200,1350,303.92,45,4,n,100
7868,I7868,780,570,478,82.32,47,0,w,4
3659,I3659,1600,1200,930,547.3,45,4,n,100
6850,I6850,1400,1200,1450,179.4,45,3,n,100
1947,I1947,1200,1000,750,229.88,45,1,n,100
7615,I7615,1400,1200,1450,179.4,45,3,n,100
7878,I7878,1200,1000,975,527.4,45,1,n,100
3754,I3754,1200,1000,975,183.84,45,1,n,100
2646,I2646,1200,1000,750,229.88,45,1,n,100
5892,I5892,1400,1225,1160,278.5,0,2,n,100
2007,I2007,1600,1200,1350,207.72,45,4,n,100
3997,I3997,1400,1200,1450,179.4,45,3,n,100
6524,I6524,1400,1200,1450,179.4,45,3,n,100
6974,I6974,1400,1200,1450,179.4,45,3,n,100
7676,I7676,1600,1200,1350,207.72,45,4,n,100
4040,I4040,1200,1000,975,169.0,45,1,n,100
5847,I5847,1400,1200,1450,179.4,45,3,n,100
