id_item,length,width,height,weight,nesting_height,stackability_code,forced_orientation,max_stackability
I01,70,7,1,1,0,1,l,1
I02,12,95,1,1,0,2,l,1
I03,90,42,1,1,0,3,l,1
I04,99,48,1,1,0,4,l,1
I05,43,86,1,1,0,5,l,1
I06,92,31,1,1,0,6,l,1
I07,85,21,1,1,0,7,l,1
I08,87,42,1,1,0,8,l,1
I09,41,15,1,1,0,9,l,1
I10,84,31,1,1,0,10,l,1
I11,32,11,1,1,0,11,l,1
I12,83,48,1,1,0,12,l,1
I13,66,11,1,1,0,13,l,1
I14,27,43,1,1,0,14,l,1
I15,98,13,1,1,0,15,l,1
I16,87,16,1,1,0,16,l,1
I17,81,19,1,1,0,17,l,1
I18,92,16,1,1,0,18,l,1
I19,82,27,1,1,0,19,l,1
I20,99,45,1,1,0,20,l,1
I21,69,38,1,1,0,21,l,1
I22,74,1,1,1,0,22,l,1
I23,74,1,1,1,0,23,l,1
I24,75,2,1,1,0,24,l,1
I25,85,35,1,1,0,25,l,1
I26,100,19,1,1,0,26,l,1
I27,98,48,1,1,0,27,l,1
I28,14,93,1,1,0,28,l,1
I29,78,38,1,1,0,29,l,1
I30,6,74,1,1,0,30,l,1
I31,96,6,1,1,0,31,l,1
I32,83,38,1,1,0,32,l,1
I33,80,2,1,1,0,33,l,1
I34,82,17,1,1,0,34,l,1
I35,51,75,1,1,0,35,l,1
I36,100,48,1,1,0,36,l,1
I37,90,28,1,1,0,37,l,1
I38,68,33,1,1,0,38,l,1
I39,81,7,1,1,0,39,l,1
I40,90,20,1,1,0,40,l,1
I41,73,15,1,1,0,41,l,1
I42,97,11,1,1,0,42,l,1
I43,68,1,1,1,0,43,l,1
I44,88,4,1,1,0,44,l,1
I45,100,14,1,1,0,45,l,1
I46,48,100,1,1,0,46,l,1
I47,98,6,1,1,0,47,l,1
I48,41,100,1,1,0,48,l,1
I49,99,25,1,1,0,49,l,1
I50,67,22,1,1,0,50,l,1
I51,73,6,1,1,0,51,l,1
I52,59,97,1,1,0,52,l,1
I53,92,14,1,1,0,53,l,1
I54,19,100,1,1,0,54,l,1
I55,96,25,1,1,0,55,l,1
I56,87,31,1,1,0,56,l,1
I57,84,39,1,1,0,57,l,1
I58,98,40,1,1,0,58,l,1
I59,92,5,1,1,0,59,l,1
I60,76,27,1,1,0,60,l,1
