id_item,length,width,height,weight,nesting_height,stackability_code,forced_orientation,max_stackability
I01,11,20,1,1,0,1,l,1
I02,84,31,1,1,0,2,l,1
I03,18,91,1,1,0,3,l,1
I04,28,6,1,1,0,4,l,1
I05,27,31,1,1,0,5,l,1
I06,57,83,1,1,0,6,l,1
I07,90,53,1,1,0,7,l,1
I08,65,62,1,1,0,8,l,1
I09,5,4,1,1,0,9,l,1
I10,2,46,1,1,0,10,l,1
I11,24,33,1,1,0,11,l,1
I12,15,32,1,1,0,12,l,1
I13,95,89,1,1,0,13,l,1
I14,7,21,1,1,0,14,l,1
I15,79,23,1,1,0,15,l,1
I16,26,13,1,1,0,16,l,1
I17,47,35,1,1,0,17,l,1
I18,24,8,1,1,0,18,l,1
I19,27,25,1,1,0,19,l,1
I20,49,6,1,1,0,20,l,1
