id_item,length,width,height,weight,nesting_height,stackability_code,forced_orientation,max_stackability
I01,19,13,1,1,0,1,l,1
I02,9,13,1,1,0,2,l,1
I03,34,15,1,1,0,3,l,1
I04,21,28,1,1,0,4,l,1
I05,12,34,1,1,0,5,l,1
I06,26,31,1,1,0,6,l,1
I07,25,27,1,1,0,7,l,1
I08,16,5,1,1,0,8,l,1
I09,19,32,1,1,0,9,l,1
I10,31,11,1,1,0,10,l,1
I11,23,30,1,1,0,11,l,1
I12,15,17,1,1,0,12,l,1
I13,4,14,1,1,0,13,l,1
I14,32,5,1,1,0,14,l,1
I15,13,22,1,1,0,15,l,1
I16,14,2,1,1,0,16,l,1
I17,7,34,1,1,0,17,l,1
I18,13,11,1,1,0,18,l,1
I19,26,9,1,1,0,19,l,1
I20,20,13,1,1,0,20,l,1
I21,15,20,1,1,0,21,l,1
I22,5,1,1,1,0,22,l,1
I23,35,12,1,1,0,23,l,1
I24,18,13,1,1,0,24,l,1
I25,21,13,1,1,0,25,l,1
I26,17,30,1,1,0,26,l,1
I27,24,26,1,1,0,27,l,1
I28,5,9,1,1,0,28,l,1
I29,1,32,1,1,0,29,l,1
I30,32,23,1,1,0,30,l,1
I31,25,24,1,1,0,31,l,1
I32,22,19,1,1,0,32,l,1
I33,7,5,1,1,0,33,l,1
I34,12,24,1,1,0,34,l,1
I35,10,26,1,1,0,35,l,1
I36,19,7,1,1,0,36,l,1
I37,2,9,1,1,0,37,l,1
I38,35,17,1,1,0,38,l,1
I39,33,28,1,1,0,39,l,1
I40,28,13,1,1,0,40,l,1
I41,27,28,1,1,0,41,l,1
I42,14,33,1,1,0,42,l,1
I43,22,2,1,1,0,43,l,1
I44,21,23,1,1,0,44,l,1
I45,33,23,1,1,0,45,l,1
I46,17,10,1,1,0,46,l,1
I47,17,3,1,1,0,47,l,1
I48,18,33,1,1,0,48,l,1
I49,15,3,1,1,0,49,l,1
I50,15,2,1,1,0,50,l,1
I51,5,27,1,1,0,51,l,1
I52,14,15,1,1,0,52,l,1
I53,16,21,1,1,0,53,l,1
I54,29,6,1,1,0,54,l,1
I55,16,12,1,1,0,55,l,1
I56,18,25,1,1,0,56,l,1
I57,21,4,1,1,0,57,l,1
I58,19,29,1,1,0,58,l,1
I59,22,13,1,1,0,59,l,1
I60,14,22,1,1,0,60,l,1
