id_item,length,width,height,weight,nesting_height,stackability_code,forced_orientation,max_stackability
I0,10,13,11,0,0,0,n,100
I1,10,13,11,0,0,0,n,100
I2,10,13,11,0,0,0,n,100
I3,10,13,11,0,0,0,n,100
I4,10,13,11,0,0,0,n,100
I5,10,13,11,0,0,0,n,100
I6,10,13,11,0,0,0,n,100
I7,10,13,11,0,0,0,n,100
I8,10,13,11,0,0,0,n,100
I9,10,13,11,0,0,0,n,100
I10,10,13,11,0,0,0,n,100
I11,10,13,11,0,0,0,n,100
I12,10,13,11,0,0,0,n,100
I13,10,13,11,0,0,0,n,100
I14,10,13,11,0,0,0,n,100
I15,10,13,11,0,0,0,n,100
I16,10,13,11,0,0,0,n,100
I17,10,13,11,0,0,0,n,100
I18,8,9,10,0,0,1,n,100
I19,8,9,10,0,0,1,n,100
I20,8,9,10,0,0,1,n,100
I21,8,9,10,0,0,1,n,100
I22,8,9,10,0,0,1,n,100
I23,8,9,10,0,0,1,n,100
I24,8,9,10,0,0,1,n,100
I25,8,9,10,0,0,1,n,100
I26,8,9,10,0,0,1,n,100
I27,8,9,10,0,0,1,n,100
I28,8,9,10,0,0,1,n,100
I29,8,9,10,0,0,1,n,100
I30,8,9,10,0,0,1,n,100
I31,8,9,10,0,0,1,n,100
I32,8,9,10,0,0,1,n,100
I33,8,9,10,0,0,1,n,100
I34,8,9,10,0,0,1,n,100
I35,8,9,10,0,0,1,n,100
I36,8,9,10,0,0,1,n,100
I37,8,9,10,0,0,1,n,100
I38,7,12,15,0,0,2,n,100
I39,7,12,15,0,0,2,n,100
I40,7,12,15,0,0,2,n,100
I41,7,12,15,0,0,2,n,100
I42,7,12,15,0,0,2,n,100
I43,7,12,15,0,0,2,n,100
I44,7,12,15,0,0,2,n,100
I45,7,12,15,0,0,2,n,100
I46,7,12,15,0,0,2,n,100
I47,7,12,15,0,0,2,n,100
I48,7,12,15,0,0,2,n,100
I49,7,12,15,0,0,2,n,100
I50,14,15,11,0,0,3,n,100
I51,14,15,11,0,0,3,n,100
I52,14,15,11,0,0,3,n,100
I53,14,15,11,0,0,3,n,100
I54,14,15,11,0,0,3,n,100
I55,14,15,11,0,0,3,n,100
I56,14,15,11,0,0,3,n,100
I57,14,15,11,0,0,3,n,100
I58,14,15,11,0,0,3,n,100
I59,14,15,11,0,0,3,n,100
I60,14,15,11,0,0,3,n,100
I61,14,15,11,0,0,3,n,100
I62,14,15,11,0,0,3,n,100
I63,14,15,11,0,0,3,n,100
I64,14,15,11,0,0,3,n,100
I65,14,15,11,0,0,3,n,100
I66,14,15,11,0,0,3,n,100
I67,14,15,11,0,0,3,n,100
I68,14,15,11,0,0,3,n,100
I69,14,15,11,0,0,3,n,100
I70,14,15,11,0,0,3,n,100
I71,14,15,11,0,0,3,n,100
