,id_item,length,width,height,weight,nesting_height,stackability_code,forced_orientation,max_stackability
3706,I3706,1500,800,800,599.0,110,0,n,4
1853,I1853,1500,800,800,494.0,110,0,n,4
2734,I2734,1500,1000,800,0.0,110,1,n,4
926,I0926,1500,1000,800,670.0,110,1,n,4
4265,I4265,1500,800,800,650.0,110,0,n,4
2807,I2807,1500,800,800,885.0,110,0,n,4
2644,I2644,1500,800,800,831.0,110,0,n,4
4000,I4000,1500,800,800,758.0,110,0,n,4
1688,I1688,1500,1000,800,0.0,110,1,n,4
3578,I3578,1500,800,800,1188.0,110,0,n,4
4547,I4547,1500,1000,800,0.0,110,1,n,4
4511,I4511,1500,800,800,885.0,110,0,n,4
3372,I3372,1500,1000,800,542.0,110,1,n,4
547,I0547,1500,1000,800,681.0,110,1,n,4
155,I0155,1500,800,800,1050.0,110,0,n,4
1693,I1693,1500,1000,800,481.0,110,1,n,4
4014,I4014,1500,800,800,701.0,110,0,n,4
2181,I2181,1500,1000,800,751.0,110,1,n,4
2830,I2830,1500,800,800,846.0,110,0,n,4
2516,I2516,1500,800,800,976.0,110,0,n,4
30,I0030,1500,800,800,593.0,110,0,n,4
924,I0924,1500,800,800,781.0,110,0,n,4
1835,I1835,1500,800,800,0.0,110,0,n,4
575,I0575,1500,1000,800,746.0,110,1,n,4
4336,I4336,1500,1000,800,511.0,110,1,n,4
4948,I4948,1500,1000,800,662.0,110,1,n,4
947,I0947,1500,800,800,990.0,110,0,n,4
1432,I1432,1500,800,800,756.0,110,0,n,4
1065,I1065,1500,1000,800,868.0,110,1,n,4
3956,I3956,1500,1000,800,597.0,110,1,n,4
565,I0565,1500,800,800,0.0,110,0,n,4
3060,I3060,1500,800,800,564.0,110,0,n,4
1413,I1413,1500,800,800,746.0,110,0,n,4
2724,I2724,1500,1000,800,669.0,110,1,n,4
1081,I1081,1500,800,800,758.0,110,0,n,4
634,I0634,1500,1000,800,901.0,110,1,n,4
851,I0851,1500,800,800,0.0,110,0,n,4
2477,I2477,1500,800,800,582.0,110,0,n,4
2983,I2983,1500,1000,800,645.0,110,1,n,4
811,I0811,1500,1000,800,900.0,110,1,n,4
3345,I3345,1500,1000,800,1089.0,110,1,n,4
3204,I3204,1500,800,800,1012.0,110,0,n,4
1183,I1183,1500,800,800,995.0,110,0,n,4
2967,I2967,1500,800,800,810.0,110,0,n,4
3332,I3332,1500,800,800,1017.0,110,0,n,4
2083,I2083,1500,800,800,819.0,110,0,n,4
1066,I1066,1500,1000,800,553.0,110,1,n,4
3886,I3886,1500,1000,800,473.0,110,1,n,4
576,I0576,1500,1000,800,679.0,110,1,n,4
537,I0537,1500,1000,800,616.0,110,1,n,4
2063,I2063,1500,800,800,659.0,110,0,n,4
3661,I3661,1500,1000,800,0.0,110,1,n,4
4724,I4724,1500,1000,800,624.0,110,1,n,4
2686,I2686,1500,1000,800,906.0,110,1,n,4
3309,I3309,1500,800,800,1124.0,110,0,n,4
4901,I4901,1500,1000,800,742.0,110,1,n,4
4122,I4122,1500,800,800,743.0,110,0,n,4
405,I0405,1500,1000,800,777.0,110,1,n,4
923,I0923,1500,800,800,744.0,110,0,n,4
1862,I1862,1500,800,800,1134.0,110,0,n,4
2285,I2285,1500,1000,800,719.0,110,1,n,4
4334,I4334,1500,1000,800,605.0,110,1,n,4
2200,I2200,1500,800,800,0.0,110,0,n,4
4274,I4274,1500,1000,800,667.0,110,1,n,4
1122,I1122,1500,1000,800,0.0,110,1,n,4
3330,I3330,1500,800,800,635.0,110,0,n,4
4305,I4305,1500,1000,800,944.0,110,1,n,4
2682,I2682,1500,800,800,1126.0,110,0,n,4
4850,I4850,1500,1000,800,773.0,110,1,n,4
332,I0332,1500,1000,800,780.0,110,1,n,4
2195,I2195,1500,1000,800,992.0,110,1,n,4
4410,I4410,1500,1000,800,711.0,110,1,n,4
3282,I3282,1500,800,800,0.0,110,0,n,4
2685,I2685,1500,800,800,1021.0,110,0,n,4
2791,I2791,1500,800,800,1263.0,110,0,n,4
3179,I3179,1500,1000,800,718.0,110,1,n,4
1806,I1806,1500,800,800,1021.0,110,0,n,4
683,I0683,1500,1000,800,862.0,110,1,n,4
1355,I1355,1500,1000,800,1232.0,110,1,n,4
2806,I2806,1500,1000,800,556.0,110,1,n,4
1501,I1501,1500,1000,800,656.0,110,1,n,4
794,I0794,1500,800,800,755.0,110,0,n,4
4224,I4224,1500,800,800,716.0,110,0,n,4
1130,I1130,1500,1000,800,850.0,110,1,n,4
4508,I4508,1500,1000,800,505.0,110,1,n,4
4052,I4052,1500,1000,800,552.0,110,1,n,4
2164,I2164,1500,1000,800,718.0,110,1,n,4
3259,I3259,1500,1000,800,786.0,110,1,n,4
1978,I1978,1500,800,800,673.0,110,0,n,4
4568,I4568,1500,1000,800,847.0,110,1,n,4
805,I0805,1500,1000,800,695.0,110,1,n,4
3755,I3755,1500,800,800,0.0,110,0,n,4
2598,I2598,1500,1000,800,0.0,110,1,n,4
4133,I4133,1500,1000,800,553.0,110,1,n,4
2051,I2051,1500,800,800,707.0,110,0,n,4
176,I0176,1500,1000,800,672.0,110,1,n,4
3682,I3682,1500,800,800,655.0,110,0,n,4
1647,I1647,1500,800,800,605.0,110,0,n,4
4015,I4015,1500,1000,800,857.0,110,1,n,4
1454,I1454,1500,800,800,0.0,110,0,n,4
712,I0712,1500,1000,800,872.0,110,1,n,4
99,I0099,1500,800,800,556.0,110,0,n,4
2919,I2919,1500,1000,800,632.0,110,1,n,4
3039,I3039,1500,1000,800,1027.0,110,1,n,4
1675,I1675,1500,800,800,459.0,110,0,n,4
3045,I3045,1500,800,800,999.0,110,0,n,4
4387,I4387,1500,1000,800,935.0,110,1,n,4
3622,I3622,1500,800,800,0.0,110,0,n,4
317,I0317,1500,800,800,0.0,110,0,n,4
2817,I2817,1500,800,800,640.0,110,0,n,4
4237,I4237,1500,800,800,476.0,110,0,n,4
2573,I2573,1500,800,800,739.0,110,0,n,4
4832,I4832,1500,800,800,733.0,110,0,n,4
4896,I4896,1500,1000,800,637.0,110,1,n,4
2620,I2620,1500,1000,800,936.0,110,1,n,4
1001,I1001,1500,800,800,579.0,110,0,n,4
2474,I2474,1500,800,800,0.0,110,0,n,4
609,I0609,1500,800,800,0.0,110,0,n,4
3869,I3869,1500,1000,800,530.0,110,1,n,4
3980,I3980,1500,800,800,694.0,110,0,n,4
3068,I3068,1500,1000,800,894.0,110,1,n,4
3018,I3018,1500,800,800,0.0,110,0,n,4
4100,I4100,1500,800,800,1048.0,110,0,n,4
3314,I3314,1500,1000,800,1134.0,110,1,n,4
4096,I4096,1500,1000,800,870.0,110,1,n,4
1439,I1439,1500,800,800,777.0,110,0,n,4
4936,I4936,1500,1000,800,550.0,110,1,n,4
2368,I2368,1500,1000,800,501.0,110,1,n,4
2334,I2334,1500,800,800,0.0,110,0,n,4
3290,I3290,1500,1000,800,1223.0,110,1,n,4
3422,I3422,1500,800,800,668.0,110,0,n,4
2968,I2968,1500,1000,800,1101.0,110,1,n,4
2709,I2709,1500,800,800,478.0,110,0,n,4
3610,I3610,1500,800,800,558.0,110,0,n,4
2649,I2649,1500,800,800,0.0,110,0,n,4
3853,I3853,1500,1000,800,716.0,110,1,n,4
3212,I3212,1500,1000,800,0.0,110,1,n,4
352,I0352,1500,1000,800,902.0,110,1,n,4
1621,I1621,1500,800,800,540.0,110,0,n,4
2179,I2179,1500,800,800,475.0,110,0,n,4
3021,I3021,1500,1000,800,864.0,110,1,n,4
229,I0229,1500,1000,800,661.0,110,1,n,4
4772,I4772,1500,800,800,769.0,110,0,n,4
1785,I1785,1500,1000,800,624.0,110,1,n,4
4756,I4756,1500,800,800,703.0,110,0,n,4
2547,I2547,1500,1000,800,673.0,110,1,n,4
3506,I3506,1500,1000,800,784.0,110,1,n,4
1307,I1307,1500,800,800,551.0,110,0,n,4
2660,I2660,1500,1000,800,617.0,110,1,n,4
1398,I1398,1500,800,800,636.0,110,0,n,4
4286,I4286,1500,800,800,0.0,110,0,n,4
343,I0343,1500,800,800,495.0,110,0,n,4
1911,I1911,1500,1000,800,833.0,110,1,n,4
2414,I2414,1500,1000,800,831.0,110,1,n,4
4269,I4269,1500,800,800,661.0,110,0,n,4
4643,I4643,1500,1000,800,650.0,110,1,n,4
4891,I4891,1500,1000,800,755.0,110,1,n,4
1106,I1106,1500,1000,800,1020.0,110,1,n,4
2389,I2389,1500,800,800,642.0,110,0,n,4
2581,I2581,1500,1000,800,755.0,110,1,n,4
4247,I4247,1500,1000,800,885.0,110,1,n,4
2207,I2207,1500,1000,800,736.0,110,1,n,4
3446,I3446,1500,800,800,697.0,110,0,n,4
2370,I2370,1500,1000,800,971.0,110,1,n,4
2763,I2763,1500,1000,800,825.0,110,1,n,4
3205,I3205,1500,1000,800,612.0,110,1,n,4
4886,I4886,1500,800,800,688.0,110,0,n,4
3861,I3861,1500,800,800,712.0,110,0,n,4
1557,I1557,1500,800,800,756.0,110,0,n,4
4872,I4872,1500,1000,800,0.0,110,1,n,4
3603,I3603,1500,1000,800,727.0,110,1,n,4
4308,I4308,1500,1000,800,871.0,110,1,n,4
4141,I4141,1500,1000,800,0.0,110,1,n,4
2171,I2171,1500,800,800,840.0,110,0,n,4
2496,I2496,1500,1000,800,668.0,110,1,n,4
3713,I3713,1500,1000,800,1002.0,110,1,n,4
2974,I2974,1500,800,800,777.0,110,0,n,4
1635,I1635,1500,1000,800,980.0,110,1,n,4
1802,I1802,1500,800,800,928.0,110,0,n,4
4106,I4106,1500,800,800,821.0,110,0,n,4
4214,I4214,1500,800,800,547.0,110,0,n,4
4050,I4050,1500,1000,800,555.0,110,1,n,4
2597,I2597,1500,1000,800,1026.0,110,1,n,4
2787,I2787,1500,1000,800,690.0,110,1,n,4
2162,I2162,1500,800,800,495.0,110,0,n,4
3787,I3787,1500,800,800,592.0,110,0,n,4
4742,I4742,1500,1000,800,0.0,110,1,n,4
1313,I1313,1500,1000,800,873.0,110,1,n,4
4075,I4075,1500,1000,800,1255.0,110,1,n,4
4831,I4831,1500,800,800,713.0,110,0,n,4
4707,I4707,1500,1000,800,1154.0,110,1,n,4
2736,I2736,1500,800,800,582.0,110,0,n,4
253,I0253,1500,800,800,798.0,110,0,n,4
4635,I4635,1500,800,800,767.0,110,0,n,4
2109,I2109,1500,1000,800,730.0,110,1,n,4
4164,I4164,1500,800,800,950.0,110,0,n,4
223,I0223,1500,1000,800,697.0,110,1,n,4
3223,I3223,1500,1000,800,0.0,110,1,n,4
1799,I1799,1500,800,800,617.0,110,0,n,4
518,I0518,1500,800,800,0.0,110,0,n,4
346,I0346,1500,800,800,1005.0,110,0,n,4
3398,I3398,1500,800,800,496.0,110,0,n,4
3820,I3820,1500,800,800,0.0,110,0,n,4
4512,I4512,1500,800,800,754.0,110,0,n,4
4519,I4519,1500,800,800,0.0,110,0,n,4
4293,I4293,1500,800,800,648.0,110,0,n,4
2365,I2365,1500,1000,800,1037.0,110,1,n,4
909,I0909,1500,800,800,0.0,110,0,n,4
4477,I4477,1500,1000,800,640.0,110,1,n,4
4435,I4435,1500,1000,800,773.0,110,1,n,4
2143,I2143,1500,1000,800,741.0,110,1,n,4
2324,I2324,1500,1000,800,877.0,110,1,n,4
4469,I4469,1500,1000,800,803.0,110,1,n,4
3815,I3815,1500,800,800,759.0,110,0,n,4
49,I0049,1500,800,800,0.0,110,0,n,4
40,I0040,1500,800,800,966.0,110,0,n,4
1277,I1277,1500,1000,800,962.0,110,1,n,4
1425,I1425,1500,800,800,1144.0,110,0,n,4
3483,I3483,1500,800,800,751.0,110,0,n,4
1153,I1153,1500,800,800,717.0,110,0,n,4
1612,I1612,1500,1000,800,0.0,110,1,n,4
4978,I4978,1500,800,800,515.0,110,0,n,4
1178,I1178,1500,800,800,0.0,110,0,n,4
713,I0713,1500,1000,800,700.0,110,1,n,4
4483,I4483,1500,1000,800,631.0,110,1,n,4
3519,I3519,1500,1000,800,778.0,110,1,n,4
2114,I2114,1500,800,800,0.0,110,0,n,4
2766,I2766,1500,800,800,514.0,110,0,n,4
4972,I4972,1500,800,800,0.0,110,0,n,4
