id_item,length,width,height,weight,nesting_height,stackability_code,forced_orientation,max_stackability
I0,21,13,11,0,0,0,n,100
I1,21,13,11,0,0,0,n,100
I2,21,13,11,0,0,0,n,100
I3,21,13,11,0,0,0,n,100
I4,21,13,11,0,0,0,n,100
I5,21,13,11,0,0,0,n,100
I6,21,13,11,0,0,0,n,100
I7,21,13,11,0,0,0,n,100
I8,21,13,11,0,0,0,n,100
I9,21,13,11,0,0,0,n,100
I10,21,13,11,0,0,0,n,100
I11,21,13,11,0,0,0,n,100
I12,21,13,11,0,0,0,n,100
I13,21,13,11,0,0,0,n,100
I14,21,13,11,0,0,0,n,100
I15,21,13,11,0,0,0,n,100
I16,21,13,11,0,0,0,n,100
I17,21,13,11,0,0,0,n,100
I18,21,13,11,0,0,0,n,100
I19,21,13,11,0,0,0,n,100
I20,21,13,11,0,0,0,n,100
I21,21,13,11,0,0,0,n,100
I22,21,13,11,0,0,0,n,100
I23,21,13,11,0,0,0,n,100
I24,21,13,11,0,0,0,n,100
I25,11,13,19,0,0,1,n,100
I26,11,13,19,0,0,1,n,100
I27,11,13,19,0,0,1,n,100
I28,11,13,19,0,0,1,n,100
I29,11,13,19,0,0,1,n,100
I30,11,13,19,0,0,1,n,100
I31,11,13,19,0,0,1,n,100
I32,11,13,19,0,0,1,n,100
I33,11,13,19,0,0,1,n,100
I34,11,13,19,0,0,1,n,100
I35,11,13,19,0,0,1,n,100
I36,11,13,19,0,0,1,n,100
I37,11,13,19,0,0,1,n,100
I38,11,13,19,0,0,1,n,100
I39,11,13,19,0,0,1,n,100
I40,11,13,19,0,0,1,n,100
I41,11,13,19,0,0,1,n,100
I42,11,13,19,0,0,1,n,100
I43,11,13,19,0,0,1,n,100
I44,11,13,19,0,0,1,n,100
I45,10,14,6,0,0,2,n,100
I46,10,14,6,0,0,2,n,100
I47,10,14,6,0,0,2,n,100
I48,10,14,6,0,0,2,n,100
I49,10,14,6,0,0,2,n,100
I50,10,14,6,0,0,2,n,100
I51,10,14,6,0,0,2,n,100
I52,10,14,6,0,0,2,n,100
I53,10,14,6,0,0,2,n,100
I54,10,14,6,0,0,2,n,100
I55,10,14,6,0,0,2,n,100
I56,10,14,6,0,0,2,n,100
I57,10,14,6,0,0,2,n,100
I58,10,14,6,0,0,2,n,100
I59,10,14,6,0,0,2,n,100
I60,10,14,6,0,0,2,n,100
I61,10,14,6,0,0,2,n,100
I62,10,14,6,0,0,2,n,100
I63,10,14,6,0,0,2,n,100
I64,10,14,6,0,0,2,n,100
I65,8,13,5,0,0,3,n,100
I66,8,13,5,0,0,3,n,100
I67,8,13,5,0,0,3,n,100
I68,8,13,5,0,0,3,n,100
I69,8,13,5,0,0,3,n,100
I70,8,13,5,0,0,3,n,100
I71,8,13,5,0,0,3,n,100
I72,8,13,5,0,0,3,n,100
I73,8,13,5,0,0,3,n,100
I74,8,13,5,0,0,3,n,100
I75,8,13,5,0,0,3,n,100
I76,8,13,5,0,0,3,n,100
I77,8,13,5,0,0,3,n,100
I78,8,13,5,0,0,3,n,100
I79,8,13,5,0,0,3,n,100
I80,8,13,5,0,0,3,n,100
I81,8,13,5,0,0,3,n,100
I82,8,13,5,0,0,3,n,100
I83,8,13,5,0,0,3,n,100
I84,8,13,5,0,0,3,n,100
I85,8,13,5,0,0,3,n,100
I86,8,13,5,0,0,3,n,100
I87,8,13,5,0,0,3,n,100
I88,8,13,5,0,0,3,n,100
I89,8,13,5,0,0,3,n,100
I90,8,13,5,0,0,3,n,100
I91,8,13,5,0,0,3,n,100
I92,8,13,5,0,0,3,n,100
I93,8,13,5,0,0,3,n,100
I94,8,13,5,0,0,3,n,100
I95,8,13,5,0,0,3,n,100
I96,8,13,5,0,0,3,n,100
I97,8,13,5,0,0,3,n,100
I98,8,13,5,0,0,3,n,100
