,id_item,length,width,height,weight,nesting_height,stackability_code,forced_orientation,max_stackability
3248,I3248,800,800,1200,761.0,0,1,n,10
273,I0273,800,1200,200,14.0,0,0,n,3
3769,I3769,1200,1200,2500,482.0,0,2,n,10
3572,I3572,800,1200,2400,575.0,0,0,n,10
1782,I1782,800,800,1200,614.0,0,1,n,10
224,I0224,800,800,1200,407.0,0,1,n,10
3043,I3043,800,800,200,14.0,0,1,n,3
229,I0229,600,600,200,9.0,0,3,n,3
2049,I2049,1200,1200,100,6.0,0,2,n,3
1853,I1853,1200,1200,2500,274.0,0,2,n,10
1902,I1902,600,600,200,14.0,0,3,n,3
2758,I2758,1200,1200,2500,327.0,0,2,n,10
3004,I3004,800,1200,2400,337.0,0,0,n,10
1381,I1381,800,800,200,8.0,0,1,n,3
3894,I3894,800,1200,200,14.0,0,0,n,3
2932,I2932,600,600,200,7.0,0,3,n,3
1581,I1581,800,1200,2400,597.0,0,0,n,10
3689,I3689,800,800,200,13.0,0,1,n,3
434,I0434,800,1200,2400,277.0,0,0,n,10
3716,I3716,1200,1200,2500,495.0,0,2,n,10
3147,I3147,800,1200,2400,757.0,0,0,n,10
1349,I1349,800,800,1200,519.0,0,1,n,10
988,I0988,800,800,1200,621.0,0,1,n,10
394,I0394,1200,1200,2500,505.0,0,2,n,10
1312,I1312,800,800,200,9.0,0,1,n,3
254,I0254,600,600,200,11.0,0,3,n,3
2658,I2658,800,800,200,9.0,0,1,n,3
1940,I1940,600,600,800,243.0,0,3,n,10
1459,I1459,800,1200,200,4.0,0,0,n,3
3490,I3490,600,600,800,538.0,0,3,n,10
1527,I1527,800,1200,2400,429.0,0,0,n,10
325,I0325,800,1200,200,12.0,0,0,n,3
72,I0072,1200,1200,2500,781.0,0,2,n,10
2505,I2505,800,1200,2400,259.0,0,0,n,10
3955,I3955,800,800,1200,307.0,0,1,n,10
3475,I3475,600,600,200,15.0,0,3,n,3
2298,I2298,600,600,800,666.0,0,3,n,10
2264,I2264,600,600,200,17.0,0,3,n,3
1770,I1770,600,600,800,185.0,0,3,n,10
2545,I2545,800,1200,2400,499.0,0,0,n,10
1044,I1044,800,800,1200,549.0,0,1,n,10
1945,I1945,1200,1200,2500,105.0,0,2,n,10
2048,I2048,800,1200,2400,460.0,0,0,n,10
3895,I3895,800,800,1200,299.0,0,1,n,10
2112,I2112,800,1200,200,7.0,0,0,n,3
3576,I3576,600,600,800,298.0,0,3,n,10
469,I0469,800,1200,2400,442.0,0,0,n,10
2883,I2883,800,1200,2400,455.0,0,0,n,10
369,I0369,1200,1200,100,9.0,0,2,n,3
997,I0997,800,800,200,13.0,0,1,n,3
2190,I2190,800,800,200,10.0,0,1,n,3
418,I0418,800,800,1200,369.0,0,1,n,10
1495,I1495,600,600,800,338.0,0,3,n,10
2995,I2995,800,800,200,7.0,0,1,n,3
1200,I1200,600,600,800,385.0,0,3,n,10
754,I0754,600,600,200,15.0,0,3,n,3
1567,I1567,800,1200,200,10.0,0,0,n,3
2216,I2216,800,1200,2400,624.0,0,0,n,10
1135,I1135,800,1200,2400,520.0,0,0,n,10
2547,I2547,1200,1200,100,12.0,0,2,n,3
1886,I1886,800,1200,200,12.0,0,0,n,3
1735,I1735,600,600,200,4.0,0,3,n,3
830,I0830,1200,1200,100,18.0,0,2,n,3
1262,I1262,800,800,200,3.0,0,1,n,3
531,I0531,800,1200,200,8.0,0,0,n,3
402,I0402,1200,1200,100,19.0,0,2,n,3
3546,I3546,800,1200,2400,453.0,0,0,n,10
1316,I1316,1200,1200,100,5.0,0,2,n,3
3395,I3395,800,1200,2400,606.0,0,0,n,10
1264,I1264,600,600,200,16.0,0,3,n,3
3194,I3194,800,800,200,12.0,0,1,n,3
3632,I3632,1200,1200,100,10.0,0,2,n,3
2587,I2587,1200,1200,2500,574.0,0,2,n,10
2484,I2484,600,600,200,7.0,0,3,n,3
2675,I2675,800,800,200,14.0,0,1,n,3
3611,I3611,600,600,800,279.0,0,3,n,10
1057,I1057,800,800,200,11.0,0,1,n,3
1695,I1695,1200,1200,2500,294.0,0,2,n,10
3190,I3190,800,800,200,18.0,0,1,n,3
502,I0502,1200,1200,100,15.0,0,2,n,3
3697,I3697,800,800,200,16.0,0,1,n,3
3337,I3337,800,1200,2400,674.0,0,0,n,10
1339,I1339,1200,1200,2500,532.0,0,2,n,10
1783,I1783,1200,1200,100,4.0,0,2,n,3
623,I0623,800,1200,2400,488.0,0,0,n,10
1256,I1256,600,600,200,13.0,0,3,n,3
1132,I1132,1200,1200,2500,448.0,0,2,n,10
3410,I3410,800,1200,2400,416.0,0,0,n,10
1491,I1491,800,800,1200,590.0,0,1,n,10
2830,I2830,800,1200,2400,367.0,0,0,n,10
2837,I2837,800,1200,2400,142.0,0,0,n,10
1694,I1694,1200,1200,100,14.0,0,2,n,3
2467,I2467,1200,1200,100,10.0,0,2,n,3
3612,I3612,800,800,200,13.0,0,1,n,3
1069,I1069,1200,1200,2500,201.0,0,2,n,10
1881,I1881,600,600,800,391.0,0,3,n,10
3264,I3264,800,1200,200,12.0,0,0,n,3
154,I0154,800,1200,2400,410.0,0,0,n,10
2895,I2895,800,1200,2400,393.0,0,0,n,10
1806,I1806,800,800,200,11.0,0,1,n,3
2907,I2907,800,1200,200,7.0,0,0,n,3
2173,I2173,800,1200,200,11.0,0,0,n,3
1947,I1947,800,800,1200,273.0,0,1,n,10
2498,I2498,800,800,200,20.0,0,1,n,3
3359,I3359,600,600,800,301.0,0,3,n,10
1772,I1772,600,600,200,11.0,0,3,n,3
1531,I1531,800,800,200,10.0,0,1,n,3
2976,I2976,800,1200,200,15.0,0,0,n,3
528,I0528,600,600,800,538.0,0,3,n,10
1263,I1263,800,1200,200,11.0,0,0,n,3
2088,I2088,600,600,200,15.0,0,3,n,3
1431,I1431,600,600,800,632.0,0,3,n,10
809,I0809,1200,1200,100,15.0,0,2,n,3
2361,I2361,1200,1200,2500,375.0,0,2,n,10
2824,I2824,600,600,800,281.0,0,3,n,10
1787,I1787,1200,1200,2500,514.0,0,2,n,10
1368,I1368,800,1200,2400,770.0,0,0,n,10
578,I0578,800,800,200,6.0,0,1,n,3
1934,I1934,600,600,200,15.0,0,3,n,3
2680,I2680,1200,1200,100,7.0,0,2,n,3
2690,I2690,800,1200,2400,249.0,0,0,n,10
685,I0685,1200,1200,2500,502.0,0,2,n,10
3762,I3762,800,800,1200,675.0,0,1,n,10
3102,I3102,600,600,800,575.0,0,3,n,10
3368,I3368,1200,1200,2500,395.0,0,2,n,10
1076,I1076,600,600,800,479.0,0,3,n,10
1657,I1657,600,600,800,711.0,0,3,n,10
2769,I2769,800,800,1200,663.0,0,1,n,10
1010,I1010,800,1200,200,12.0,0,0,n,3
2788,I2788,800,800,200,12.0,0,1,n,3
2720,I2720,800,1200,2400,516.0,0,0,n,10
3810,I3810,600,600,800,485.0,0,3,n,10
2409,I2409,600,600,200,9.0,0,3,n,3
3386,I3386,600,600,200,10.0,0,3,n,3
1221,I1221,600,600,200,5.0,0,3,n,3
2678,I2678,800,1200,200,9.0,0,0,n,3
386,I0386,1200,1200,2500,671.0,0,2,n,10
3163,I3163,800,1200,200,8.0,0,0,n,3
3034,I3034,800,1200,200,13.0,0,0,n,3
784,I0784,800,1200,2400,385.0,0,0,n,10
391,I0391,800,1200,2400,402.0,0,0,n,10
3314,I3314,800,800,1200,377.0,0,1,n,10
646,I0646,800,800,1200,329.0,0,1,n,10
3309,I3309,800,1200,2400,568.0,0,0,n,10
2622,I2622,800,1200,2400,521.0,0,0,n,10
2863,I2863,800,1200,2400,211.0,0,0,n,10
3524,I3524,800,1200,200,10.0,0,0,n,3
1589,I1589,1200,1200,100,14.0,0,2,n,3
429,I0429,1200,1200,2500,517.0,0,2,n,10
803,I0803,800,800,200,19.0,0,1,n,3
1156,I1156,800,800,200,19.0,0,1,n,3
3512,I3512,800,1200,200,8.0,0,0,n,3
1153,I1153,600,600,200,15.0,0,3,n,3
3377,I3377,600,600,800,590.0,0,3,n,10
3312,I3312,800,800,1200,383.0,0,1,n,10
486,I0486,600,600,200,16.0,0,3,n,3
408,I0408,800,800,1200,546.0,0,1,n,10
1388,I1388,600,600,200,13.0,0,3,n,3
1713,I1713,800,1200,2400,656.0,0,0,n,10
3790,I3790,800,1200,2400,467.0,0,0,n,10
138,I0138,800,800,1200,543.0,0,1,n,10
1499,I1499,600,600,800,446.0,0,3,n,10
3277,I3277,600,600,200,17.0,0,3,n,3
2755,I2755,600,600,200,16.0,0,3,n,3
275,I0275,800,1200,200,4.0,0,0,n,3
3480,I3480,600,600,200,11.0,0,3,n,3
1520,I1520,1200,1200,2500,322.0,0,2,n,10
3466,I3466,800,800,200,10.0,0,1,n,3
975,I0975,800,1200,2400,678.0,0,0,n,10
522,I0522,600,600,800,517.0,0,3,n,10
2126,I2126,800,800,1200,561.0,0,1,n,10
779,I0779,1200,1200,100,18.0,0,2,n,3
3315,I3315,800,800,200,11.0,0,1,n,3
3641,I3641,600,600,800,164.0,0,3,n,10
467,I0467,1200,1200,2500,316.0,0,2,n,10
3341,I3341,600,600,200,16.0,0,3,n,3
3835,I3835,600,600,800,244.0,0,3,n,10
236,I0236,600,600,800,247.0,0,3,n,10
1650,I1650,600,600,200,18.0,0,3,n,3
690,I0690,800,800,200,11.0,0,1,n,3
3516,I3516,1200,1200,2500,207.0,0,2,n,10
3028,I3028,1200,1200,2500,543.0,0,2,n,10
2448,I2448,800,1200,200,5.0,0,0,n,3
3916,I3916,800,1200,200,16.0,0,0,n,3
805,I0805,600,600,800,662.0,0,3,n,10
1680,I1680,1200,1200,100,14.0,0,2,n,3
2942,I2942,800,1200,2400,613.0,0,0,n,10
3044,I3044,1200,1200,2500,580.0,0,2,n,10
2520,I2520,800,800,200,7.0,0,1,n,3
1701,I1701,1200,1200,100,13.0,0,2,n,3
2943,I2943,600,600,800,508.0,0,3,n,10
916,I0916,1200,1200,100,15.0,0,2,n,3
1513,I1513,800,1200,200,16.0,0,0,n,3
1419,I1419,600,600,200,19.0,0,3,n,3
657,I0657,800,800,200,12.0,0,1,n,3
801,I0801,800,800,1200,512.0,0,1,n,10
