id_item,length,width,height,weight,nesting_height,stackability_code,forced_orientation,max_stackability
I01,56,56,1,1,0,1,l,1
I02,61,93,1,1,0,2,l,1
I03,86,92,1,1,0,3,l,1
I04,49,99,1,1,0,4,l,1
I05,93,80,1,1,0,5,l,1
I06,88,81,1,1,0,6,l,1
I07,78,70,1,1,0,7,l,1
I08,87,42,1,1,0,8,l,1
I09,41,15,1,1,0,9,l,1
I10,76,81,1,1,0,10,l,1
I11,32,11,1,1,0,11,l,1
I12,75,98,1,1,0,12,l,1
I13,50,60,1,1,0,13,l,1
I14,27,43,1,1,0,14,l,1
I15,97,63,1,1,0,15,l,1
I16,81,65,1,1,0,16,l,1
I17,22,78,1,1,0,17,l,1
I18,88,65,1,1,0,18,l,1
I19,74,76,1,1,0,19,l,1
I20,99,95,1,1,0,20,l,1
