,id_item,length,width,height,weight,nesting_height,stackability_code,forced_orientation,max_stackability
36,I0036,800,1200,2400,205.0,0,0,n,10
3452,I3452,800,800,200,13.0,0,1,n,3
1733,I1733,800,1200,200,12.0,0,0,n,3
1771,I1771,800,1200,2400,459.0,0,0,n,10
1031,I1031,600,600,200,16.0,0,3,n,3
231,I0231,800,1200,200,10.0,0,0,n,3
577,I0577,1200,1200,100,7.0,0,2,n,3
2743,I2743,1200,1200,2500,337.0,0,2,n,10
3637,I3637,800,800,200,8.0,0,1,n,3
1945,I1945,1200,1200,2500,105.0,0,2,n,10
2695,I2695,600,600,200,11.0,0,3,n,3
301,I0301,1200,1200,2500,543.0,0,2,n,10
3775,I3775,800,800,1200,310.0,0,1,n,10
2540,I2540,600,600,800,225.0,0,3,n,10
2174,I2174,1200,1200,100,12.0,0,2,n,3
1462,I1462,600,600,800,447.0,0,3,n,10
1058,I1058,800,1200,2400,410.0,0,0,n,10
2797,I2797,1200,1200,2500,611.0,0,2,n,10
61,I0061,1200,1200,100,10.0,0,2,n,3
2687,I2687,800,1200,200,11.0,0,0,n,3
178,I0178,800,800,1200,566.0,0,1,n,10
967,I0967,1200,1200,2500,469.0,0,2,n,10
1948,I1948,600,600,200,11.0,0,3,n,3
2850,I2850,800,1200,200,16.0,0,0,n,3
3664,I3664,600,600,800,240.0,0,3,n,10
486,I0486,600,600,200,16.0,0,3,n,3
550,I0550,800,800,1200,598.0,0,1,n,10
1054,I1054,1200,1200,100,11.0,0,2,n,3
3267,I3267,800,1200,200,9.0,0,0,n,3
2679,I2679,1200,1200,100,10.0,0,2,n,3
2416,I2416,800,800,200,14.0,0,1,n,3
257,I0257,600,600,200,13.0,0,3,n,3
2633,I2633,800,1200,200,4.0,0,0,n,3
173,I0173,800,800,200,5.0,0,1,n,3
2785,I2785,600,600,200,5.0,0,3,n,3
288,I0288,1200,1200,2500,455.0,0,2,n,10
3524,I3524,800,1200,200,10.0,0,0,n,3
379,I0379,600,600,200,13.0,0,3,n,3
1128,I1128,600,600,800,437.0,0,3,n,10
2565,I2565,600,600,200,10.0,0,3,n,3
1387,I1387,800,800,1200,600.0,0,1,n,10
262,I0262,800,1200,200,11.0,0,0,n,3
2211,I2211,800,800,200,15.0,0,1,n,3
2241,I2241,800,800,1200,382.0,0,1,n,10
1421,I1421,800,800,200,13.0,0,1,n,3
1472,I1472,1200,1200,100,13.0,0,2,n,3
804,I0804,600,600,200,6.0,0,3,n,3
2746,I2746,800,1200,2400,688.0,0,0,n,10
706,I0706,800,1200,2400,625.0,0,0,n,10
3821,I3821,1200,1200,100,16.0,0,2,n,3
1217,I1217,800,800,200,17.0,0,1,n,3
1282,I1282,600,600,800,361.0,0,3,n,10
1026,I1026,800,1200,2400,542.0,0,0,n,10
1504,I1504,1200,1200,2500,293.0,0,2,n,10
1021,I1021,800,800,1200,237.0,0,1,n,10
1484,I1484,800,1200,200,11.0,0,0,n,3
303,I0303,800,800,200,6.0,0,1,n,3
2090,I2090,1200,1200,100,9.0,0,2,n,3
163,I0163,1200,1200,100,13.0,0,2,n,3
1103,I1103,600,600,800,566.0,0,3,n,10
872,I0872,800,800,200,19.0,0,1,n,3
2542,I2542,800,800,1200,539.0,0,1,n,10
1546,I1546,800,1200,200,12.0,0,0,n,3
1220,I1220,800,1200,2400,322.0,0,0,n,10
710,I0710,1200,1200,100,12.0,0,2,n,3
2325,I2325,800,800,200,6.0,0,1,n,3
3174,I3174,600,600,800,671.0,0,3,n,10
285,I0285,1200,1200,2500,210.0,0,2,n,10
2966,I2966,800,800,1200,588.0,0,1,n,10
8,I0008,800,800,1200,589.0,0,1,n,10
2200,I2200,800,800,200,16.0,0,1,n,3
1225,I1225,600,600,200,8.0,0,3,n,3
2389,I2389,800,800,1200,346.0,0,1,n,10
3843,I3843,800,800,200,13.0,0,1,n,3
2873,I2873,600,600,800,586.0,0,3,n,10
2070,I2070,1200,1200,2500,662.0,0,2,n,10
