id_item,length,width,height,weight,nesting_height,stackability_code,forced_orientation,max_stackability
I01,2,81,1,1,0,1,l,1
I02,32,70,1,1,0,2,l,1
I03,12,72,1,1,0,3,l,1
I04,37,66,1,1,0,4,l,1
I05,83,25,1,1,0,5,l,1
I06,21,99,1,1,0,6,l,1
I07,42,77,1,1,0,7,l,1
I08,88,50,1,1,0,8,l,1
I09,11,92,1,1,0,9,l,1
I10,21,67,1,1,0,10,l,1
I11,33,91,1,1,0,11,l,1
I12,39,72,1,1,0,12,l,1
I13,8,75,1,1,0,13,l,1
I14,34,78,1,1,0,14,l,1
I15,36,78,1,1,0,15,l,1
I16,7,87,1,1,0,16,l,1
I17,16,100,1,1,0,17,l,1
I18,8,46,1,1,0,18,l,1
I19,50,73,1,1,0,19,l,1
I20,37,14,1,1,0,20,l,1
I21,37,99,1,1,0,21,l,1
I22,44,89,1,1,0,22,l,1
I23,76,64,1,1,0,23,l,1
I24,28,71,1,1,0,24,l,1
I25,19,72,1,1,0,25,l,1
I26,41,90,1,1,0,26,l,1
I27,14,87,1,1,0,27,l,1
I28,81,64,1,1,0,28,l,1
I29,12,87,1,1,0,29,l,1
I30,50,99,1,1,0,30,l,1
I31,14,71,1,1,0,31,l,1
I32,98,33,1,1,0,32,l,1
I33,18,75,1,1,0,33,l,1
I34,80,22,1,1,0,34,l,1
I35,25,99,1,1,0,35,l,1
I36,23,74,1,1,0,36,l,1
I37,35,10,1,1,0,37,l,1
I38,3,70,1,1,0,38,l,1
I39,48,100,1,1,0,39,l,1
I40,11,68,1,1,0,40,l,1
I41,13,77,1,1,0,41,l,1
I42,47,68,1,1,0,42,l,1
I43,32,73,1,1,0,43,l,1
I44,11,70,1,1,0,44,l,1
I45,4,90,1,1,0,45,l,1
I46,3,75,1,1,0,46,l,1
I47,28,91,1,1,0,47,l,1
I48,28,91,1,1,0,48,l,1
I49,23,81,1,1,0,49,l,1
I50,6,76,1,1,0,50,l,1
I51,70,84,1,1,0,51,l,1
I52,36,81,1,1,0,52,l,1
I53,96,99,1,1,0,53,l,1
I54,19,70,1,1,0,54,l,1
I55,50,77,1,1,0,55,l,1
I56,6,79,1,1,0,56,l,1
I57,31,91,1,1,0,57,l,1
I58,45,11,1,1,0,58,l,1
I59,40,72,1,1,0,59,l,1
I60,37,86,1,1,0,60,l,1
