,id_item,length,width,height,weight,nesting_height,stackability_code,forced_orientation,max_stackability
5798,I46560,1600,1200,930,396.2,45,0,n,100
3116,I25297,1600,1200,930,547.3,45,0,n,100
3270,I26656,1200,1000,750,318.7,45,2,n,100
4145,I34054,1600,1200,930,313.0,45,0,n,100
1442,I11562,1200,1000,750,431.704,45,2,n,100
3494,I28467,1910,1200,1295,613.59,45,19,n,100
1485,I11880,1600,1200,930,358.48,45,0,n,100
1628,I12813,1600,1200,930,396.2,45,0,n,100
1638,I12864,1600,1200,750,323.7,45,0,n,100
4435,I36259,1600,1200,930,438.4,45,0,n,100
4946,I39742,1800,1200,1350,820.48,45,9,n,100
1831,I14437,1600,1200,930,438.4,45,0,n,100
3691,I29695,1800,1400,1020,303.45,45,11,n,100
5686,I45676,1800,1200,1350,820.48,45,9,n,100
2883,I23053,1200,1000,1155,366.75,0,1,n,100
2558,I20784,1600,1200,930,396.2,45,0,n,100
210,I01755,1600,1200,930,438.4,45,0,n,100
1305,I10453,1600,1200,930,546.3,45,0,n,100
2470,I19992,1600,1200,750,323.7,45,0,n,100
5171,I41483,1600,1200,930,370.78,45,0,n,100
3750,I30265,1600,1200,545,338.52,45,0,n,100
2659,I21547,1600,1200,750,323.7,45,0,n,100
4661,I37655,1600,1200,1350,303.92,45,0,n,100
4650,I37513,1600,1200,930,364.84,45,0,n,100
1941,I15356,1600,1200,930,356.2,45,0,n,100
3699,I29726,1600,1200,930,356.2,45,0,n,100
3318,I26975,1600,1200,930,313.0,45,0,n,100
775,I06073,1800,1400,1020,303.45,45,11,n,100
1226,I10001,1600,1200,930,356.2,45,0,n,100
4236,I34623,1910,1200,1295,613.59,45,19,n,100
445,I03366,1600,1200,930,307.13,45,0,n,100
2668,I21590,1800,1200,1350,820.48,45,9,n,100
2919,I23432,1600,1200,1350,303.92,45,0,n,100
3689,I29693,1800,1400,1020,303.45,45,11,n,100
5951,I47887,1200,1000,975,336.7,45,2,n,100
3711,I29827,1600,1200,930,607.6,45,0,n,100
3553,I28783,1600,1200,975,460.0,45,0,n,100
1110,I08868,1800,1400,1020,303.45,45,11,n,100
2984,I23861,1200,1000,545,729.5,45,2,n,100
2482,I20127,1600,1200,930,356.2,45,0,n,100
4232,I34619,1910,1200,1295,613.59,45,19,n,100
1287,I10344,1600,1200,930,370.78,45,0,n,100
5045,I40379,1800,1400,1020,303.45,45,11,n,100
413,I03188,1600,1200,930,307.13,45,0,n,100
892,I06817,1910,1200,1295,613.59,45,19,n,100
320,I02335,1200,1000,930,345.29,45,2,n,100
5711,I45881,1200,1000,975,401.2,45,2,n,100
5585,I44999,1600,1200,1350,303.92,45,0,n,100
525,I03962,1600,1200,1350,303.92,45,0,n,100
886,I06811,1910,1200,1295,613.59,45,19,n,100
6201,I49863,1600,1200,930,364.84,45,0,n,100
2539,I20680,1800,1200,1350,820.48,45,9,n,100
2578,I20948,1600,1200,930,356.56,45,0,n,100
3910,I31854,1600,1200,930,454.873,45,0,n,100
811,I06295,1600,1200,975,460.0,45,0,n,100
4848,I38932,2000,1200,2350,367.608,45,22,n,100
857,I06660,1800,1400,1020,303.45,45,11,n,100
5936,I47805,1910,1200,1295,613.59,45,19,n,100
5077,I40602,1600,1200,930,784.6,45,0,n,100
5834,I46824,1200,1000,750,431.704,45,2,n,100
1919,I15066,1600,1200,930,387.3,45,0,n,100
763,I05932,1200,1000,545,526.75,45,2,n,100
3476,I28449,1910,1200,1295,613.59,45,19,n,100
309,I02219,1600,1200,930,663.22,45,0,n,100
6262,I50512,1600,1200,930,356.2,45,0,n,100
5006,I40140,1200,1000,545,729.5,45,2,n,100
2670,I21618,1600,1200,930,313.0,45,0,n,100
4320,I35353,1600,1200,930,370.78,45,0,n,100
1820,I14311,1200,1000,930,414.14,45,2,n,100
205,I01735,1600,1200,930,663.22,45,0,n,100
690,I05086,1600,1200,930,784.6,45,0,n,100
4905,I39424,1600,1200,930,356.2,45,0,n,100
1114,I08913,1600,1200,930,356.56,45,0,n,100
4858,I38948,2000,1200,2350,367.608,45,22,n,100
3796,I30785,1600,1200,930,438.4,45,0,n,100
824,I06365,1600,1200,930,370.78,45,0,n,100
5905,I47632,1600,1200,750,323.7,45,0,n,100
3247,I26540,1600,1200,930,356.2,45,0,n,100
1966,I15475,1200,1000,975,336.7,45,2,n,100
3397,I27708,1600,1200,930,830.32,45,0,n,100
20,I00276,1200,1000,930,617.24,45,2,n,100
243,I01972,1800,1400,1020,303.45,45,11,n,100
4442,I36270,1200,1000,750,318.7,45,2,n,100
5768,I46233,1600,1200,750,323.7,45,0,n,100
