id_item,length,width,height,weight,nesting_height,stackability_code,forced_orientation,max_stackability
I01,277,242,1,1,0,1,l,1
I02,233,177,1,1,0,2,l,1
I03,182,216,1,1,0,3,l,1
I04,147,134,1,1,0,4,l,1
I05,213,127,1,1,0,5,l,1
I06,315,212,1,1,0,6,l,1
I07,261,175,1,1,0,7,l,1
I08,210,281,1,1,0,8,l,1
I09,243,256,1,1,0,9,l,1
I10,159,314,1,1,0,10,l,1
I11,217,147,1,1,0,11,l,1
I12,260,349,1,1,0,12,l,1
I13,222,199,1,1,0,13,l,1
I14,296,127,1,1,0,14,l,1
I15,263,302,1,1,0,15,l,1
I16,226,250,1,1,0,16,l,1
I17,264,344,1,1,0,17,l,1
I18,237,179,1,1,0,18,l,1
I19,245,137,1,1,0,19,l,1
I20,137,328,1,1,0,20,l,1
I21,321,154,1,1,0,21,l,1
I22,200,174,1,1,0,22,l,1
I23,270,128,1,1,0,23,l,1
I24,299,179,1,1,0,24,l,1
I25,165,370,1,1,0,25,l,1
I26,198,182,1,1,0,26,l,1
I27,155,295,1,1,0,27,l,1
I28,278,219,1,1,0,28,l,1
I29,184,155,1,1,0,29,l,1
I30,187,270,1,1,0,30,l,1
I31,208,293,1,1,0,31,l,1
I32,261,204,1,1,0,32,l,1
I33,344,168,1,1,0,33,l,1
I34,213,135,1,1,0,34,l,1
I35,362,162,1,1,0,35,l,1
I36,362,374,1,1,0,36,l,1
I37,237,322,1,1,0,37,l,1
I38,281,308,1,1,0,38,l,1
I39,155,344,1,1,0,39,l,1
I40,210,163,1,1,0,40,l,1
I41,325,225,1,1,0,41,l,1
I42,360,225,1,1,0,42,l,1
I43,346,347,1,1,0,43,l,1
I44,131,144,1,1,0,44,l,1
I45,284,284,1,1,0,45,l,1
I46,262,228,1,1,0,46,l,1
I47,146,178,1,1,0,47,l,1
I48,254,164,1,1,0,48,l,1
I49,332,238,1,1,0,49,l,1
I50,313,304,1,1,0,50,l,1
