id_item,length,width,height,weight,nesting_height,stackability_code,forced_orientation,max_stackability
I0,15,18,17,0,0,0,n,100
I1,15,18,17,0,0,0,n,100
I2,15,18,17,0,0,0,n,100
I3,15,18,17,0,0,0,n,100
I4,15,18,17,0,0,0,n,100
I5,15,18,17,0,0,0,n,100
I6,15,18,17,0,0,0,n,100
I7,15,18,17,0,0,0,n,100
I8,15,18,17,0,0,0,n,100
I9,15,18,17,0,0,0,n,100
I10,15,18,17,0,0,0,n,100
I11,15,18,17,0,0,0,n,100
I12,15,18,17,0,0,0,n,100
I13,15,18,17,0,0,0,n,100
I14,15,18,17,0,0,0,n,100
I15,15,18,17,0,0,0,n,100
I16,15,18,17,0,0,0,n,100
I17,15,18,17,0,0,0,n,100
I18,15,18,17,0,0,0,n,100
I19,15,18,17,0,0,0,n,100
I20,15,18,17,0,0,0,n,100
I21,15,18,17,0,0,0,n,100
I22,15,18,17,0,0,0,n,100
I23,15,18,17,0,0,0,n,100
I24,15,18,17,0,0,0,n,100
I25,15,18,17,0,0,0,n,100
I26,15,18,17,0,0,0,n,100
I27,15,18,17,0,0,0,n,100
I28,15,18,17,0,0,0,n,100
I29,15,18,17,0,0,0,n,100
I30,15,18,17,0,0,0,n,100
I31,15,18,17,0,0,0,n,100
I32,15,18,17,0,0,0,n,100
I33,15,18,17,0,0,0,n,100
I34,15,18,17,0,0,0,n,100
I35,11,14,11,0,0,1,n,100
I36,11,14,11,0,0,1,n,100
I37,11,14,11,0,0,1,n,100
I38,11,14,11,0,0,1,n,100
I39,11,14,11,0,0,1,n,100
I40,11,14,11,0,0,1,n,100
I41,11,14,11,0,0,1,n,100
I42,11,14,11,0,0,1,n,100
I43,11,14,11,0,0,1,n,100
I44,11,14,11,0,0,1,n,100
I45,11,14,11,0,0,1,n,100
I46,11,14,11,0,0,1,n,100
I47,11,14,11,0,0,1,n,100
I48,11,14,11,0,0,1,n,100
I49,11,14,11,0,0,1,n,100
I50,11,14,11,0,0,1,n,100
I51,11,14,11,0,0,1,n,100
I52,11,14,11,0,0,1,n,100
I53,11,14,11,0,0,1,n,100
I54,11,14,11,0,0,1,n,100
I55,11,14,11,0,0,1,n,100
I56,11,14,11,0,0,1,n,100
I57,11,14,11,0,0,1,n,100
I58,11,14,11,0,0,1,n,100
I59,11,14,11,0,0,1,n,100
I60,11,14,11,0,0,1,n,100
I61,11,14,11,0,0,1,n,100
I62,11,14,11,0,0,1,n,100
I63,11,14,11,0,0,1,n,100
I64,11,14,11,0,0,1,n,100
I65,24,16,15,0,0,2,n,100
I66,24,16,15,0,0,2,n,100
I67,24,16,15,0,0,2,n,100
I68,24,16,15,0,0,2,n,100
I69,24,16,15,0,0,2,n,100
I70,24,16,15,0,0,2,n,100
I71,24,16,15,0,0,2,n,100
I72,24,16,15,0,0,2,n,100
I73,24,16,15,0,0,2,n,100
I74,24,16,15,0,0,2,n,100
I75,24,16,15,0,0,2,n,100
I76,24,16,15,0,0,2,n,100
I77,24,16,15,0,0,2,n,100
I78,24,16,15,0,0,2,n,100
I79,24,16,15,0,0,2,n,100
I80,24,16,15,0,0,2,n,100
I81,24,16,15,0,0,2,n,100
I82,24,16,15,0,0,2,n,100
I83,24,16,15,0,0,2,n,100
I84,24,16,15,0,0,2,n,100
I85,24,16,15,0,0,2,n,100
I86,24,16,15,0,0,2,n,100
I87,24,16,15,0,0,2,n,100
I88,24,16,15,0,0,2,n,100
I89,24,16,15,0,0,2,n,100
