,id_item,length,width,height,weight,nesting_height,stackability_code,forced_orientation,max_stackability
12,I12,950,800,1100,100,100,0,n,100
46,I46,800,1200,800,200,100,1,n,100
28,I28,800,1200,800,200,100,1,n,100
15,I15,950,800,1100,100,100,0,n,100
9,I09,950,800,1100,100,100,0,n,100
31,I31,800,1200,800,100,100,1,n,100
35,I35,800,1200,800,200,100,1,n,100
48,I48,800,1200,800,200,100,1,n,100
30,I30,800,1200,800,100,100,1,n,100
0,I00,950,800,1100,100,100,0,n,100
17,I17,950,800,1100,100,100,0,n,100
2,I02,950,800,1100,100,100,0,n,100
14,I14,950,800,1100,200,100,0,n,100
10,I10,950,800,1100,100,100,0,n,100
26,I26,800,1200,800,100,100,1,n,100
42,I42,800,1200,800,200,100,1,n,100
27,I27,800,1200,800,200,100,1,n,100
37,I37,800,1200,800,200,100,1,n,100
1,I01,950,800,1100,200,100,0,n,100
