id_item,length,width,height,weight,nesting_height,stackability_code,forced_orientation,max_stackability
I01,63,47,1,1,0,1,l,1
I02,100,57,1,1,0,2,l,1
I03,49,51,1,1,0,3,l,1
I04,64,17,1,1,0,4,l,1
I05,36,79,1,1,0,5,l,1
I06,87,92,1,1,0,6,l,1
I07,71,44,1,1,0,7,l,1
I08,78,58,1,1,0,8,l,1
I09,31,89,1,1,0,9,l,1
I10,84,27,1,1,0,10,l,1
I11,26,93,1,1,0,11,l,1
I12,81,42,1,1,0,12,l,1
I13,2,65,1,1,0,13,l,1
I14,80,83,1,1,0,14,l,1
I15,37,51,1,1,0,15,l,1
I16,27,59,1,1,0,16,l,1
I17,40,29,1,1,0,17,l,1
I18,98,16,1,1,0,18,l,1
I19,57,9,1,1,0,19,l,1
I20,5,31,1,1,0,20,l,1
