id_item,length,width,height,weight,nesting_height,stackability_code,forced_orientation,max_stackability
I0,6,8,11,1,0,0,n,100
I1,6,8,11,1,0,0,n,100
I2,6,8,11,1,0,0,n,100
I3,6,8,11,1,0,0,n,100
I4,6,8,11,1,0,0,n,100
I5,6,8,11,1,0,0,n,100
I6,6,8,11,1,0,0,n,100
I7,6,8,11,1,0,0,n,100
I8,6,8,11,1,0,0,n,100
I9,6,8,11,1,0,0,n,100
I10,6,8,11,1,0,0,n,100
I11,6,8,11,1,0,0,n,100
I12,6,8,11,1,0,0,n,100
I13,6,8,11,1,0,0,n,100
I14,6,8,11,1,0,0,n,100
I15,6,8,11,1,0,0,n,100
I16,6,8,11,1,0,0,n,100
I17,6,8,11,1,0,0,n,100
I18,6,8,11,1,0,0,n,100
I19,6,8,11,1,0,0,n,100
I20,5,15,9,1,0,1,n,100
I21,5,15,9,1,0,1,n,100
I22,5,15,9,1,0,1,n,100
I23,5,15,9,1,0,1,n,100
I24,5,15,9,1,0,1,n,100
I25,5,15,9,1,0,1,n,100
I26,5,15,9,1,0,1,n,100
I27,5,15,9,1,0,1,n,100
I28,5,15,9,1,0,1,n,100
I29,5,15,9,1,0,1,n,100
I30,5,15,9,1,0,1,n,100
I31,5,15,9,1,0,1,n,100
I32,5,15,9,1,0,1,n,100
I33,5,15,9,1,0,1,n,100
I34,5,15,9,1,0,1,n,100
I35,5,15,9,1,0,1,n,100
I36,5,15,9,1,0,1,n,100
I37,4,13,7,1,0,2,n,100
I38,4,13,7,1,0,2,n,100
I39,4,13,7,1,0,2,n,100
I40,4,13,7,1,0,2,n,100
I41,4,13,7,1,0,2,n,100
I42,4,13,7,1,0,2,n,100
I43,4,13,7,1,0,2,n,100
I44,4,13,7,1,0,2,n,100
I45,4,13,7,1,0,2,n,100
I46,4,13,7,1,0,2,n,100
I47,4,13,7,1,0,2,n,100
I48,4,13,7,1,0,2,n,100
I49,4,13,7,1,0,2,n,100
I50,12,13,8,1,0,3,n,100
I51,12,13,8,1,0,3,n,100
I52,12,13,8,1,0,3,n,100
I53,12,13,8,1,0,3,n,100
I54,12,13,8,1,0,3,n,100
I55,12,13,8,1,0,3,n,100
I56,12,13,8,1,0,3,n,100
I57,12,13,8,1,0,3,n,100
I58,12,13,8,1,0,3,n,100
I59,12,13,8,1,0,3,n,100
I60,12,13,8,1,0,3,n,100
I61,12,13,8,1,0,3,n,100
I62,12,13,8,1,0,3,n,100
I63,12,13,8,1,0,3,n,100
I64,12,13,8,1,0,3,n,100
I65,12,13,8,1,0,3,n,100
I66,12,13,8,1,0,3,n,100
I67,12,13,8,1,0,3,n,100
I68,12,13,8,1,0,3,n,100
I69,12,13,8,1,0,3,n,100
I70,12,13,8,1,0,3,n,100
I71,12,13,8,1,0,3,n,100
I72,12,13,8,1,0,3,n,100
I73,12,13,8,1,0,3,n,100
I74,10,14,11,1,0,4,n,100
I75,10,14,11,1,0,4,n,100
I76,10,14,11,1,0,4,n,100
I77,10,14,11,1,0,4,n,100
I78,10,14,11,1,0,4,n,100
I79,10,14,11,1,0,4,n,100
I80,10,14,11,1,0,4,n,100
I81,10,14,11,1,0,4,n,100
I82,10,14,11,1,0,4,n,100
I83,10,14,11,1,0,4,n,100
I84,10,14,11,1,0,4,n,100
I85,10,14,11,1,0,4,n,100
I86,10,14,11,1,0,4,n,100
I87,10,14,11,1,0,4,n,100
I88,10,14,11,1,0,4,n,100
I89,10,14,11,1,0,4,n,100
I90,10,14,11,1,0,4,n,100
I91,10,14,11,1,0,4,n,100
I92,10,14,11,1,0,4,n,100
I93,10,14,11,1,0,4,n,100
I94,10,14,11,1,0,4,n,100
