id_item,length,width,height,weight,nesting_height,stackability_code,forced_orientation,max_stackability
I01,1,22,1,1,0,1,l,1
I02,57,86,1,1,0,2,l,1
I03,3,8,1,1,0,3,l,1
I04,3,8,1,1,0,4,l,1
I05,30,6,1,1,0,5,l,1
I06,30,6,1,1,0,6,l,1
I07,56,72,1,1,0,7,l,1
I08,79,77,1,1,0,8,l,1
I09,14,15,1,1,0,9,l,1
I10,6,2,1,1,0,10,l,1
I11,74,84,1,1,0,11,l,1
I12,12,30,1,1,0,12,l,1
I13,37,33,1,1,0,13,l,1
I14,97,11,1,1,0,14,l,1
I15,69,44,1,1,0,15,l,1
I16,22,74,1,1,0,16,l,1
I17,45,31,1,1,0,17,l,1
I18,44,44,1,1,0,18,l,1
I19,12,20,1,1,0,19,l,1
I20,19,4,1,1,0,20,l,1
I21,7,13,1,1,0,21,l,1
I22,46,41,1,1,0,22,l,1
I23,30,8,1,1,0,23,l,1
I24,27,7,1,1,0,24,l,1
I25,10,50,1,1,0,25,l,1
I26,9,7,1,1,0,26,l,1
I27,46,21,1,1,0,27,l,1
I28,16,11,1,1,0,28,l,1
I29,36,20,1,1,0,29,l,1
I30,50,18,1,1,0,30,l,1
I31,28,47,1,1,0,31,l,1
I32,13,28,1,1,0,32,l,1
I33,23,3,1,1,0,33,l,1
I34,3,93,1,1,0,34,l,1
I35,70,85,1,1,0,35,l,1
I36,21,6,1,1,0,36,l,1
I37,22,46,1,1,0,37,l,1
I38,77,25,1,1,0,38,l,1
I39,26,35,1,1,0,39,l,1
I40,41,46,1,1,0,40,l,1
I41,33,2,1,1,0,41,l,1
I42,43,80,1,1,0,42,l,1
I43,42,46,1,1,0,43,l,1
I44,23,48,1,1,0,44,l,1
I45,5,19,1,1,0,45,l,1
I46,31,28,1,1,0,46,l,1
I47,20,79,1,1,0,47,l,1
I48,77,11,1,1,0,48,l,1
I49,39,48,1,1,0,49,l,1
I50,30,98,1,1,0,50,l,1
I51,10,4,1,1,0,51,l,1
I52,22,36,1,1,0,52,l,1
I53,34,38,1,1,0,53,l,1
I54,94,28,1,1,0,54,l,1
I55,61,100,1,1,0,55,l,1
I56,39,23,1,1,0,56,l,1
I57,42,93,1,1,0,57,l,1
I58,14,80,1,1,0,58,l,1
I59,25,71,1,1,0,59,l,1
I60,17,21,1,1,0,60,l,1
I61,11,68,1,1,0,61,l,1
I62,48,25,1,1,0,62,l,1
I63,99,77,1,1,0,63,l,1
I64,7,32,1,1,0,64,l,1
I65,41,30,1,1,0,65,l,1
I66,44,41,1,1,0,66,l,1
I67,36,9,1,1,0,67,l,1
I68,72,3,1,1,0,68,l,1
I69,33,17,1,1,0,69,l,1
I70,2,18,1,1,0,70,l,1
I71,34,67,1,1,0,71,l,1
I72,23,37,1,1,0,72,l,1
I73,37,16,1,1,0,73,l,1
I74,21,8,1,1,0,74,l,1
I75,96,7,1,1,0,75,l,1
I76,48,87,1,1,0,76,l,1
I77,3,26,1,1,0,77,l,1
I78,67,9,1,1,0,78,l,1
I79,76,23,1,1,0,79,l,1
I80,35,38,1,1,0,80,l,1
I81,30,48,1,1,0,81,l,1
I82,45,21,1,1,0,82,l,1
I83,48,1,1,1,0,83,l,1
I84,89,7,1,1,0,84,l,1
I85,79,32,1,1,0,85,l,1
I86,99,95,1,1,0,86,l,1
I87,43,41,1,1,0,87,l,1
I88,44,37,1,1,0,88,l,1
I89,20,27,1,1,0,89,l,1
I90,16,87,1,1,0,90,l,1
I91,49,42,1,1,0,91,l,1
I92,15,29,1,1,0,92,l,1
I93,32,35,1,1,0,93,l,1
I94,43,29,1,1,0,94,l,1
I95,18,5,1,1,0,95,l,1
I96,99,82,1,1,0,96,l,1
I97,6,3,1,1,0,97,l,1
I98,33,38,1,1,0,98,l,1
I99,47,30,1,1,0,99,l,1
I100,44,47,1,1,0,100,l,1
