id_item,length,width,height,weight,nesting_height,stackability_code,forced_orientation,max_stackability
I0001,8,6,1,1,0,2,n,1
I0002,11,4,1,1,0,3,n,1
I0003,10,3,1,1,0,4,n,1
I0004,4,7,1,1,0,5,n,1
I0005,12,6,1,1,0,6,n,1
I0006,11,6,1,1,0,7,n,1
I0007,12,8,1,1,0,8,n,1
I0008,3,6,1,1,0,9,n,1
I0009,4,3,1,1,0,10,n,1
I0010,3,8,1,1,0,11,n,1
I0011,9,1,1,1,0,12,n,1
I0012,1,3,1,1,0,13,n,1
I0013,8,6,1,1,0,14,n,1
I0014,11,3,1,1,0,15,n,1
I0015,11,1,1,1,0,16,n,1
I0016,9,8,1,1,0,17,n,1
I0017,9,1,1,1,0,18,n,1
I0018,11,5,1,1,0,19,n,1
I0019,1,7,1,1,0,20,n,1
I0020,7,8,1,1,0,21,n,1
I0021,10,3,1,1,0,22,n,1
I0022,2,8,1,1,0,23,n,1
I0023,8,3,1,1,0,24,n,1
I0024,7,3,1,1,0,25,n,1
I0025,8,4,1,1,0,26,n,1
I0026,2,7,1,1,0,27,n,1
I0027,12,7,1,1,0,28,n,1
I0028,1,2,1,1,0,29,n,1
I0029,3,8,1,1,0,30,n,1
I0030,1,1,1,1,0,31,n,1
I0031,12,7,1,1,0,32,n,1
I0032,3,4,1,1,0,33,n,1
I0033,8,4,1,1,0,34,n,1
I0034,11,5,1,1,0,35,n,1
I0035,5,6,1,1,0,36,n,1
I0036,8,8,1,1,0,37,n,1
I0037,4,1,1,1,0,38,n,1
I0038,10,3,1,1,0,39,n,1
I0039,12,7,1,1,0,40,n,1
I0040,12,3,1,1,0,41,n,1
I0041,10,7,1,1,0,42,n,1
I0042,5,4,1,1,0,43,n,1
I0043,3,2,1,1,0,44,n,1
I0044,7,7,1,1,0,45,n,1
I0045,11,8,1,1,0,46,n,1
I0046,10,5,1,1,0,47,n,1
I0047,4,7,1,1,0,48,n,1
I0048,5,4,1,1,0,49,n,1
I0049,2,3,1,1,0,50,n,1
I0050,3,3,1,1,0,51,n,1
I0051,8,3,1,1,0,52,n,1
I0052,11,4,1,1,0,53,n,1
I0053,8,1,1,1,0,54,n,1
I0054,8,7,1,1,0,55,n,1
I0055,6,5,1,1,0,56,n,1
I0056,8,5,1,1,0,57,n,1
I0057,4,8,1,1,0,58,n,1
I0058,8,8,1,1,0,59,n,1
I0059,7,2,1,1,0,60,n,1
I0060,6,2,1,1,0,61,n,1
I0061,9,2,1,1,0,62,n,1
I0062,7,6,1,1,0,63,n,1
I0063,1,5,1,1,0,64,n,1
I0064,5,2,1,1,0,65,n,1
I0065,11,4,1,1,0,66,n,1
I0066,11,3,1,1,0,67,n,1
I0067,3,1,1,1,0,68,n,1
I0068,9,2,1,1,0,69,n,1
I0069,11,7,1,1,0,70,n,1
I0070,10,4,1,1,0,71,n,1
I0071,5,4,1,1,0,72,n,1
I0072,11,2,1,1,0,73,n,1
I0073,7,3,1,1,0,74,n,1
I0074,12,6,1,1,0,75,n,1
I0075,11,5,1,1,0,76,n,1
I0076,2,6,1,1,0,77,n,1
I0077,10,4,1,1,0,78,n,1
I0078,10,4,1,1,0,79,n,1
I0079,1,3,1,1,0,80,n,1
I0080,2,4,1,1,0,81,n,1
I0081,5,6,1,1,0,82,n,1
I0082,11,1,1,1,0,83,n,1
I0083,1,1,1,1,0,84,n,1
I0084,7,7,1,1,0,85,n,1
I0085,3,8,1,1,0,86,n,1
I0086,10,8,1,1,0,87,n,1
I0087,4,7,1,1,0,88,n,1
I0088,7,6,1,1,0,89,n,1
I0089,9,5,1,1,0,90,n,1
I0090,5,2,1,1,0,91,n,1
I0091,7,3,1,1,0,92,n,1
I0092,11,6,1,1,0,93,n,1
I0093,9,7,1,1,0,94,n,1
I0094,7,6,1,1,0,95,n,1
I0095,9,6,1,1,0,96,n,1
I0096,4,2,1,1,0,97,n,1
I0097,4,6,1,1,0,98,n,1
I0098,3,1,1,1,0,99,n,1
I0099,12,4,1,1,0,100,n,1
I0100,4,2,1,1,0,101,n,1
I0101,9,5,1,1,0,102,n,1
I0102,6,7,1,1,0,103,n,1
I0103,2,1,1,1,0,104,n,1
I0104,6,5,1,1,0,105,n,1
I0105,11,4,1,1,0,106,n,1
I0106,4,2,1,1,0,107,n,1
I0107,8,6,1,1,0,108,n,1
I0108,1,6,1,1,0,109,n,1
I0109,5,5,1,1,0,110,n,1
I0110,5,5,1,1,0,111,n,1
I0111,10,5,1,1,0,112,n,1
I0112,11,8,1,1,0,113,n,1
I0113,2,6,1,1,0,114,n,1
I0114,1,5,1,1,0,115,n,1
I0115,6,3,1,1,0,116,n,1
I0116,11,5,1,1,0,117,n,1
I0117,9,6,1,1,0,118,n,1
I0118,8,4,1,1,0,119,n,1
I0119,12,7,1,1,0,120,n,1
I0120,8,3,1,1,0,121,n,1
