,id_item,length,width,height,weight,nesting_height,stackability_code,forced_orientation,max_stackability
2152,I13823,1800,1200,930,249.0,45,9,n,100
268,I00268,1600,1200,930,149.212,45,0,n,100
2479,I24498,2030,1530,1350,245.36,45,13,n,100
1670,I07602,2050,1550,1450,215.582,45,7,n,100
213,I00213,1200,1000,459,72.7,0,1,n,100
2340,I18180,1910,1200,1295,613.59,45,19,n,100
1394,I05093,1900,1200,750,177.104,45,6,n,100
214,I00214,1600,1200,750,155.64,45,0,n,100
2573,I29117,2000,1200,2350,367.608,45,22,n,100
2247,I15379,1800,1200,1350,820.48,45,9,n,100
897,I02347,2350,1000,950,286.656,45,4,n,100
440,I00440,1200,1000,975,142.59,45,2,n,100
1507,I05789,2200,1600,1450,258.56,45,14,n,100
573,I00861,780,570,478,100.96,47,8,w,4
2600,I34610,1910,1200,1295,613.59,45,19,n,100
1068,I03184,2050,1550,1450,215.582,45,7,n,100
1877,I10036,1800,1200,930,249.0,45,9,n,100
492,I00492,1600,1200,975,177.76,45,0,n,100
884,I02329,2050,1550,1450,215.582,45,7,n,100
965,I02761,2350,1000,950,272.592,45,4,n,100
2283,I16219,2200,1600,1450,258.56,45,14,n,100
321,I00321,2350,1000,950,286.656,45,4,n,100
1512,I05859,780,570,478,101.52,47,8,w,4
1561,I06562,1900,1200,750,177.104,45,6,n,100
2518,I28458,1910,1200,1295,613.59,45,19,n,100
259,I00259,1200,1000,975,129.0,45,2,n,100
775,I01692,2350,1000,950,271.36,45,4,n,100
1777,I08896,2200,1600,1450,258.56,45,14,n,100
310,I00310,2350,1000,950,286.656,45,4,n,100
1612,I06867,2050,1550,1450,215.582,45,7,n,100
756,I01589,2000,1200,545,408.88,45,5,n,100
1398,I05097,1900,1200,750,177.104,45,6,n,100
1219,I04130,1800,1200,930,249.0,45,9,n,100
368,I00368,1800,1400,1020,201.008,45,11,n,3
723,I01492,1800,1400,1020,201.008,45,11,n,3
1499,I05761,780,570,478,100.96,47,8,w,4
1921,I10390,2050,1550,1450,215.582,45,7,n,100
2056,I11970,780,570,478,81.72,47,8,w,4
396,I00396,1400,1200,1450,179.4,45,12,n,100
845,I02200,2030,1530,1350,245.36,45,13,n,100
813,I01991,1910,1200,1295,613.59,45,19,n,100
1080,I03262,2350,1000,950,286.656,45,4,n,100
91,I00091,1900,1200,750,177.104,45,6,n,100
1599,I06820,1910,1200,1295,613.59,45,19,n,100
257,I00257,1200,1000,975,129.0,45,2,n,100
1147,I03720,1800,1400,1020,303.45,45,11,n,100
1827,I09437,2000,1200,2350,367.608,45,22,n,100
576,I00864,780,570,478,100.96,47,8,w,4
1743,I08534,2050,1550,1450,215.582,45,7,n,100
1461,I05516,1400,1200,1450,179.4,45,12,n,100
465,I00465,2200,1600,1450,258.56,45,14,n,100
719,I01488,1800,1400,1020,201.008,45,11,n,3
799,I01970,1800,1400,1020,303.45,45,11,n,100
1075,I03249,2350,1000,950,271.36,45,4,n,100
1113,I03396,2000,1200,545,408.88,45,5,n,100
745,I01538,2050,1550,1450,215.582,45,7,n,100
1257,I04196,1800,1400,1020,201.008,45,11,n,3
487,I00487,1600,1200,750,323.7,45,0,n,100
2538,I28478,1910,1200,1295,613.59,45,19,n,100
1841,I09516,2200,1600,1450,258.56,45,14,n,100
2637,I38716,2000,1200,2350,367.608,45,22,n,100
302,I00302,1600,1200,930,149.322,45,0,n,100
2429,I21489,1910,1200,1295,613.59,45,19,n,100
1170,I03844,1400,1200,1450,179.4,45,12,n,100
217,I00217,1200,1000,975,139.98,45,2,n,100
2327,I17894,2030,1530,1350,245.36,45,13,n,100
572,I00860,780,570,478,100.96,47,8,w,4
2337,I18177,1910,1200,1295,613.59,45,19,n,100
2235,I15241,2200,1600,1450,258.56,45,14,n,100
763,I01659,1400,1200,1450,179.4,45,12,n,100
736,I01521,2350,1000,950,271.36,45,4,n,100
1234,I04152,1800,1400,1020,201.008,45,11,n,3
235,I00235,1600,1200,975,187.72,45,0,n,100
2003,I11354,1900,1200,750,177.104,45,6,n,100
1693,I07713,2000,1200,2350,367.608,45,22,n,100
143,I00143,1600,1200,930,313.0,45,0,n,100
1198,I04093,2350,1000,950,271.36,45,4,n,100
1195,I04032,2350,1000,950,272.592,45,4,n,100
811,I01989,1910,1200,1295,613.59,45,19,n,100
1020,I03121,1400,1200,1450,179.4,45,12,n,100
1400,I05099,1900,1200,750,177.104,45,6,n,100
1304,I04488,2350,1000,950,271.36,45,4,n,100
1245,I04163,1800,1400,1020,201.008,45,11,n,3
950,I02708,1400,1200,1450,179.4,45,12,n,100
247,I00247,1600,1200,930,149.322,45,0,n,100
879,I02324,2050,1550,1450,215.582,45,7,n,100
2620,I38068,2000,1200,545,408.88,45,5,n,100
1443,I05350,1800,1400,1020,303.45,45,11,n,100
1888,I10073,2000,1200,2350,367.608,45,22,n,100
1993,I11337,2030,1530,1350,245.36,45,13,n,100
1679,I07635,780,570,478,82.32,47,8,w,4
46,I00046,1200,1000,359,39.8,0,1,n,100
1732,I08523,780,570,478,160.56,47,8,w,4
