id_item,length,width,height,weight,nesting_height,stackability_code,forced_orientation,max_stackability
I01,18,30,1,1,0,1,l,1
I02,13,5,1,1,0,2,l,1
I03,33,19,1,1,0,3,l,1
I04,17,22,1,1,0,4,l,1
I05,18,9,1,1,0,5,l,1
I06,34,24,1,1,0,6,l,1
I07,1,16,1,1,0,7,l,1
I08,9,15,1,1,0,8,l,1
I09,19,31,1,1,0,9,l,1
I10,4,11,1,1,0,10,l,1
I11,19,23,1,1,0,11,l,1
I12,24,4,1,1,0,12,l,1
I13,27,9,1,1,0,13,l,1
I14,13,33,1,1,0,14,l,1
I15,13,15,1,1,0,15,l,1
I16,34,9,1,1,0,16,l,1
I17,27,10,1,1,0,17,l,1
I18,22,28,1,1,0,18,l,1
I19,26,11,1,1,0,19,l,1
I20,25,25,1,1,0,20,l,1
