,id_item,length,width,height,weight,nesting_height,stackability_code,forced_orientation,max_stackability
434,I0434,800,500,615,278.0,100,1,n,3
4044,I4044,800,460,615,191.0,100,0,n,3
1819,I1819,800,460,615,159.0,100,0,n,3
5004,I5004,1200,800,615,355.0,100,4,n,4
4570,I4570,800,460,615,459.0,100,0,n,3
4416,I4416,1000,800,615,313.0,100,3,n,4
257,I0257,1200,1000,615,444.0,100,6,n,4
2808,I2808,1200,800,615,0.0,100,4,n,4
976,I0976,800,500,615,232.0,100,1,n,3
5756,I5756,1500,800,615,0.0,100,5,n,4
756,I0756,1500,800,615,413.0,100,5,n,4
1939,I1939,800,460,615,0.0,100,0,n,3
4594,I4594,800,500,615,247.0,100,1,l,3
2297,I2297,800,600,615,325.0,100,2,n,3
4996,I4996,1500,1000,615,260.0,100,7,n,4
2759,I2759,800,460,615,205.0,100,0,n,3
5595,I5595,800,600,615,187.0,100,2,l,3
5190,I5190,800,500,615,268.0,100,1,n,3
6448,I6448,1000,800,615,442.0,100,3,w,4
5416,I5416,1200,1000,615,390.0,100,6,n,4
329,I0329,1000,800,615,0.0,100,3,n,4
1909,I1909,1200,800,615,305.0,100,4,n,4
52,I0052,1200,800,615,275.0,100,4,n,4
3818,I3818,1500,800,615,140.0,100,5,l,4
3816,I3816,1500,800,615,0.0,100,5,n,4
4120,I4120,1500,1000,615,0.0,100,7,w,4
5381,I5381,1000,800,615,167.0,100,3,n,4
276,I0276,1000,800,615,136.0,100,3,n,4
3781,I3781,1000,800,615,307.0,100,3,n,4
983,I0983,800,500,615,177.0,100,1,n,3
2809,I2809,800,600,615,341.0,100,2,n,3
3580,I3580,800,600,615,442.0,100,2,n,3
3807,I3807,800,600,615,0.0,100,2,n,3
6081,I6081,1000,800,615,330.0,100,3,w,4
2642,I2642,800,500,615,237.0,100,1,n,3
2465,I2465,1000,800,615,392.0,100,3,n,4
3905,I3905,800,500,615,331.0,100,1,w,3
4292,I4292,800,460,615,136.0,100,0,n,3
2537,I2537,1200,800,615,289.0,100,4,n,4
5154,I5154,1500,1000,615,321.0,100,7,n,4
1210,I1210,1200,1000,615,300.0,100,6,n,4
2504,I2504,1200,1000,615,396.0,100,6,n,4
2427,I2427,1000,800,615,207.0,100,3,n,4
5614,I5614,800,600,615,259.0,100,2,l,3
3421,I3421,800,500,615,149.0,100,1,n,3
5138,I5138,800,500,615,354.0,100,1,n,3
3444,I3444,800,500,615,225.0,100,1,n,3
4423,I4423,800,600,615,369.0,100,2,n,3
5719,I5719,1200,1000,615,0.0,100,6,n,4
4725,I4725,1500,800,615,191.0,100,5,n,4
5450,I5450,1500,1000,615,232.0,100,7,n,4
772,I0772,1200,800,615,172.0,100,4,n,4
6313,I6313,1500,1000,615,0.0,100,7,n,4
3294,I3294,1500,1000,615,263.0,100,7,n,4
2538,I2538,1000,800,615,374.0,100,3,l,4
1538,I1538,800,500,615,263.0,100,1,n,3
230,I0230,1000,800,615,432.0,100,3,n,4
4683,I4683,800,460,615,251.0,100,0,n,3
1621,I1621,800,460,615,134.0,100,0,n,3
5855,I5855,1500,1000,615,275.0,100,7,n,4
5254,I5254,1000,800,615,280.0,100,3,n,4
836,I0836,1500,800,615,189.0,100,5,n,4
2410,I2410,800,460,615,162.0,100,0,n,3
74,I0074,1200,1000,615,286.0,100,6,n,4
2729,I2729,1500,800,615,238.0,100,5,n,4
6327,I6327,800,600,615,354.0,100,2,n,3
5576,I5576,800,460,615,342.0,100,0,n,3
4024,I4024,1200,1000,615,154.0,100,6,n,4
446,I0446,1200,800,615,240.0,100,4,n,4
4659,I4659,800,600,615,284.0,100,2,n,3
2003,I2003,1200,800,615,188.0,100,4,n,4
3116,I3116,1200,800,615,279.0,100,4,n,4
4679,I4679,800,600,615,229.0,100,2,l,3
3325,I3325,800,460,615,278.0,100,0,n,3
2159,I2159,1500,1000,615,200.0,100,7,n,4
1022,I1022,800,500,615,199.0,100,1,n,3
3089,I3089,1200,1000,615,288.0,100,6,l,4
1848,I1848,800,600,615,269.0,100,2,n,3
3185,I3185,1500,1000,615,251.0,100,7,n,4
484,I0484,800,460,615,344.0,100,0,n,3
2296,I2296,1200,800,615,0.0,100,4,n,4
5195,I5195,800,600,615,148.0,100,2,n,3
6039,I6039,800,500,615,148.0,100,1,n,3
2561,I2561,1500,1000,615,314.0,100,7,n,4
4700,I4700,1500,1000,615,348.0,100,7,n,4
5350,I5350,800,460,615,0.0,100,0,n,3
5391,I5391,800,600,615,426.0,100,2,l,3
5611,I5611,1200,800,615,311.0,100,4,n,4
6189,I6189,800,460,615,264.0,100,0,n,3
6052,I6052,800,460,615,360.0,100,0,w,3
118,I0118,1200,1000,615,0.0,100,6,n,4
4644,I4644,1000,800,615,396.0,100,3,l,4
3069,I3069,800,600,615,306.0,100,2,l,3
4077,I4077,800,500,615,142.0,100,1,n,3
5794,I5794,1500,800,615,202.0,100,5,n,4
3398,I3398,1200,1000,615,372.0,100,6,n,4
2926,I2926,1200,1000,615,124.0,100,6,n,4
3633,I3633,800,460,615,369.0,100,0,n,3
4897,I4897,1000,800,615,369.0,100,3,n,4
2165,I2165,1500,1000,615,272.0,100,7,n,4
5647,I5647,800,500,615,433.0,100,1,n,3
189,I0189,800,600,615,0.0,100,2,l,3
306,I0306,1200,800,615,333.0,100,4,n,4
2286,I2286,800,460,615,183.0,100,0,n,3
2714,I2714,800,500,615,318.0,100,1,n,3
50,I0050,800,500,615,241.0,100,1,w,3
5444,I5444,1000,800,615,410.0,100,3,n,4
4558,I4558,800,600,615,423.0,100,2,n,3
2972,I2972,1200,800,615,348.0,100,4,n,4
5137,I5137,800,500,615,365.0,100,1,l,3
3107,I3107,800,460,615,242.0,100,0,n,3
5811,I5811,800,600,615,327.0,100,2,n,3
5441,I5441,1500,800,615,266.0,100,5,n,4
3663,I3663,1500,1000,615,201.0,100,7,n,4
3047,I3047,800,460,615,333.0,100,0,n,3
4512,I4512,800,460,615,335.0,100,0,n,3
6243,I6243,800,600,615,248.0,100,2,n,3
2344,I2344,1000,800,615,172.0,100,3,l,4
5644,I5644,800,500,615,434.0,100,1,n,3
4260,I4260,800,500,615,0.0,100,1,n,3
3836,I3836,1200,800,615,346.0,100,4,n,4
61,I0061,1200,800,615,216.0,100,4,n,4
2680,I2680,1200,800,615,208.0,100,4,n,4
1484,I1484,800,500,615,328.0,100,1,n,3
6305,I6305,1500,800,615,314.0,100,5,l,4
4572,I4572,1000,800,615,0.0,100,3,n,4
114,I0114,1200,1000,615,274.0,100,6,n,4
5603,I5603,1500,1000,615,406.0,100,7,n,4
1584,I1584,1500,800,615,220.0,100,5,n,4
834,I0834,1500,800,615,296.0,100,5,n,4
1666,I1666,800,600,615,320.0,100,2,n,3
2307,I2307,1500,800,615,164.0,100,5,n,4
5084,I5084,800,460,615,368.0,100,0,n,3
3281,I3281,1200,800,615,307.0,100,4,n,4
5029,I5029,1200,800,615,414.0,100,4,n,4
3106,I3106,1000,800,615,285.0,100,3,n,4
5523,I5523,1000,800,615,0.0,100,3,n,4
3469,I3469,800,500,615,234.0,100,1,n,3
5194,I5194,800,460,615,258.0,100,0,n,3
2350,I2350,1500,1000,615,323.0,100,7,n,4
6164,I6164,1200,800,615,293.0,100,4,n,4
5248,I5248,800,460,615,0.0,100,0,w,3
5566,I5566,1000,800,615,434.0,100,3,n,4
1116,I1116,1500,800,615,274.0,100,5,n,4
5937,I5937,800,500,615,262.0,100,1,n,3
4589,I4589,800,460,615,262.0,100,0,n,3
2,I0002,800,460,615,153.0,100,0,n,3
3814,I3814,1200,800,615,273.0,100,4,n,4
2884,I2884,1500,800,615,0.0,100,5,n,4
1274,I1274,800,460,615,186.0,100,0,n,3
3872,I3872,1200,800,615,148.0,100,4,n,4
5814,I5814,1000,800,615,291.0,100,3,n,4
1514,I1514,1200,1000,615,348.0,100,6,n,4
3246,I3246,1200,1000,615,199.0,100,6,n,4
6071,I6071,800,600,615,310.0,100,2,l,3
2942,I2942,800,600,615,351.0,100,2,l,3
5988,I5988,800,600,615,165.0,100,2,n,3
4549,I4549,1500,800,615,409.0,100,5,w,4
4127,I4127,1500,800,615,221.0,100,5,n,4
233,I0233,1200,800,615,362.0,100,4,n,4
1140,I1140,1500,1000,615,478.0,100,7,l,4
3689,I3689,800,460,615,398.0,100,0,n,3
6109,I6109,1000,800,615,325.0,100,3,n,4
