id_item,length,width,height,weight,nesting_height,stackability_code,forced_orientation,max_stackability
I01,50,85,1,1,0,1,l,1
I02,35,14,1,1,0,2,l,1
I03,94,54,1,1,0,3,l,1
I04,47,62,1,1,0,4,l,1
I05,52,25,1,1,0,5,l,1
I06,96,67,1,1,0,6,l,1
I07,1,43,1,1,0,7,l,1
I08,24,42,1,1,0,8,l,1
I09,53,86,1,1,0,9,l,1
I10,11,31,1,1,0,10,l,1
I11,52,65,1,1,0,11,l,1
I12,66,11,1,1,0,12,l,1
I13,76,25,1,1,0,13,l,1
I14,36,94,1,1,0,14,l,1
I15,36,42,1,1,0,15,l,1
I16,97,24,1,1,0,16,l,1
I17,76,29,1,1,0,17,l,1
I18,61,79,1,1,0,18,l,1
I19,74,29,1,1,0,19,l,1
I20,71,69,1,1,0,20,l,1
