id_item,length,width,height,weight,nesting_height,stackability_code,forced_orientation,max_stackability
I01,8,6,1,1,0,1,l,1
I02,8,6,1,1,0,2,l,1
I03,9,4,1,1,0,3,l,1
I04,9,4,1,1,0,4,l,1
I05,9,4,1,1,0,5,l,1
I06,4,6,1,1,0,6,l,1
I07,4,6,1,1,0,7,l,1
I08,4,6,1,1,0,8,l,1
I09,1,3,1,1,0,9,l,1
I10,1,3,1,1,0,10,l,1
I11,1,3,1,1,0,11,l,1
I12,3,3,1,1,0,12,l,1
I13,5,3,1,1,0,13,l,1
I14,5,3,1,1,0,14,l,1
I15,5,3,1,1,0,15,l,1
I16,6,6,1,1,0,16,l,1
I17,6,6,1,1,0,17,l,1
I18,8,8,1,1,0,18,l,1
I19,8,8,1,1,0,19,l,1
I20,6,7,1,1,0,20,l,1
I21,6,7,1,1,0,21,l,1
I22,10,5,1,1,0,22,l,1
I23,10,5,1,1,0,23,l,1
I24,3,8,1,1,0,24,l,1
I25,6,9,1,1,0,25,l,1
I26,8,4,1,1,0,26,l,1
I27,8,4,1,1,0,27,l,1
I28,8,4,1,1,0,28,l,1
I29,8,4,1,1,0,29,l,1
I30,1,10,1,1,0,30,l,1
I31,2,9,1,1,0,31,l,1
I32,4,10,1,1,0,32,l,1
I33,4,10,1,1,0,33,l,1
I34,7,6,1,1,0,34,l,1
I35,6,5,1,1,0,35,l,1
I36,9,6,1,1,0,36,l,1
I37,2,7,1,1,0,37,l,1
I38,2,7,1,1,0,38,l,1
I39,2,7,1,1,0,39,l,1
I40,4,1,1,1,0,40,l,1
I41,4,1,1,1,0,41,l,1
I42,7,4,1,1,0,42,l,1
I43,7,4,1,1,0,43,l,1
I44,7,4,1,1,0,44,l,1
I45,2,3,1,1,0,45,l,1
I46,2,3,1,1,0,46,l,1
I47,5,8,1,1,0,47,l,1
I48,5,8,1,1,0,48,l,1
I49,2,6,1,1,0,49,l,1
I50,2,6,1,1,0,50,l,1
I51,1,1,1,1,0,51,l,1
I52,4,7,1,1,0,52,l,1
I53,1,4,1,1,0,53,l,1
I54,4,2,1,1,0,54,l,1
I55,4,2,1,1,0,55,l,1
I56,4,2,1,1,0,56,l,1
I57,1,7,1,1,0,57,l,1
I58,1,7,1,1,0,58,l,1
I59,5,9,1,1,0,59,l,1
I60,10,2,1,1,0,60,l,1
I61,10,2,1,1,0,61,l,1
I62,3,7,1,1,0,62,l,1
I63,3,7,1,1,0,63,l,1
I64,7,1,1,1,0,64,l,1
I65,8,2,1,1,0,65,l,1
I66,9,9,1,1,0,66,l,1
I67,7,8,1,1,0,67,l,1
I68,2,2,1,1,0,68,l,1
I69,6,10,1,1,0,69,l,1
I70,10,1,1,1,0,70,l,1
I71,5,10,1,1,0,71,l,1
I72,4,3,1,1,0,72,l,1
I73,4,3,1,1,0,73,l,1
I74,7,9,1,1,0,74,l,1
I75,7,9,1,1,0,75,l,1
I76,8,1,1,1,0,76,l,1
I77,3,4,1,1,0,77,l,1
I78,3,4,1,1,0,78,l,1
I79,8,9,1,1,0,79,l,1
I80,8,3,1,1,0,80,l,1
I81,8,3,1,1,0,81,l,1
I82,3,1,1,1,0,82,l,1
I83,4,8,1,1,0,83,l,1
I84,10,7,1,1,0,84,l,1
I85,1,8,1,1,0,85,l,1
I86,9,7,1,1,0,86,l,1
I87,5,5,1,1,0,87,l,1
I88,2,10,1,1,0,88,l,1
I89,10,8,1,1,0,89,l,1
I90,3,5,1,1,0,90,l,1
I91,9,3,1,1,0,91,l,1
I92,9,3,1,1,0,92,l,1
I93,6,3,1,1,0,93,l,1
I94,9,8,1,1,0,94,l,1
I95,3,6,1,1,0,95,l,1
I96,10,9,1,1,0,96,l,1
I97,9,2,1,1,0,97,l,1
I98,6,1,1,1,0,98,l,1
I99,4,9,1,1,0,99,l,1
I100,8,7,1,1,0,100,l,1
