id_item,length,width,height,weight,nesting_height,stackability_code,forced_orientation,max_stackability
I01,30,15,1,1,0,1,l,1
I02,13,3,1,1,0,2,l,1
I03,7,27,1,1,0,3,l,1
I04,29,12,1,1,0,4,l,1
I05,7,2,1,1,0,5,l,1
I06,19,14,1,1,0,6,l,1
I07,13,12,1,1,0,7,l,1
I08,21,2,1,1,0,8,l,1
I09,16,4,1,1,0,9,l,1
I10,17,14,1,1,0,10,l,1
I11,19,4,1,1,0,11,l,1
I12,32,30,1,1,0,12,l,1
I13,5,17,1,1,0,13,l,1
I14,2,8,1,1,0,14,l,1
I15,33,23,1,1,0,15,l,1
I16,12,23,1,1,0,16,l,1
I17,5,15,1,1,0,17,l,1
I18,19,19,1,1,0,18,l,1
I19,4,31,1,1,0,19,l,1
I20,27,23,1,1,0,20,l,1
